fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-11-30,USD,61220000,177658000,251405000,149730000,-42218000,71879000,60000,103438000,None,None,None,None,177658000,None,None,22927000,-83306000,2036000,None,-85275000,-93422000,-42218000,-19291000,-85342000,TLRY
2024-08-31,USD,59706000,212647000,236825000,140338000,-36570000,67369000,105000,96276000,None,None,None,None,212647000,12646000,None,21804000,-38279000,886000,None,-34652000,-35543000,-36570000,-14766000,-39165000,TLRY
2024-02-29,USD,49396000,178704000,226806000,138944000,-82098000,61126000,106000,131494000,None,None,None,None,178704000,None,None,21558000,-95572000,-2871000,None,-104983000,-97521000,-82098000,-60540000,-92701000,TLRY
2023-11-30,USD,47409000,188876000,231038000,146362000,-41759000,60104000,56000,89168000,None,None,None,None,188876000,None,None,21917000,-45628000,-3380000,None,-52943000,-43814000,-41759000,-19842000,-49008000,TLRY
2023-08-31,USD,44196000,170721000,211803000,132753000,-34362000,55910000,79000,78558000,None,None,None,None,170721000,-4402000,None,22225000,-64261000,7264000,None,-55863000,-68476000,-34362000,-12137000,-71525000,TLRY
2023-05-31,USD,67163000,98415000,24288000,117025000,-89980000,64622000,180000,157143000,None,None,None,None,144365000,-16680000,None,21617000,-130581000,8132000,None,-119819000,-142375000,-89980000,-68363000,-138713000,TLRY
2023-02-28,USD,-11699000,143856000,1357032000,157288000,-1206736000,52805000,171000,1195037000,None,None,None,None,143856000,1213000,None,23518000,-1181809000,-10811000,None,-1195752000,-1092491000,-1206736000,-1183218000,-1170998000,TLRY
2022-11-30,USD,42882000,130214000,192947000,101254000,-51791000,59876000,165000,94673000,None,None,None,None,130214000,-18450000,None,23995000,-81176000,11713000,None,-61635000,-111186000,-51791000,-27796000,-69463000,TLRY
2022-08-31,USD,48614000,113341000,608342000,104597000,-21178000,57427000,166000,69792000,None,None,None,None,113341000,-32992000,None,24359000,-66271000,7211000,None,-65794000,-132450000,-21178000,3181000,-73482000,TLRY
2022-05-31,USD,-6733000,274020000,630959000,160058000,-467423000,61814000,54000,460690000,None,None,None,None,313700000,11342000,None,30846000,-481944000,-3803000,None,-457800000,-499915000,-467423000,-436577000,-478141000,TLRY
2022-02-28,USD,39829000,302055000,191296000,112042000,-18080000,54664000,164000,57909000,None,None,None,None,302055000,71037000,None,24590000,41360000,-1830000,None,52475000,34605000,-18080000,6510000,43190000,TLRY
2021-11-30,USD,32766000,300126000,201202000,122387000,-55529000,49799000,515000,88295000,None,None,None,None,300126000,65595000,None,29016000,-5872000,-5671000,None,5797000,-41853000,-55529000,-26513000,-201000,TLRY
2021-08-31,USD,50955000,330295000,210191000,117068000,-69369000,62384000,785000,120324000,None,None,None,None,330295000,191000,None,30739000,-36887000,4762000,None,-34604000,-143070000,-69369000,-38630000,-41649000,TLRY
2021-05-31,USD,22498000,142236000,336877000,178670000,22498000,46889000,-2873000,80874000,None,9039000,30138000,21099000,142236000,-181003000,None,24929000,40206000,-6998000,52079000,22498000,33605000,61305000,86234000,47204000,TLRY
2021-03-31,USD,13503000,47119000,73342000,34518000,-73310000,35326000,1202000,85913000,None,-1653000,None,1653000,48772000,1516000,None,3498000,-341212000,-257000,1653000,-340955000,-337202000,-73310000,-336061000,-340955000,TLRY
2020-12-31,USD,15465000,56064000,230873000,172502000,-21282000,50810000,1580000,60880000,197000,-5451000,None,5451000,63469000,-5389000,None,3369000,-5043000,-2094000,-55667000,-2949000,2567000,-21282000,3777000,-2949000,TLRY
2020-09-30,USD,3330000,41757000,30542000,4213000,-32772000,22665000,921000,27686000,195000,-2700000,None,2700000,41757000,38000,None,3425000,-1939000,377000,2700000,-2316000,142000,-32772000,4186000,-2316000,TLRY
2020-06-30,USD,-5419000,37233000,66390000,4140000,-75820000,27277000,563000,63152000,185000,-2647000,None,2647000,37233000,-332000,None,3337000,-84600000,-2914000,2647000,-81687000,-74467000,-75820000,-78616000,-81686000,TLRY
2020-03-31,USD,11275000,21023000,73298000,4972000,-71250000,35652000,1258000,75059000,221000,-2597000,None,2597000,23620000,-4650000,None,3591000,-185093000,-971000,2597000,-184123000,-200829000,-71250000,-178905000,-184122000,TLRY
2019-12-31,USD,-57007000,46936000,208820000,181042000,-218948000,54651000,4281000,181782000,207000,-2597000,None,2597000,46936000,-3684000,None,4150000,-224013000,-4865000,2597000,-216624000,-211661000,-218948000,-217266000,-219148000,TLRY
2019-09-30,USD,15853000,51101000,35248000,3132000,-23785000,36952000,2315000,45990000,210000,-7475000,-4892000,2583000,-2585000,1116000,None,3200000,-33724000,2627000,2583000,-35678000,-41203000,-23785000,-27941000,-36351000,TLRY
2019-06-30,USD,12273000,45904000,33631000,4063000,-32962000,30831000,1528000,37208000,212000,-463000,2069000,2532000,1611000,1224000,None,2392000,-38496000,-2195000,2532000,-35053000,-33327000,-32962000,-33572000,-36301000,TLRY
2019-03-31,USD,5385000,23038000,17653000,3185000,-28443000,20618000,1048000,28600000,135000,322000,2823000,2501000,22748000,3845000,None,1865000,-33386000,-4017000,2501000,-30301000,-29825000,-28443000,-29020000,-29369000,TLRY
