fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,241594000,690538000,156342000,448944000,126864000,108576000,None,155865000,None,-18302000,4792000,511000,690538000,4792000,None,47766000,108322000,27091000,511000,82289000,73542000,126864000,156599000,81231000,WMS
2024-09-30,USD,293941000,782610000,145922000,488669000,187376000,101115000,None,146539000,None,-16200000,6956000,511000,782610000,6956000,None,44807000,171302000,40920000,511000,131174000,131484000,187376000,216620000,130382000,WMS
2024-06-30,USD,332454000,815044000,142127000,494777000,226215000,101029000,None,142419000,None,-15708000,7116000,511000,815044000,7116000,None,41098000,211288000,49886000,511000,162322000,159441000,226215000,252897000,161402000,WMS
2024-03-31,USD,251963000,651403000,-208086000,417024000,135377000,-250975000,None,-205782000,None,-511000,None,511000,651972000,7657000,None,42889000,121155000,26333000,511000,95479000,91593000,135377000,164555000,94822000,WMS
2023-12-31,USD,259849000,662367000,136744000,402518000,153266000,98691000,None,139256000,None,-511000,4772000,511000,662367000,4772000,None,38053000,135770000,30131000,511000,106880000,108696000,153266000,174334000,105639000,WMS
2023-09-30,USD,302677000,780220000,137777000,477543000,198037000,101056000,None,137900000,None,-511000,14435000,511000,780220000,7506000,None,36721000,183278000,47476000,511000,137027000,131543000,198037000,220510000,135802000,WMS
2023-06-30,USD,331460000,790839000,130654000,446586000,245451000,93414000,None,117350000,None,-511000,18163000,511000,791350000,3549000,None,37240000,228710000,55058000,511000,173905000,175833000,245451000,266461000,173652000,WMS
2023-03-31,USD,222421000,618743000,-217145000,395138000,125631000,-250848000,None,-212601000,None,-510000,20848000,510000,615290000,2340000,None,37803000,107841000,21948000,510000,86312000,88184000,125631000,146154000,85893000,WMS
2022-12-31,USD,223917000,655167000,127961000,431250000,124487000,92115000,None,127613000,None,-511000,20001000,511000,655167000,4125000,None,35846000,108108000,26068000,511000,83182000,85944000,124487000,144465000,82040000,WMS
2022-09-30,USD,319963000,884209000,132021000,564246000,217585000,96099000,None,131919000,None,-54000,18261000,54000,884209000,-395000,None,35922000,199515000,47508000,54000,153377000,146521000,217585000,235491000,152007000,WMS
2022-06-30,USD,352107000,913539000,128371000,562079000,251607000,92793000,None,128674000,None,-344000,11072000,344000,913883000,1902000,None,35578000,242211000,55065000,344000,188482000,183243000,251607000,278133000,187146000,WMS
2022-03-31,USD,190229000,682275000,-180463000,487958000,80777000,-218584000,None,-179619000,None,-96000,8450000,96000,677343000,2352000,None,38121000,74315000,28008000,96000,47129000,48602000,80777000,112532000,46307000,WMS
2021-12-31,USD,208977000,714608000,121138000,506380000,110314000,86301000,None,124604000,None,-95000,8756000,95000,715357000,979000,None,34837000,102470000,28792000,95000,74462000,73017000,110314000,137402000,73678000,WMS
2021-09-30,USD,200057000,705719000,113763000,506414000,111561000,79569000,None,112862000,None,-96000,8437000,96000,706471000,-202000,None,34194000,102175000,26816000,96000,76312000,72133000,111561000,136465000,75359000,WMS
2021-06-30,USD,201121000,669730000,110877000,468179000,109266000,76221000,None,110866000,None,-95000,7907000,95000,669311000,2014000,None,34656000,102442000,26455000,95000,77123000,77413000,109266000,137193000,75987000,WMS
2021-03-31,USD,127217000,442821000,111734000,316592000,32890000,73491000,None,112755000,None,-89000,7895000,89000,442788000,2521000,None,38265000,26845000,7091000,89000,20776000,19887000,32890000,65199000,19754000,WMS
2020-12-31,USD,168505000,485884000,102668000,317640000,82963000,66606000,None,103648000,None,-96000,8433000,96000,486145000,165000,None,35762000,74038000,20264000,96000,54041000,59847000,82963000,109896000,53774000,WMS
2020-09-30,USD,205857000,543710000,101977000,338330000,121574000,65701000,None,102604000,None,-99000,9360000,99000,544187000,151000,None,35778000,112063000,31827000,99000,80605000,82304000,121574000,147940000,80236000,WMS
2020-06-30,USD,188503000,506054000,98660000,320136000,107098000,61776000,None,100307000,None,-98000,9970000,98000,506992000,567000,None,35781000,97666000,27200000,98000,70668000,73297000,107098000,133545000,70466000,WMS
2020-03-31,USD,108755000,370768000,119057000,262013000,6759000,68549000,3116000,119929000,None,-96000,14247000,96000,370768000,-1436000,None,50508000,-6458000,-8763000,96000,108755000,-8051000,6759000,44146000,2305000,WMS
2019-12-31,USD,123358000,393424000,98162000,270066000,41020000,66990000,None,99917000,None,-95000,13098000,95000,393424000,-39000,None,31172000,27320000,4032000,95000,23659000,24746000,41020000,58587000,23288000,WMS
2019-09-30,USD,146524000,494943000,104567000,349381000,57219000,78001000,None,106571000,None,-34111000,57924000,34111000,495905000,-175000,None,26566000,4042000,-3547000,34111000,8462000,5632000,57219000,64719000,7589000,WMS
2019-06-30,USD,-62158000,412986000,74492000,475866000,-200347000,57798000,None,75199000,None,-174000,5333000,174000,413001000,96000,None,16694000,-203986000,22370000,174000,-227451000,-224959000,-200347000,-187118000,-226356000,WMS
2019-03-31,USD,59504000,272218000,280660000,212714000,6705000,48789000,2659000,70021000,None,-5389000,3982000,5389000,272218000,729000,None,18988000,2091000,1081000,5389000,59504000,2818000,6705000,26468000,1010000,WMS
2018-12-31,USD,72399000,318411000,309077000,245714000,24903000,45376000,None,63507000,None,-174000,None,174000,318113000,-634000,None,17549000,18302000,2490000,174000,16550000,10980000,24903000,36025000,15812000,WMS
