fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,81765000,109056000,27291000,27291000,-29920000,68689000,42996000,111685000,1388000,5705000,5705000,None,109056000,None,None,5900000,-24215000,-1270000,None,-22945000,-20764000,-29920000,-24020000,-22945000,FROG
2024-06-30,USD,81150000,103043000,21893000,22237000,-19127000,63160000,37117000,100277000,1738000,6898000,6898000,None,103043000,None,None,2900000,-12229000,2074000,None,-14303000,-15886000,-19127000,-16227000,-14303000,FROG
2024-03-31,USD,79707000,100311000,20604000,20978000,-16636000,60511000,35832000,96343000,2008000,7087000,7087000,None,100058000,None,None,2900000,-9549000,-759000,None,-8790000,-9947000,-16636000,-13736000,-8790000,FROG
2023-12-31,USD,76837000,97260000,20423000,20423000,-15378000,59419000,32796000,92215000,1817000,6411000,6411000,3992000,96812000,None,None,2900000,-8967000,2266000,None,-11233000,-6778000,-15378000,-12478000,-11233000,FROG
2023-09-30,USD,68886000,88636000,19750000,19750000,-18050000,53578000,33358000,86936000,1718000,5733000,5733000,None,88636000,None,None,3000000,-12347000,1430000,None,-13717000,-13712000,-18050000,-15050000,-13747000,FROG
2023-06-30,USD,65721000,84170000,18449000,18449000,-18907000,51084000,33544000,84628000,1582000,4896000,4896000,None,84170000,None,None,3000000,-14011000,1500000,None,-15467000,-16571000,-18907000,-15907000,-15467000,FROG
2023-03-31,USD,61399000,79820000,18421000,18421000,-23213000,49726000,34886000,84612000,1288000,3992000,3992000,3992000,80187000,3992000,None,3000000,-19221000,1588000,None,-20809000,-20410000,-23213000,-20213000,-20809000,FROG
2022-12-31,USD,59264000,76546000,17282000,17282000,-24852000,50635000,33481000,84116000,660000,2935000,2935000,2159000,76684000,2935000,None,3000000,-21917000,1238000,None,-23155000,-21685000,-24852000,-21852000,-23155000,FROG
2022-09-30,USD,56093000,71991000,15898000,15898000,-23439000,47834000,31698000,79532000,-626000,1369000,1369000,1369000,71991000,1369000,None,2900000,-22052000,1500000,None,-23552000,-23448000,-23439000,-20539000,-23552000,FROG
2022-06-30,USD,52563000,67807000,15244000,15244000,-22410000,46028000,28945000,74973000,-760000,517000,517000,517000,67807000,517000,None,2800000,-21893000,1880000,None,-23793000,-27249000,-22410000,-19610000,-23773000,FROG
2022-03-31,USD,49833000,63696000,13863000,13863000,-19139000,41871000,27101000,68972000,-1628000,273000,273000,273000,63696000,273000,None,2800000,-18866000,838000,None,-19704000,-21185000,-19139000,-16339000,-19704000,FROG
2021-12-31,USD,46372000,59236000,12864000,12864000,-22610000,43044000,25938000,68982000,-1040000,18000,18000,346000,59236000,18000,None,2900000,-22592000,103000,None,-22695000,-21977000,-22610000,-19710000,-22695000,FROG
2021-09-30,USD,42242000,53703000,11461000,11461000,-20916000,40016000,23142000,63158000,-1596000,20000,20000,None,53703000,20000,None,2300000,-20896000,-432000,None,-20464000,-20580000,-20916000,-18616000,-20464000,FROG
2021-06-30,USD,39586000,48657000,9071000,9071000,-14231000,37129000,16688000,53817000,-1543000,346000,346000,346000,48657000,346000,None,400000,-13885000,-736000,None,-13185000,-12871000,-14231000,-13831000,-13149000,FROG
2021-03-31,USD,36660000,45087000,8427000,8427000,-10612000,33436000,13836000,47272000,-1343000,360000,360000,None,45087000,360000,None,400000,-10252000,-2357000,None,-7895000,-8536000,-10612000,-10212000,-7895000,FROG
2020-12-31,USD,34592000,42689000,8097000,8097000,-8032000,30963000,11661000,42624000,-893000,523000,523000,574000,42689000,None,None,400000,-7509000,-3795000,None,-3714000,-3681000,-8032000,-7632000,-3714000,FROG
2020-09-30,USD,31625000,38886000,7261000,7261000,-5399000,26643000,10381000,37024000,None,384000,384000,None,38886000,None,None,400000,-5015000,250000,None,-5265000,-5715000,-5399000,-4999000,-5265000,FROG
2020-06-30,USD,29742000,36431000,6689000,6689000,1338000,4746000,9776000,28404000,None,574000,574000,574000,None,None,None,896000,1899000,200000,None,1699000,2367000,1338000,2234000,1699000,FROG
2020-03-31,USD,26417000,32821000,6404000,6404000,-2099000,5198000,9295000,28516000,None,564000,564000,None,None,None,None,859000,-1535000,590000,None,-2125000,-2039000,-2099000,-1240000,-2125000,FROG
2019-12-31,USD,24644000,30757000,6113000,6113000,-435000,4809000,7966000,25079000,None,714000,714000,None,None,None,None,767000,279000,490000,None,-211000,-261000,-435000,332000,-211000,FROG
2019-09-30,USD,22495000,27844000,5349000,5349000,-3320000,5108000,8665000,25815000,None,635000,635000,None,None,None,None,763000,-2685000,429000,None,-3114000,-3130000,-3320000,-2557000,-3114000,FROG
