fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,-1480000,76767000,78247000,42313000,-13687000,23551000,14193000,47727000,None,-1391000,4735000,6126000,76353000,None,3100000,9983000,-15201000,-475000,None,-13212000,-14674000,-13687000,-3704000,-14726000,HCAT
2024-06-30,USD,-4284000,76241000,80525000,40060000,-15807000,27108000,13884000,51649000,None,2377000,4211000,1834000,75902000,None,3100000,10657000,-13446000,70000,None,-15877000,-13554000,-15807000,-5150000,-13516000,HCAT
2024-03-31,USD,-15613000,72756000,88369000,38517000,-22812000,33622000,14871000,59018000,None,2360000,4189000,1829000,74723000,None,3300000,10525000,-20474000,113000,None,-22925000,-20744000,-22812000,-12287000,-20587000,HCAT
2023-12-31,USD,-16887000,74889000,91776000,44576000,-32785000,32701000,20288000,63293000,None,2595000,4421000,1826000,75084000,None,3100000,10304000,-30169000,143000,None,-32928000,-30109000,-32785000,-22481000,-30312000,HCAT
2023-09-30,USD,-9113000,73773000,82886000,41787000,-24580000,28709000,17667000,56566000,None,2607000,4458000,2607000,73773000,None,3100000,10190000,-21973000,59000,None,-24639000,-21998000,-24580000,-14390000,-22032000,HCAT
2023-06-30,USD,-19528000,73213000,92741000,39438000,-34618000,40068000,17590000,68393000,None,2090000,2090000,2090000,73213000,None,3200000,10735000,-32528000,85000,None,-34703000,-32522000,-34618000,-23883000,-32613000,HCAT
2023-03-31,USD,-21360000,72354000,93714000,38304000,-34914000,42402000,17082000,70478000,None,1793000,1793000,1793000,73868000,None,3200000,10994000,-33121000,69000,None,-34983000,-32837000,-34914000,-23920000,-33190000,HCAT
2022-12-31,USD,-19336000,69171000,88507000,38106000,-36745000,36523000,19614000,67801000,None,1047000,2861000,1814000,69162000,None,3200000,11664000,-35723000,59000,None,-36804000,-35551000,-36745000,-25081000,-35782000,HCAT
2022-09-30,USD,-29951000,68354000,98305000,36340000,-45721000,44593000,20770000,77735000,None,165000,1976000,1811000,68354000,None,3000000,12372000,-45579000,156000,None,-45877000,-46175000,-45721000,-33349000,-45735000,HCAT
2022-06-30,USD,-16244000,70633000,86877000,34607000,-33192000,38458000,18148000,69218000,None,-1133000,676000,1809000,70633000,None,2600000,12612000,-34372000,-944000,None,-32248000,-33604000,-33192000,-20580000,-33428000,HCAT
2022-03-31,USD,-9299000,67887000,77186000,33996000,-24347000,29641000,17148000,58438000,None,-1631000,174000,1805000,68087000,None,2300000,11649000,-26009000,-3551000,None,-20796000,-22654000,-24347000,-12698000,-22458000,HCAT
2021-12-31,USD,-26988000,64915000,91903000,33877000,-44765000,47201000,17479000,75604000,None,-4390000,162000,4376000,64716000,None,2000000,10924000,-49141000,-149000,0,-44567000,-49049000,-44765000,-33841000,-48992000,HCAT
2021-09-30,USD,-27764000,61737000,89501000,33086000,-42249000,43864000,16385000,70900000,None,-4408000,55000,4463000,61737000,None,1700000,10651000,-46672000,-6658000,0,-35591000,-40056000,-42249000,-31598000,-40014000,HCAT
2021-06-30,USD,-18995000,59627000,78622000,30053000,-32319000,39230000,14524000,61893000,None,-3708000,460000,4168000,59627000,None,1100000,8139000,-36026000,-192000,0,-32127000,-35833000,-32319000,-24180000,-35834000,HCAT
2021-03-31,USD,-10572000,55546000,66118000,27338000,-24317000,30666000,14345000,52825000,None,-3976000,154000,4130000,55846000,None,700000,7814000,-28269000,101000,0,-24418000,-28400000,-24317000,-16503000,-28370000,HCAT
2020-12-31,USD,-24026000,53238000,77264000,26528000,-38922000,42922000,14978000,65673000,None,-4054000,142000,4072000,53279000,None,700000,7773000,-43012000,6000,0,-38946000,-43023000,-38922000,-31149000,-43018000,HCAT
2020-09-30,USD,-11468000,47191000,58659000,24352000,-23458000,27926000,13390000,46297000,None,-3863000,344000,3854000,47191000,None,700000,4981000,-27312000,14000,0,-23472000,-27435000,-23458000,-18477000,-27326000,HCAT
2020-06-30,USD,-12093000,34745000,46838000,23129000,-15640000,20615000,12061000,35770000,None,-3089000,620000,3025000,34745000,None,700000,3094000,-27179000,4000,8514000,-15644000,-27047000,-15640000,-12546000,-27183000,HCAT
2020-03-31,USD,-5015000,45118000,50133000,24068000,-18105000,23188000,13088000,39153000,None,-616000,988000,621000,45118000,None,700000,2877000,-18726000,-1236000,0,-16905000,-17523000,-18105000,-15228000,-17490000,HCAT
2019-12-31,USD,-626000,43504000,44130000,21677000,-13672000,20085000,13043000,35496000,None,-500000,1134000,495000,43504000,None,700000,2368000,-14167000,99000,0,-13771000,-14182000,-13672000,-11304000,-14266000,HCAT
2019-09-30,USD,-7259000,39423000,46682000,18632000,-20736000,25734000,13477000,41527000,None,-657000,988000,1645000,39423000,None,700000,2316000,-21395000,21000,0,-20757000,-21437000,-20736000,-18420000,-21416000,HCAT
2019-06-30,USD,347000,36804000,36457000,17710000,-9363000,16531000,9710000,28457000,None,-1340000,395000,1320000,36804000,None,700000,2216000,-10683000,11000,0,-9374000,-10687000,-9363000,-7147000,-10694000,HCAT
2019-03-31,USD,17887000,35213000,17326000,17326000,-11094000,6174000,10022000,28981000,None,-954000,954000,1247000,None,None,800000,2312000,-13709000,11000,None,-13720000,-13717000,-11094000,-8782000,-13720000,HCAT
2018-12-31,USD,17357000,36084000,18727000,18727000,-12933000,5942000,10561000,30290000,None,None,None,813000,None,None,800000,2160000,-13568000,7000,None,None,-13572000,-12933000,-10773000,-13575000,HCAT
2018-09-30,USD,15871000,32868000,16997000,16997000,-16495000,5605000,10839000,32366000,None,None,None,539000,None,None,700000,2151000,-16869000,7000,None,-16876000,-16867000,-16495000,-14344000,-16876000,HCAT
2018-06-30,USD,10472000,22990000,12518000,12518000,-18811000,7241000,8487000,29283000,None,None,None,598000,None,None,400000,1551000,-19317000,7000,None,-19324000,-19310000,-18811000,-17260000,-19324000,HCAT
