fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,-381566000,-368500000,21780000,38585000,-401571000,1600000,None,20005000,None,-42289000,112642000,154931000,-489229000,123000,None,None,-248985000,-10500000,0,-238443000,31136000,-94054000,-94012000,-238485000,TWO
2024-06-30,USD,169247000,192091000,22844000,-10540000,149948000,1600000,None,19299000,None,-38254000,115953000,154207000,54330000,226000,None,-70337000,70537000,14201000,None,56336000,12263000,224744000,224915000,56336000,TWO
2024-03-31,USD,311802000,344431000,32629000,47581000,284650000,6100000,None,27152000,None,-42217000,117783000,160000000,220315000,-3000,None,-216757000,215559000,11971000,None,203588000,100510000,375559000,204419000,203588000,TWO
2023-12-31,USD,-399501000,-681916000,22897000,45256000,-425060000,1600000,None,25559000,None,-45679000,122401000,168080000,-509534000,0,None,479007000,-462459000,-29259000,168080000,-433200000,50379000,-294379000,249664000,-433200000,TWO
2023-09-30,USD,477752000,487969000,10217000,24601000,460168000,1600000,None,17584000,None,-49486000,123608000,173094000,358830000,2903000,None,-350053000,342592000,36365000,173094000,306157000,-44730000,515686000,330442000,306192000,TWO
2023-06-30,USD,242278000,252846000,10568000,20754000,228692000,1700000,None,13586000,None,-41799000,117762000,159561000,119422000,2200000,None,-224359000,217245000,19780000,159561000,197425000,41139000,376806000,207564000,197445000,TWO
2023-03-31,USD,-352513000,116593000,20183000,24567000,-369097000,6100000,None,16584000,None,-25897000,116593000,142490000,-459753000,0,None,-12365000,-180708000,-3908000,142490000,-176808000,-50877000,-38218000,-50591000,-176808000,TWO
2022-12-31,USD,-34261000,-238792000,9011000,82728000,-51401000,1600000,None,17140000,None,-16324000,99303000,115627000,-169852000,112000,None,79794000,-261756000,8467000,115627000,-270223000,152449000,-146129000,-58538000,-270223000,TWO
2022-09-30,USD,450978000,463478000,12500000,20788000,437890000,2400000,None,13088000,None,11038000,94388000,83350000,303607000,0,None,-303664000,298612000,21000000,83350000,277612000,-274061000,381962000,381985000,277612000,TWO
2022-06-30,USD,79731000,94250000,14519000,22991000,67079000,3500000,None,12652000,None,19902000,57003000,37101000,-83178000,-73000,None,44080000,-46520000,25900000,37101000,-72408000,-76631000,-9419000,-16466000,-72420000,TWO
2022-03-31,USD,-340840000,44846000,16393000,18818000,-351665000,4200000,None,10825000,None,22529000,44846000,22317000,-483602000,-44000,None,-334757000,334070000,48800000,22317000,285270000,-46575000,356387000,334068000,285270000,TWO
2021-12-31,USD,98449000,107345000,8896000,13044000,89301000,2500000,None,9148000,None,12847000,33005000,20158000,-31013000,1856000,None,-1475000,818000,2112000,20158000,-1294000,-114847000,20976000,810000,-1294000,TWO
2021-09-30,USD,188844000,200642000,11798000,16604000,178838000,2600000,None,10006000,None,14158000,36040000,21882000,63524000,0,None,-67836000,66649000,325000,21882000,66349000,58974000,88531000,66649000,66324000,TWO
2021-06-30,USD,276334000,292193000,15859000,18477000,264516000,4600000,None,11818000,None,19036000,43443000,24407000,160341000,41000,None,137477000,-138860000,-20900000,24407000,-117960000,-180859000,-114453000,-138874000,-117960000,TWO
2021-03-31,USD,-351205000,278509000,9988000,15675000,-360492000,1800000,None,9287000,None,33383000,56109000,22726000,-481719000,-5742000,None,-264805000,262834000,22677000,22726000,240157000,-31296000,285560000,285560000,240157000,TWO
2020-12-31,USD,49859000,89488000,39629000,1861529000,49859000,2200000,None,-17360000,-59161000,49859000,72500000,22641000,176929000,474000,None,-213586000,214987000,3816000,22641000,253551000,253551000,237628000,237628000,211171000,TWO
2020-09-30,USD,450712000,313824000,-136888000,18976000,562865000,2900000,None,-112153000,0,60531000,89716000,29185000,154179000,84000,None,-57588000,193714000,-8200000,29185000,201914000,238130000,222899000,222897000,201914000,TWO
2020-06-30,USD,-730841000,45213000,147369000,13838000,-903477000,2300000,None,172636000,-37112000,45213000,107327000,62114000,-741576000,66000,None,46659000,-191728000,-18164000,62114000,-173564000,19230000,-129614000,-129614000,-173564000,TWO
2020-03-31,USD,-1162499000,88199000,2300000,15797000,-1195146000,2300000,None,32647000,-391606000,88199000,255507000,167308000,-1379195000,798000,None,1882075000,-1882794000,-13138000,167308000,-1869656000,-2067726000,-1715486000,-1715486000,-1869656000,TWO
2019-12-31,USD,71154000,73854000,2700000,20253000,71154000,2700000,None,34388000,39147000,71154000,238438000,167284000,-9404000,60000,None,-24296000,132382000,-2372000,167284000,190003000,75800000,299666000,299666000,134754000,TWO
2019-09-30,USD,856704000,858904000,2200000,13344000,824321000,2200000,None,32383000,220840000,58663000,249740000,191077000,674216000,495000,None,-302144000,302144000,-3556000,191077000,305744000,276536000,493221000,493221000,305700000,TWO
2019-06-30,USD,276571000,279071000,2500000,14013000,246423000,2500000,None,30148000,-13912000,68586000,261029000,192443000,79536000,-341000,None,88150000,-88150000,2407000,192443000,-90550000,219992000,104293000,104293000,-90557000,TWO
2019-03-31,USD,97549000,99449000,1900000,15556000,68011000,1900000,None,29538000,-28312000,81958000,245483000,163525000,-99457000,123000,None,35974000,-35974000,-10039000,163525000,-25935000,330217000,127551000,127551000,-25935000,TWO
2018-12-31,USD,89654000,92854000,3200000,18610000,89654000,3200000,None,31295000,-201322000,89654000,251955000,162301000,-841836000,342000,None,547854000,-547854000,6681000,162301000,-507723000,-288989000,-385553000,-385553000,-554535000,TWO
2018-09-30,USD,91136000,189477000,98341000,103736000,-19197000,3400000,None,110333000,-30463000,84302000,236698000,152396000,15557000,907000,200000,156000,73355000,37409000,152396000,35946000,-83850000,225751000,225907000,35946000,TWO
2018-06-30,USD,145315000,149415000,4100000,17471000,114247000,4100000,None,31068000,-23789000,78946000,187360000,108414000,-7196000,730000,164000,164000,133439000,-6051000,108414000,139490000,104603000,241853000,242017000,139490000,TWO
