fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,CAD,68799000,257679000,188880000,188880000,-76089000,49141000,124000,144888000,None,13998000,15820000,1909000,None,None,None,14032000,-73807000,-6558000,None,-67249000,None,-71898000,-57866000,-67142000,SNDL
2024-09-30,CAD,62968000,236892000,173924000,173924000,-18511000,55682000,76000,81479000,None,-1740000,194000,1901000,None,None,None,13970000,-17902000,1434000,None,-19336000,None,-16001000,-2031000,-19328000,SNDL
2024-06-30,CAD,58164000,228127000,169963000,169963000,-4834000,52919000,109000,69986000,None,1636000,3408000,1933000,None,None,None,14139000,-6251000,-1284000,None,-4967000,None,-4318000,9821000,-5772000,SNDL
2024-03-31,CAD,50400000,197750000,147350000,147350000,-4377000,49538000,37000,66316000,None,2466000,4287000,1954000,None,None,None,14570000,-7649000,-2997000,None,-4652000,None,-5695000,8875000,-2554000,SNDL
2023-12-31,CAD,57336000,248450000,191114000,191114000,-84939000,54115000,107000,73266000,None,1491000,3649000,2006000,None,None,None,15411000,-85423000,-9032000,None,-85423000,None,-83417000,-68006000,-82788000,SNDL
2023-09-30,CAD,48605000,237595000,188990000,188990000,-16370000,53608000,57000,72481000,None,1355000,3658000,1676000,None,None,None,16602000,-21827000,8214000,None,-21827000,None,-14264000,2338000,-21784000,SNDL
2023-06-30,CAD,51933000,244511000,192578000,192578000,-29489000,56620000,20000,74187000,None,1220000,3636000,2293000,None,None,None,122085,-29988000,3889000,None,-29988000,None,-5125085,-5003000,-32520000,SNDL
2023-03-31,CAD,43568000,240405000,196837000,196837000,-27893000,47139000,460000,71461000,None,2406000,4431000,2460000,None,None,None,10926000,-160195000,1376000,None,-34778000,None,-27893000,-16967000,-161571000,SNDL
2022-12-31,CAD,43568000,240405000,196837000,196837000,-27893000,47139000,460000,71461000,None,8626000,6236000,2460000,None,None,None,10926000,-160195000,1376000,None,-161571000,None,-27893000,-16967000,-161571000,SNDL
2022-09-30,CAD,50309000,230500000,180191000,180191000,3863000,47083000,1503000,60304000,None,587000,4539000,4095000,None,None,None,11294000,-105771000,-6927000,None,-98844000,None,3863000,15157000,-98844000,SNDL
2022-06-30,CAD,50309000,230500000,180191000,180191000,3863000,47083000,1503000,60304000,None,-1623000,2704000,4095000,None,None,None,11294000,-105771000,-6927000,None,-73973000,None,3863000,15157000,-98844000,SNDL
2022-03-31,CAD,-2499000,22719000,25218000,25218000,-44000000,14082000,739000,16674000,None,3922000,4144000,105000,None,None,None,1405000,-46974000,7787000,None,-38040000,None,3620000,5025000,-54990000,SNDL
2021-12-31,CAD,-2499000,22719000,25218000,25218000,-44000000,14082000,739000,16674000,None,3417000,3727000,105000,None,None,None,1405000,-46974000,7787000,None,-54761000,None,3620000,5025000,-54990000,SNDL
2021-09-30,CAD,1782000,14367000,12585000,12585000,-18796000,11421000,714000,15797000,None,3174000,3802000,627000,None,None,None,3427000,1253000,-10058000,None,11311000,None,-296000,3131000,11311000,SNDL
2021-06-30,CAD,-2821000,9151000,11972000,11972000,-71020000,14625000,758000,17629000,None,3304000,3344000,0,None,None,None,2364000,-52287000,38863000,None,-52287000,None,-13424000,-11060000,-52287000,SNDL
2021-03-31,CAD,-3452000,9891000,13343000,13343000,1685000,10549000,235000,10612000,None,2798000,2849000,0,None,None,None,2407000,-134445000,121220000,None,-134445000,None,-13196000,-10789000,-134416000,SNDL
2020-12-31,CAD,-4695000,13853000,18548000,18548000,-33881000,8029000,110000,11699000,None,-1885000,34000,1267000,None,None,None,2586000,-64144000,42690000,None,-64144000,None,-20102000,-17516000,-64059000,SNDL
2020-09-30,CAD,-19544000,12865000,32409000,32409000,-89230000,10276000,35000,8827000,None,-1602000,19000,1025000,None,None,None,3127000,-71397000,51155000,None,-71397000,None,-19206000,-16079000,-71386000,SNDL
2020-06-30,CAD,-15137000,20194000,35331000,35331000,-29550000,9620000,36000,11451000,None,-1491000,34000,1278000,None,None,None,2946000,-31560000,32753000,None,-31560000,None,-26312000,-23366000,-60343000,SNDL
2020-03-31,CAD,-7776000,23037000,30813000,30813000,-36787000,15629000,307000,20463000,None,-6174000,6935000,6174000,None,None,None,4513000,-44213000,-230000,None,-43983000,None,-29000000,-24487000,-43895000,SNDL
2019-12-31,CAD,4320000,21550000,17230000,17230000,-124978000,23399000,363000,29969000,None,-5009000,17903000,4095000,None,0,None,4315000,-145591000,-505000,None,-145086000,None,-39373000,-35058000,-144988000,SNDL
2019-09-30,CAD,14671000,33512000,18841000,18841000,-12435000,22975000,196000,26916000,None,-10909000,18228000,9754000,None,0,None,1815000,-98003000,-512000,None,-97491000,None,-78818000,-77003000,-97452000,SNDL
2019-06-30,CAD,19270000,19299000,29000,29000,-4282000,19900000,1756000,23337000,None,-8083000,7888000,5369000,None,0,None,1501000,-12350000,172000,None,-12350000,None,-6781000,-5280000,-12322000,SNDL
2019-03-31,CAD,1493000,1499000,6000,6000,-17526000,17699000,95000,19126000,None,-2785000,1889000,1638000,None,0,None,1012000,-20311000,-3609000,None,-16702000,None,-18780000,-17768000,-16702000,SNDL
2018-09-30,CAD,430000,0,1291000,1291000,-6346000,4145000,106000,6776000,None,None,None,1137000,None,0,None,208000,-13155000,6809000,None,-8014141.24,None,-12018000,-11810000,-13155000,SNDL
2018-06-30,CAD,-366000,0,366000,366000,-5803000,3540000,52000,5419000,None,None,None,1432580.01,None,0,None,170000,-5827000,18000,None,-4419080.84,None,-5809000,-5639000,-5827000,SNDL
2018-03-31,CAD,-209866.03,0,209866.03,209866.03,-3803144.12,1875629.21,382560.21,3803144.12,None,None,None,1462866.88,None,0,None,None,-5535506.85,0,None,-5535506.85,None,-3803144.12,None,-5535506.85,SNDL
