fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,37920000,173511000,135591000,None,23164000,9706000,None,-1648000,None,116133000,None,None,57378000,None,None,812000,37721000,6294000,None,31626000,-6096000,23164000,23976000,31427000,CASH
2024-09-30,USD,166256000,167932000,838000,None,166256000,9376000,None,18084000,None,115922000,None,None,52010000,None,None,924000,36638000,3041000,None,166256000,88195000,166256000,167180000,33597000,CASH
2024-06-30,USD,47170000,176730000,129560000,None,30708000,9070000,None,16462000,None,110859000,None,None,65871000,None,None,983000,46958000,5123000,None,42047000,40413000,30708000,31691000,41835000,CASH
2024-03-31,USD,80763000,247246000,166483000,None,62076000,9293000,None,18687000,None,118301000,126761000,8460000,128945000,None,None,1240000,80514000,15246000,8460000,65517000,47131000,88974000,90214000,65268000,CASH
2023-12-31,USD,33633000,162797000,129164000,None,21749000,8848000,None,11884000,None,110036000,115898000,5862000,52761000,None,None,984000,33376000,5719000,5862000,27914000,94667000,39238000,40222000,27657000,CASH
2023-09-30,USD,142901000,160985000,9042000,None,142901000,9274000,None,31355000,None,104934000,109642000,4708000,56051000,None,None,1110000,33234000,-2672000,4708000,142901000,-11641000,37942000,39052000,35906000,CASH
2023-06-30,USD,48847000,165198000,116351000,None,31246000,8595000,None,17601000,None,97465000,99346000,1881000,67733000,None,None,1168000,48339000,3243000,1881000,45604000,25029000,50220000,51388000,45096000,CASH
2023-03-31,USD,64544000,228443000,163899000,None,49178000,8510000,None,15366000,None,101405000,104687000,3282000,127038000,None,None,1435000,63947000,9176000,3282000,55368000,68632000,67229000,68664000,54771000,CASH
2022-12-31,USD,34999000,149834000,114835000,None,25970000,8312000,None,-971000,None,84057000,85060000,1003000,65777000,None,None,1258000,34442000,6577000,1003000,28399000,39232000,35445000,36703000,27842000,CASH
2022-09-30,USD,123216000,123216000,-2648000,None,123216000,9064000,None,76371000,None,79760000,80222000,462000,43456000,None,None,1397000,22148000,-1272000,462000,123216000,-58253000,22610000,24007000,23420000,CASH
2022-06-30,USD,30797000,126145000,95348000,None,7205000,8996000,None,23592000,None,72151000,73906000,1755000,53994000,None,None,1531000,29349000,6958000,1755000,23839000,-39642000,31104000,32635000,22391000,CASH
2022-03-31,USD,58104000,193566000,135462000,None,38088000,8500000,None,20016000,None,83800000,85177000,1377000,109766000,None,None,2169000,57253000,8002000,1377000,50102000,-20847000,58630000,60799000,49251000,CASH
2021-12-31,USD,75582000,158204000,82622000,None,109560000,8349000,None,-83978000,None,71613000,72891000,1278000,86591000,None,None,1488000,75600000,14276000,1278000,61306000,54449000,76878000,78366000,61324000,CASH
2021-09-30,USD,102659000,120210000,8775000,None,102659000,8252000,None,27078000,None,70667000,72056000,1389000,49542000,None,None,1761000,17004000,1101000,1389000,102659000,8280000,18393000,20154000,15903000,CASH
2021-06-30,USD,44793000,130928000,86135000,None,29299000,7381000,None,15494000,None,68475000,69983000,1508000,62453000,None,None,2014000,43635000,4934000,1508000,39859000,41114000,45143000,47157000,38701000,CASH
2021-03-31,USD,61042000,187303000,126261000,None,44997000,6748000,None,16045000,None,73850000,75669000,1819000,113453000,None,None,2757000,60199000,1133000,1819000,59909000,51756000,62018000,64775000,59066000,CASH
2020-12-31,USD,32790000,111454000,78664000,None,18713000,6888000,None,14077000,None,65999000,68146000,2147000,45455000,None,None,2013000,31570000,3533000,2147000,32790000,30614000,33717000,35730000,28037000,CASH
2020-09-30,USD,87303000,105263000,8980000,None,87303000,6826000,None,34420000,None,64513000,68407000,3894000,40750000,None,None,2283000,14949000,1791000,3894000,87303000,22705000,18843000,21126000,13158000,CASH
2020-06-30,USD,16851000,103185000,86334000,None,5792000,6502000,None,11059000,None,62137000,67406000,5269000,41048000,None,None,2637000,15764000,-2426000,5269000,16851000,24531000,21033000,23670000,18190000,CASH
2020-03-31,USD,59225000,188250000,129025000,None,42410000,7013000,None,-2460000,None,67737000,79403000,11666000,120513000,None,None,3401000,57921000,5617000,11666000,59225000,50063000,69587000,72988000,52304000,CASH
2019-12-31,USD,22929000,102134000,79205000,None,6286000,6655000,None,16643000,None,64651000,77625000,12974000,37483000,None,None,2676000,21748000,680000,12974000,22929000,18624000,34722000,37398000,21068000,CASH
2019-09-30,USD,93355000,101597000,4121000,None,93355000,8913000,None,11116000,None,65617000,80828000,15211000,35980000,None,None,3459000,20065000,-130000,15211000,93355000,24226000,35276000,38735000,20195000,CASH
2019-06-30,USD,29178000,110758000,81580000,None,17249000,7764000,None,11929000,None,66968000,81632000,14664000,43790000,None,None,4374000,28133000,-1158000,14664000,29178000,41863000,42797000,47171000,29291000,CASH
2019-03-31,USD,28318000,176375000,148057000,4485000,15792000,8118000,None,12526000,None,71350000,88294000,16944000,105025000,None,4485000,5595000,31725000,-395000,16944000,32803000,51043000,48669000,54264000,32120000,CASH
2018-12-31,USD,25062000,98023000,72961000,7765000,9252000,7434000,None,15810000,None,60272000,74976000,14704000,37751000,None,7765000,4383000,13707000,-1691000,14704000,14629000,19798000,28411000,32794000,15398000,CASH
2018-09-30,USD,63738000,68444000,4706000,None,63738000,6958000,None,20960000,None,48537000,60202000,11665000,24613000,None,None,3664000,1131000,-7591000,11665000,63738000,4212000,12796000,16460000,8722000,CASH
2018-06-30,USD,13051000,61636000,54368000,None,3169000,5437000,None,9882000,None,28411000,34104000,5693000,33225000,None,None,1665000,7268000,476000,5693000,6792000,-644000,12961000,14626000,6792000,CASH
