fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-07-31,USD,52166000,87213000,35047000,35047000,-72586000,71825000,52927000,124752000,10003000,10003000,10003000,None,87213000,28000,2900000,3119000,-62555000,272000,None,-62827000,-61983000,-72586000,-69467000,-62827000,AI
2024-04-30,USD,51611000,86590000,34979000,34979000,-82307000,83300000,50618000,133918000,9482000,9482000,9482000,None,86590000,-173000,3000000,3250000,-72998000,-71000,None,-72927000,-73920000,-82307000,-80357000,-72927000,AI
2024-01-31,USD,45287000,78401000,33114000,33113999,-82546000,78353000,49480000,127833000,9995000,9995000,9995000,None,78401000,409000,2900000,3249000,-72142000,489000,None,-72631000,-71426000,-82546000,-79297000,-72631000,AI
2023-10-31,USD,41113000,73229000,32116000,32116000,-79396000,70110000,50399000,120509000,10480000,10480000,10480000,None,73229000,-638000,2800000,3164000,-69580000,200000,None,-69754000,-69797000,-79396000,-76232000,-69780000,AI
2023-07-31,USD,40549000,72362000,31813000,31813000,-74093000,63774000,50868000,114642000,10122000,10122000,10122000,None,72362000,-239000,2800000,3330000,-64210000,148000,None,-64358000,-64731000,-74093000,-71037000,-64358000,AI
2023-04-30,USD,47502000,72410000,24908000,24908000,-73280000,71101000,49681000,120782000,8230000,8230000,8230000,8514000,72410000,284000,2600000,2831000,-64781000,175000,None,-64941000,-64306000,-73280000,-70449000,-64956000,AI
2023-01-31,USD,44398000,66669000,22271000,22271000,-72038000,61385000,55051000,116436000,6987000,6987000,6987000,6987000,66669000,2032000,500000,844000,-63062000,143000,None,-63119000,-61392000,-72038000,-71194000,-63162000,AI
2022-10-31,USD,41656000,62408000,20752000,20752000,-71966000,63571000,50051000,113622000,4224000,4224000,4224000,4224000,62408000,-945000,700000,952000,-68650000,200000,None,-68850000,-69307000,-71966000,-71014000,-68850000,AI
2022-07-31,USD,46902000,65308000,18406000,18406000,-73209000,64234000,55877000,120111000,2538000,2538000,2538000,2538000,65308000,-1021000,1200000,1461000,-71692000,179000,None,-71871000,-72071000,-73209000,-71748000,-71871000,AI
2022-04-30,USD,54954000,72317000,17363000,17363000,-56523000,65099000,46378000,111477000,750000,750000,750000,750000,72317000,-2452000,1100000,1429000,-58231000,189000,None,-58420000,-59772000,-56523000,-55094000,-58420000,AI
2022-01-31,USD,52419000,69773000,17354000,17354000,-47406000,58894000,40931000,99825000,410000,410000,410000,410000,69773000,7742000,1100000,-8562000,-39247000,200000,None,-39447000,-40003000,-47406000,-47406000,-39447000,AI
2021-10-31,USD,42292000,58263000,15971000,15971000,-55676000,61445000,36523000,97968000,322000,322000,322000,322000,58263000,-1372000,1100000,1223000,-56726000,13000,None,-56739000,-57166000,-55676000,-54453000,-56739000,AI
2021-07-31,USD,39381000,52406000,13025000,13025000,-36517000,49186000,26712000,75898000,345000,345000,345000,345000,52406000,-899000,1100000,1141000,-37071000,388000,None,-37459000,-37353000,-36517000,-35376000,-37459000,AI
2021-04-30,USD,40572000,52284000,11712000,11712000,-23908000,43769000,20711000,64480000,258000,258000,258000,258000,52284000,-152000,1000000,1108000,-23802000,248000,None,-24050000,-23982000,-23908000,-22800000,-24050000,AI
2021-01-31,USD,36883000,49109000,12226000,12226000,-18499000,36634000,18748000,55382000,129000,129000,129000,129000,49109000,1721000,1000000,1091000,-16649000,203000,None,-16852000,-16901000,-18499000,-18499000,-16852000,AI
2020-10-31,USD,31260000,41341000,10081000,10081000,-14524000,7562000,16134000,45784000,None,288000,288000,288000,None,-578000,1000000,1070000,-14814000,130000,None,-14944000,-15139000,-14524000,-13454000,-14944000,AI
2020-07-31,USD,29984000,40483000,10499000,10499000,-3325000,5687000,13264000,33309000,None,580000,580000,580000,None,3018000,None,1028000,273000,123000,None,150000,-17000,-3325000,-2297000,150000,AI
2020-04-30,USD,32109000,41618000,9509000,9509000,-30219000,10313000,17426000,62328000,None,1136000,1137000,1136000,None,-1254000,None,736000,-30337000,97000,None,-30434000,-30220000,-30219000,-29483000,-30434000,AI
2020-01-31,USD,30352000,41283000,10931000,10931000,-10432000,5291000,12331000,40784000,None,1136000,1136000,1136000,None,-402000,200000,204000,-9698000,98000,None,-9796000,-9727000,-10432000,-10228000,-9796000,AI
