fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,230255000,292573000,62318000,2104000,100027000,60214000,None,62318000,None,3925000,3925000,None,292573000,None,None,2104000,103952000,22073000,0,81879000,81879000,100027000,102131000,81879000,LOPE
2024-09-30,USD,167296000,238291000,70995000,2105000,48175000,68890000,None,70995000,None,4154000,4154000,None,238291000,None,None,2105000,52329000,10862000,0,41467000,41593000,48175000,50280000,41467000,LOPE
2024-06-30,USD,161827000,227463000,65636000,121213000,42719000,63531000,None,65636000,None,4110000,4112000,2000,227463000,None,None,2105000,46829000,11951000,2000,34878000,34865000,42719000,44824000,34878000,LOPE
2024-03-31,USD,206485000,274673000,68188000,124114000,84478000,66083000,None,68188000,None,-2000,3729000,2000,274675000,None,None,2105000,88205000,20195000,2000,68010000,67954000,88207000,90312000,68010000,LOPE
2023-12-31,USD,219774000,278278000,58504000,124085000,97799000,56400000,None,58504000,None,-6000,2970000,6000,278284000,None,None,2104000,100763000,20054000,6000,80709000,81245000,100769000,102873000,80709000,LOPE
2023-09-30,USD,154535000,221912000,67377000,112998000,41538000,65272000,None,67377000,None,-1000,2739000,1000,221913000,None,None,2105000,44276000,8537000,1000,35739000,35836000,44277000,46382000,35739000,LOPE
2023-06-30,USD,146784000,210570000,63786000,111349000,35442000,61681000,None,63786000,None,-7000,2590000,7000,210577000,2590000,None,2105000,38025000,9052000,7000,28973000,28697000,38032000,40137000,28973000,LOPE
2023-03-31,USD,185319000,250106000,64787000,110861000,74477000,62682000,None,64787000,None,-19000,2153000,19000,250125000,2153000,None,2105000,76611000,17047000,19000,59564000,59683000,76630000,78735000,59564000,LOPE
2022-12-31,USD,201578000,258703000,57125000,110897000,90678000,55021000,None,57125000,None,3000,1327000,-3000,258700000,1327000,None,2104000,92008000,20981000,-3000,71027000,70911000,92005000,94109000,71027000,LOPE
2022-09-30,USD,140388000,208720000,68332000,104876000,35512000,66227000,None,68332000,None,0,745000,0,208720000,745000,None,2105000,36257000,6249000,0,30008000,29989000,36257000,38362000,30008000,LOPE
