fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,125815000,161627000,35812000,35812000,67005000,15664000,36089000,58810000,10592000,10592000,10592000,-1654000,161627000,3819000,6400000,4551000,81370000,14500000,-1654000,66916000,74108000,67005000,84267000,66870000,OLED
2024-06-30,USD,120177000,158505000,38328000,38328000,56437000,19841000,36826000,63740000,9913000,9913000,9913000,-2040000,158505000,-1460000,6500000,4549000,64890000,12553000,-2040000,52337000,51471000,56437000,67399000,52337000,OLED
2024-03-31,USD,128290000,165259000,36969000,36969000,62872000,19252000,37985000,65418000,9568000,2236000,9568000,-2236000,165259000,-1943000,6616000,4548000,70497000,13644000,-2236000,56853000,54145000,62872000,72809000,56853000,OLED
2023-12-31,USD,122301000,158320000,36019000,36019000,64746000,16830000,33641000,57555000,7865000,2167000,7865000,-2167000,158320000,2996000,7272000,4551000,75638000,13660000,-2167000,61947000,75857000,64746000,78022000,61978000,OLED
2023-09-30,USD,106829000,141077000,34248000,34248000,48436000,18084000,33099000,58393000,7136000,2591000,7136000,-2591000,141077000,-1693000,6900000,4557000,53879000,2400000,-2591000,51516000,52863000,48436000,55845000,51516000,OLED
2023-06-30,USD,114426000,146565000,32139000,32139000,58639000,17077000,32318000,55787000,6198000,3248000,6198000,-3248000,146565000,-784000,6700000,3994000,64053000,14375000,-3248000,49678000,48843000,58639000,64799000,49678000,OLED
2023-03-31,USD,97497000,130467000,32970000,32970000,45368000,15396000,31423000,52129000,6967000,3597000,6967000,-3597000,130467000,-703000,6500000,2891000,51632000,11800000,-3597000,39839000,42814000,45368000,50926000,39839000,OLED
2022-12-31,USD,138934000,169032000,30098000,30098000,83083000,18513000,31906000,55851000,3505000,2992000,3505000,-2992000,169032000,-5942000,6833000,2897000,80603000,15469000,-2992000,65134000,71238000,83083000,80508000,65134000,OLED
2022-09-30,USD,123160000,160556000,37396000,37396000,68463000,18442000,30414000,54697000,2432000,2442000,2432000,-2442000,160556000,-804000,6500000,3562000,70055000,16600000,-2442000,53455000,52077000,68463000,71175000,53455000,OLED
2022-06-30,USD,109322000,136561000,27239000,27239000,53314000,19869000,28197000,56008000,1583000,756000,1583000,-756000,136561000,89000,5900000,5502000,54986000,13484000,-756000,41486000,40219000,53314000,59732000,41502000,OLED
