fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,107479000,344893000,335208000,251642000,18802000,61539000,16103000,88677000,None,-14228000,None,14228000,359121000,456000,None,20845000,5030000,250000,14228000,4780000,327000,19258000,40103000,4780000,FOXF
2024-06-30,USD,110963000,334626000,325315000,237528000,18590000,66501000,14789000,92373000,None,-13865000,None,13865000,348491000,311000,None,20403000,5036000,-371000,13865000,5407000,2972000,18901000,39304000,5407000,FOXF
2024-03-31,USD,103158000,320485000,320113000,230314000,8875000,68607000,14439000,94283000,None,-14028000,-699000,13329000,334513000,-309000,None,20451000,-4763000,-1267000,13329000,-3496000,-6704000,8566000,29017000,-3496000,FOXF
2023-12-31,USD,92261000,325390000,315995000,240234000,11252000,60677000,13805000,81009000,None,-8141000,-226000,7915000,333531000,-2426000,None,15084000,911000,-3140000,7915000,4051000,3067000,11252000,23910000,4051000,FOXF
2023-09-30,USD,107227000,327651000,280848000,223890000,41365000,50149000,8904000,65862000,None,-3466000,None,3466000,331117000,878000,None,14807000,38777000,3484000,3466000,35293000,32589000,42243000,57050000,35293000,FOXF
2023-06-30,USD,132026000,396297000,332743000,268689000,52784000,56777000,15188000,79242000,None,-4418000,None,4418000,400715000,-536000,None,15397000,47830000,8095000,4418000,39735000,40134000,52248000,67645000,39735000,FOXF
2023-03-31,USD,133298000,397167000,337298000,266553000,54690000,57430000,15282000,78608000,None,-3747000,-226000,3521000,400914000,-24000,None,13315000,51145000,9378000,3521000,41767000,39315000,54666000,67981000,41767000,FOXF
2022-12-31,USD,130872000,410153000,343648000,277769000,56705000,53450000,15394000,74167000,None,-2824000,-226000,2598000,412977000,-927000,None,12429000,53180000,221000,2598000,52959000,61416000,56705000,68207000,52959000,FOXF
2022-09-30,USD,137267000,406501000,329851000,271901000,65362000,52679000,13955000,71905000,None,-2667000,None,2667000,409168000,1441000,None,12364000,64136000,13365000,2667000,50771000,49243000,66803000,79167000,50771000,FOXF
2022-06-30,USD,142944000,405008000,322016000,263761000,70475000,52619000,14214000,72469000,None,-1697000,None,1697000,406705000,-2816000,None,12552000,65962000,12464000,1697000,53498000,-1766000,67659000,80211000,53498000,FOXF
2022-03-31,USD,120260000,375620000,317770000,257717000,54155000,48156000,12642000,66105000,None,-2379000,-402000,1977000,377999000,-1692000,None,11897000,50486000,2436000,1977000,48050000,4743000,52463000,64360000,48050000,FOXF
2021-12-31,USD,107302000,342329000,293974000,235027000,43086000,45742000,13157000,64216000,None,-2215000,-404000,1811000,342329000,484000,None,11520000,41759000,4025000,1811000,43086000,40391000,43570000,55090000,37734000,FOXF
2021-09-30,USD,116018000,347435000,279868000,231417000,55249000,43131000,12318000,60769000,None,-1849000,None,1849000,347435000,187000,None,10473000,57814000,9764000,1849000,55249000,43222000,59663000,70136000,48050000,FOXF
2021-06-30,USD,111088000,328164000,264225000,217076000,52723000,42066000,11216000,58365000,None,-1598000,None,1598000,328164000,-83000,None,11364000,51042000,6767000,1598000,52723000,44406000,52640000,64004000,44275000,FOXF
2021-03-31,USD,97924000,281136000,230508000,183212000,45856000,37227000,9876000,52068000,None,-3315000,-411000,2904000,281136000,-959000,None,10069000,41993000,4007000,2904000,45856000,39607000,44897000,54966000,37986000,FOXF
2020-12-31,USD,83472000,262391000,219873000,178919000,37670000,31789000,9513000,45801000,None,-2678000,-414000,2264000,262391000,-382000,None,9165000,35025000,3229000,2264000,37670000,32896000,37289000,46454000,31796000,FOXF
2020-09-30,USD,89474000,260700000,206633000,171226000,45553000,30130000,8514000,43921000,None,-2291000,None,2291000,260700000,189000,None,9743000,43417000,5431000,2291000,45553000,37855000,45708000,55451000,37986000,FOXF
2020-06-30,USD,59986000,183102000,155507000,123116000,19359000,27127000,8236000,40627000,None,-2892000,None,2892000,183102000,-71000,None,9190000,15812000,3204000,2892000,19359000,13531000,18704000,27894000,12608000,FOXF
