fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,63432000,298431000,282644000,234999000,15787000,47645000,None,47645000,None,1871000,1871000,None,298431000,1871000,None,None,17658000,7126000,None,10532000,10241000,15787000,15787000,10532000,PGNY
2024-09-30,USD,59244000,286625000,274167000,227381000,12458000,46786000,None,46786000,None,5504000,5504000,None,286625000,5504000,None,None,17962000,7541000,None,10421000,8726000,12458000,12458000,10421000,PGNY
2024-06-30,USD,68281000,304087000,283400000,235806000,20687000,47594000,None,47594000,None,816000,816000,None,304087000,4380000,None,754000,25067000,8582000,None,16485000,15760000,20687000,21441000,16485000,PGNY
2024-03-31,USD,62406000,278675000,259555000,215672000,18523000,43883000,None,43883000,None,632000,632000,None,278043000,3992000,None,716000,22498000,5617000,None,16915000,16829000,18523000,19239000,16898000,PGNY
2023-12-31,USD,56894000,270682000,256140000,213046000,13800000,43094000,None,43094000,None,742000,None,None,269940000,2462000,None,634000,16262000,2792000,None,13470000,14441000,13800000,14434000,13470000,PGNY
2023-09-30,USD,62624000,281925000,262702000,218267000,18189000,44435000,None,44435000,None,1034000,1034000,None,280891000,2742000,None,579000,20931000,5033000,None,15898000,16664000,18189000,18768000,15898000,PGNY
2023-06-30,USD,60641000,280079000,264189000,218732000,15184000,45457000,None,45457000,None,706000,706000,706000,279373000,1277000,None,122085,17167000,2176000,None,14991000,15349000,15184000,15711000,14991000,PGNY
2023-03-31,USD,58640000,259216000,243383000,199754000,15011000,43629000,None,43629000,None,822000,822000,1320000,258394000,498000,None,541000,16331000,-1300000,None,17678000,17901000,15011000,15552000,17678000,PGNY
2022-12-31,USD,44494000,214881000,211015000,169827000,3306000,41188000,None,41188000,None,560000,560000,560000,214321000,275000,None,446000,4141000,733000,None,3408000,3704000,3306000,3752000,3408000,PGNY
2022-09-30,USD,45995000,205573000,194116000,159376000,11255000,34740000,None,34740000,None,202000,202000,202000,205371000,82000,None,405000,11539000,-1672000,None,13211000,13398000,11255000,11255000,13211000,PGNY
2022-06-30,USD,43887000,195044000,186166000,151117000,8838000,35049000,None,35049000,None,40000,None,40000,195004000,25000,None,386000,8903000,135000,None,8768000,8797000,8838000,9224000,8768000,PGNY
2022-03-31,USD,32949000,172229000,172275000,139268000,-58000,33007000,None,33007000,None,12000,None,12000,172217000,-96000,None,364000,-142000,-5113000,None,4971000,5053000,-58000,306000,4971000,PGNY
2021-12-31,USD,25115000,127636000,127741000,102438000,-188000,25303000,None,25303000,None,83000,None,83000,127553000,-293000,None,316000,-398000,-15478000,None,15080000,15299000,-188000,128000,15080000,PGNY
2021-09-30,USD,28492000,122428000,113219000,93792000,9065000,19427000,None,19427000,None,144000,None,144000,122284000,-92000,None,267000,9117000,-7679000,None,16796000,16754000,9065000,9065000,16796000,PGNY
2021-06-30,USD,29621000,128903000,116995000,99030000,11656000,17965000,None,17965000,None,252000,None,252000,128651000,12000,None,296000,11920000,-6807000,None,18727000,18507000,11656000,11952000,18727000,PGNY
2021-03-31,USD,28907000,122115000,110326000,93226000,11807000,17100000,None,17100000,None,-18000,None,18000,122133000,7000,None,422000,11796000,-3370000,None,15166000,15115000,11807000,12229000,15166000,PGNY
2020-12-31,USD,20666000,100284000,99140000,79635000,1161000,19505000,None,19505000,None,-17000,None,17000,100301000,32000,None,464000,1176000,-37896000,None,39072000,39056000,1161000,1625000,39072000,PGNY
2020-09-30,USD,20836000,98911000,93567000,78092000,4828000,15475000,None,16008000,None,-17000,None,17000,98928000,11000,None,462000,4822000,0,None,5355000,4834000,4828000,5823000,4822000,PGNY
2020-06-30,USD,11955000,64610000,66425000,52650000,-1072000,13775000,None,13027000,None,5000,None,5000,64605000,3000,None,460000,-1064000,0,None,-1812000,-1059000,-1072000,-1360000,-1064000,PGNY
