fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,110815000,223471000,112656000,-758000,43989000,39076000,27750000,66826000,2813000,-995000,26000,1021000,224933000,7061000,None,2894000,48399000,17319000,1228000,39106000,8523000,43989000,52314000,31080000,ACMR
2024-09-30,USD,104834000,203976000,99142000,849000,44184000,32813000,27837000,60650000,2967000,113000,948000,835000,204147000,-5164000,None,2389000,34911000,4007000,1208000,38672000,44919000,44184000,38135000,30904000,ACMR
2024-06-30,USD,96784000,202480000,105696000,1984000,37593000,33223000,25968000,59191000,2381000,197000,704000,507000,202480000,1357000,None,2166000,33546000,9336000,932000,31399000,24305000,37593000,36219000,24210000,ACMR
2024-03-31,USD,79121000,152191000,73070000,1025000,25232000,29971000,23918000,53889000,1774000,-159000,624000,783000,152464000,3080000,None,2518000,21802000,4369000,783000,22092000,11857000,22585000,25103000,17433000,ACMR
2023-12-31,USD,79076000,170321000,91245000,-4456000,23374000,23237000,32465000,55702000,2071000,213000,910000,697000,170321000,-1714000,None,2071000,25829000,8129000,697000,23298000,28705000,26526000,28597000,17700000,ACMR
2023-09-30,USD,88514000,168569000,80055000,1807000,33173000,29190000,26151000,55341000,2152000,227000,867000,640000,168569000,-2150000,None,2066000,26397000,718000,640000,30994000,27241000,27037000,29103000,25679000,ACMR
2023-06-30,USD,68639000,144577000,75938000,2919000,30430000,18145000,20064000,38209000,2346000,288000,937000,649000,144577000,3724000,None,2241000,34463000,7638000,649000,33597000,-2324000,35112000,37353000,26825000,ACMR
2023-03-31,USD,39986000,74256000,34270000,306000,8862000,17095000,14029000,31124000,1785000,280000,975000,695000,74256000,-1418000,None,1714000,10024000,2879000,695000,8963000,14924000,10719000,12433000,7145000,ACMR
2022-12-31,USD,53805000,108542000,54737000,1052000,16670000,19300000,17835000,37135000,2775000,335000,1004000,669000,108554000,-6634000,None,1262000,14469000,2660000,669000,14183000,29183000,15138000,16400000,11809000,ACMR
2022-09-30,USD,65967000,133709000,67742000,1157000,31636000,18653000,15678000,34331000,2016000,510000,929000,419000,133709000,7207000,None,1549000,31474000,10470000,419000,27076000,-14283000,31893000,33442000,21004000,ACMR
