fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-10-27,USD,1401606000,2396660000,1905999000,995054000,490661000,909827000,None,910945000,None,None,None,None,2396660000,13743000,None,1118000,504404000,152534000,None,351870000,341885000,490661000,491779000,351870000,LULU
2024-07-28,USD,1412185000,2371078000,1830852000,958893000,540226000,871959000,None,871959000,None,None,None,None,2371078000,17994000,None,103573000,558220000,165298000,None,392922000,378185000,540226000,643799000,392922000,LULU
2024-04-28,USD,1275068000,2209207000,1776249000,933823000,432642000,842426000,None,842426000,None,None,None,None,2209207000,23283000,None,95759000,455925000,134504000,None,321421000,290597000,432642000,528401000,321421000,LULU
2024-01-28,USD,1903425000,3202075000,2291213000,1301678000,913890000,989535000,None,989535000,None,None,None,None,3202075000,17830000,None,0,931720000,262252000,None,669468000,721042000,913890000,913890000,669468000,LULU
2023-10-29,USD,1256664000,2204218000,1791602000,947554000,338115000,842795000,None,844048000,None,None,None,None,2204218000,9842000,None,1253000,347957000,99243000,None,248714000,172726000,338115000,339368000,248714000,LULU
2023-07-30,USD,1298511000,2209165000,1729908000,910654000,479257000,817375000,None,819254000,None,None,None,None,2209165000,7362000,None,1879000,486619000,145016000,None,341603000,379375000,479257000,481136000,341603000,LULU
2023-04-30,USD,1150805000,2001513000,1599378000,849987000,401414000,747513000,None,749391000,None,None,None,8025000,2001513000,8025000,None,1878000,409439000,119034000,None,290405000,265375000,401414000,403292000,290405000,LULU
2023-01-29,USD,1527619000,2791285000,475677000,1244219000,314426000,803107000,None,412749000,None,None,None,20814000,2791285000,3709000,None,2221000,318135000,198324000,None,-888426000,159034000,314426000,316647000,119811000,LULU
2022-10-30,USD,1038852000,1856889000,1504462000,818037000,352427000,684236000,None,686425000,None,None,None,331000,1856889000,331000,None,2189000,352758000,97288000,None,255470000,175946000,352427000,354616000,255470000,LULU
2022-07-31,USD,1055476000,1868328000,1477300000,812852000,401208000,662253000,None,654268000,None,None,None,20505000,1868328000,145000,None,2195000,401353000,111832000,None,289521000,293947000,401208000,403403000,289521000,LULU
