fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,41892000,116174000,74282000,1318000,4707000,23541000,13644000,37185000,None,-2605000,278000,2883000,116351000,-196000,None,1513000,3232000,695000,2770000,2537000,-382000,6115000,7628000,2537000,ARAY
2024-09-30,USD,34469000,101545000,67076000,913000,-2149000,24502000,12116000,36618000,None,-2955000,None,2955000,103647000,1847000,None,1464000,-3329000,625000,2879000,-3954000,-2214000,-374000,1090000,-3954000,ARAY
2024-06-30,USD,38452000,134289000,95837000,2340000,6817000,22106000,9529000,31635000,None,-2896000,None,2896000,134420000,7855000,None,1507000,3858000,471000,2780000,3387000,1073000,6754000,8324000,3387000,ARAY
2024-03-31,USD,29074000,101132000,72058000,1006000,-4562000,22727000,10909000,33636000,None,-2884000,None,2884000,101993000,-2360000,None,1601000,-5898000,444000,2884000,-6342000,-9307000,-3014000,-1413000,-6342000,ARAY
2023-12-31,USD,35902000,107238000,71336000,1281000,-3964000,24585000,15281000,39866000,None,-2922000,267000,2922000,105960000,-1430000,None,1546000,-8743000,878000,2922000,-9621000,-6848000,-5821000,-4275000,-9621000,ARAY
2023-09-30,USD,39493000,103892000,64399000,1395000,2213000,23267000,14013000,37280000,None,-2922000,None,2922000,103362000,-759000,None,1251000,-1037000,1932000,2922000,-2969000,-5107000,1885000,4092000,-2969000,ARAY
2023-06-30,USD,37678000,118292000,80614000,1804000,-457000,23948000,14187000,38135000,None,-3002000,None,3002000,117172000,-3131000,None,1097000,-1976000,580000,3002000,-2556000,-4476000,1026000,-457000,-2556000,ARAY
2023-03-31,USD,38718000,118060000,79342000,593000,2316000,22193000,14209000,36402000,None,-2724000,None,2724000,117816000,-3222000,None,1103000,1121000,522000,2724000,599000,1400000,3845000,2316000,599000,ARAY
2022-12-31,USD,42967000,114760000,71793000,1203000,2705000,25621000,14641000,40262000,None,-2644000,None,2644000,114727000,-2831000,None,1151000,-825000,1049000,2644000,-1874000,916000,1819000,2705000,-1874000,ARAY
2022-09-30,USD,34597000,96493000,61896000,769000,-2182000,22687000,14092000,36779000,None,-2262000,None,2262000,95872000,-2558000,None,1176000,-5108000,341000,2262000,-5449000,-9104000,-2846000,-2182000,-5449000,ARAY
