fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,179841000,2056889000,1877048000,1414424000,179841000,427946000,None,462624000,None,-23970000,None,23970000,2056889000,None,None,34678000,155871000,35694000,23970000,120177000,118671000,179841000,214519000,120177000,CACI
2024-06-30,USD,278874000,2119419000,1840545000,1328468000,197750000,476317000,None,512077000,None,-24301000,None,24301000,2038295000,None,None,35760000,173449000,38792000,24301000,134657000,134723000,197750000,233510000,134657000,CACI
2024-03-31,USD,153636000,1909788000,1756152000,1290903000,181304000,430134000,None,465249000,None,-27668000,None,27668000,1937456000,None,None,35115000,153636000,38286000,27668000,115350000,119223000,181304000,216419000,115350000,CACI
2023-12-31,USD,105786000,1806415000,1700629000,1255251000,133305000,409355000,None,445378000,None,-27519000,None,27519000,1833934000,None,None,36023000,105786000,21916000,27519000,83870000,76094000,133305000,169328000,83870000,CACI
2023-09-30,USD,111778000,1824576000,1712798000,1272918000,137349000,404633000,None,439880000,None,-25571000,None,25571000,1850147000,None,None,35247000,111778000,25731000,25571000,86047000,82278000,137349000,172596000,86047000,CACI
2023-06-30,USD,124984000,1679289000,1554305000,1108861000,148796000,410135000,None,445444000,None,-24156000,None,24156000,1703101000,None,None,35309000,124640000,16873000,24156000,107767000,126121000,148796000,184105000,107767000,CACI
2023-03-31,USD,131464000,1720700000,1589236000,1143781000,155034000,410235000,None,445455000,None,-23570000,None,23570000,1744270000,None,None,35220000,131464000,30722000,23570000,100742000,94766000,155034000,190254000,100742000,CACI
2022-12-31,USD,110925000,1629474000,1518549000,1094314000,130867000,388303000,None,424235000,None,-19942000,None,19942000,1649416000,None,None,35932000,110925000,23824000,19942000,87101000,102708000,130867000,166799000,87101000,CACI
2022-09-30,USD,116610000,1589566000,1472956000,1055772000,132803000,382081000,None,417184000,None,-16193000,None,16193000,1605759000,None,None,35103000,116610000,27485000,16193000,89125000,87165000,132803000,167906000,89125000,CACI
2022-06-30,USD,108975000,1631399000,1522424000,1080818000,119837000,406409000,None,441606000,None,-11266000,None,11266000,1642261000,None,None,35197000,108571000,15602000,11266000,92969000,84459000,119837000,155034000,92969000,CACI
2022-03-31,USD,116272000,1574896000,1458624000,1022181000,125356000,402227000,None,436443000,None,-9084000,None,9084000,1583980000,None,None,34216000,116272000,20855000,9084000,95417000,107691000,125356000,159572000,95417000,CACI
2021-12-31,USD,113098000,1474769000,1361671000,974018000,124107000,354977000,None,387653000,None,-11009000,None,11009000,1485778000,None,None,32676000,113098000,22799000,11009000,90299000,96298000,124107000,156783000,90299000,CACI
2021-09-30,USD,116631000,1480500000,1363869000,974171000,127029000,357106000,None,389698000,None,-10398000,None,10398000,1490898000,None,None,32592000,116631000,28522000,10398000,88109000,83561000,127029000,159621000,88109000,CACI
2021-06-30,USD,1564000000,1564000000,2617384000,1043407000,112050000,376788000,None,-3550577000,None,-11815000,None,11815000,1564000000,None,None,31755000,100235000,-36742000,11815000,112050000,139662000,112050000,143805000,136977000,CACI
2021-03-31,USD,542813000,1543048000,1000235000,1000235000,151438000,369015000,None,1769495000,None,-8954000,None,8954000,1551918000,None,None,31230000,142484000,22140000,8954000,120344000,127251000,151438000,182668000,120344000,CACI
2020-12-31,USD,512579000,1459710000,947131000,947131000,141539000,347807000,None,1674979000,None,-9087000,None,9087000,1468711000,None,None,32234000,132452000,25974000,9087000,106478000,122835000,141539000,173773000,106478000,CACI
2020-09-30,USD,509718000,1449652000,939934000,939934000,134424000,355004000,None,1680086000,None,-9980000,None,9980000,1459506000,None,None,30144000,124444000,30800000,9980000,93644000,103689000,134424000,164568000,93644000,CACI
2020-06-30,USD,1495581000,1495581000,2524968000,981678000,133676000,351427000,None,380417000,None,-10447000,None,10447000,1495581000,None,None,28800000,123229000,29498000,10447000,133676000,91667000,133676000,162476000,93731000,CACI
2020-03-31,USD,99683000,1451607000,953630000,953630000,113676000,371135000,None,398294000,None,-14087000,14087000,14087000,1465600000,None,None,27159000,99589000,19012000,14087000,80577000,48834000,113676000,140835000,80577000,CACI
2019-12-31,USD,95911000,1381193000,904867000,904867000,110187000,352448000,None,380415000,None,-14714000,14714000,14714000,1395469000,None,None,27967000,95473000,16278000,14714000,79195000,94145000,110187000,138154000,79195000,CACI
2019-09-30,USD,83810000,1347045000,878881000,878881000,100157000,357592000,None,384354000,None,-16811000,16811000,16811000,1363392000,None,None,26762000,83346000,15369000,16811000,67977000,57705000,100157000,126919000,67977000,CACI
2019-06-30,USD,1373878000,1373878000,1292782000,906420000,81096000,359282000,None,386432000,None,-18185000,18185000,18185000,1373878000,None,None,27080000,62911000,12881000,18548000,81096000,33912000,81096000,108176000,50030000,CACI
2019-03-31,USD,81442000,1251492000,1170050000,824024000,94908000,324828000,None,346026000,None,-13466000,13466000,13466000,1264958000,None,None,21198000,81442000,13297000,13466000,68145000,69129000,94908000,116106000,68145000,CACI
2018-12-31,USD,92842000,1172220000,1079378000,790849000,102263000,269677000,None,288529000,None,-9421000,None,9421000,1181641000,None,None,18852000,92842000,24246000,9421000,68596000,61382000,102263000,121115000,68596000,CACI
2018-09-30,USD,90714000,1156978000,1066264000,782760000,99600000,264757000,None,283504000,None,-8886000,None,8886000,1165864000,None,None,18747000,90714000,11881000,8886000,78833000,77055000,99600000,118347000,78833000,CACI
2018-06-30,USD,80340000,1170086000,1089746000,783326000,80340000,287787000,None,307409000,None,-9267000,None,9267000,1170086000,None,None,18633000,71073000,19242000,9371000,80340000,44119000,80340000,98973000,51831000,CACI
2018-03-31,USD,104794000,1124100000,1019306000,728444000,104794000,273145000,None,290862000,None,-10566000,None,10566000,1124100000,None,None,17717000,94228000,29729000,10566000,64499000,73622000,104794000,122511000,64499000,CACI
2017-12-31,USD,88262000,1087860000,999598000,727160000,88262000,254180000,None,272438000,None,-10956000,None,10956000,1087860000,None,None,18258000,77306000,-65489000,10956000,142795000,146599000,88262000,106520000,142795000,CACI
2017-09-30,USD,67304000,1085814000,1018510000,739678000,67304000,261244000,None,278832000,None,-11247000,None,11247000,1085814000,None,None,17588000,56057000,14011000,11247000,42046000,46917000,67304000,84892000,42046000,CACI
2017-06-30,USD,80094000,1137389000,1057295000,769038000,80094000,270395000,4197000,289852000,None,-11721000,None,11721000,975000,None,None,17862000,68373000,24142000,11721000,80094000,49815000,80094000,97956000,44231000,CACI
2017-03-31,USD,67254000,1086418000,1019164000,732224000,67254000,269237000,None,286940000,None,-12107000,None,12107000,None,None,None,17703000,55147000,14790000,12107000,40357000,43967000,67254000,84957000,40357000,CACI
