fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,80305000,651854000,571549000,488362000,80305000,83187000,None,83187000,None,None,None,0,None,11547000,None,830000,91852000,22277000,None,69575000,69575000,91852000,80305000,69575000,LGIH
2024-06-30,USD,150884000,602497000,451613000,451613000,67521000,30491000,None,83363000,None,None,None,None,None,None,None,777000,76883000,18310000,None,58573000,None,68695000,69472000,58573000,LGIH
2024-03-31,USD,18733000,390851000,372118000,299450000,18733000,72668000,None,72668000,None,0,None,0,None,4361000,None,673000,23094000,6041000,0,17053000,17053000,23094000,19406000,17053000,LGIH
2023-12-31,USD,26742000,608414000,581672000,465785000,59842000,115887000,None,115887000,None,0,None,0,None,8706000,None,628000,68548000,16459000,0,52089000,52089000,68548000,60470000,52089000,LGIH
2023-09-30,USD,82276000,617539000,535263000,458734000,82276000,76529000,None,76529000,None,0,None,0,None,7173000,None,793000,89449000,22407000,0,67042000,67042000,89449000,82276000,67042000,LGIH
2023-06-30,USD,65086000,645270000,580184000,503333000,65086000,76851000,None,76851000,None,0,None,0,None,6323000,None,505000,71409000,18275000,0,53134000,53134000,71409000,65086000,53134000,LGIH
2023-03-31,USD,26051000,487357000,461306000,388541000,26051000,72765000,None,72765000,None,0,None,0,None,6297000,None,482000,32348000,5386000,0,26962000,26962000,32348000,26051000,26962000,LGIH
2022-12-31,USD,22104000,488262000,466158000,387227000,40804000,78931000,None,78931000,None,0,None,0,0,6049000,None,442000,46853000,12738000,0,34115000,34115000,46853000,40804000,34115000,LGIH
2022-09-30,USD,94577000,547074000,452497000,391275000,94577000,61222000,None,61222000,None,0,None,0,0,14124000,None,404000,108701000,18311000,0,90390000,90390000,108701000,94981000,90390000,LGIH
2022-06-30,USD,159006000,723069000,564063000,491710000,159006000,72353000,None,72353000,None,0,None,0,0,4006000,None,382000,163012000,39636000,0,123376000,123376000,163012000,159388000,123376000,LGIH
2022-03-31,USD,95720000,546050000,450330000,387643000,95720000,62687000,None,61123000,None,0,None,0,0,3830000,None,4178000,99550000,20864000,0,78686000,78686000,99550000,99898000,78686000,LGIH
2021-12-31,USD,211717000,801076000,589359000,589359000,141310000,78107000,None,78270000,None,0,None,0,0,2074000,None,322000,143384000,32081000,0,143384000,143384000,143384000,141310000,111303000,LGIH
2021-09-30,USD,202289000,751608000,549319000,549319000,137938000,64351000,None,64351000,None,0,None,0,-13314000,2370000,None,295000,126994000,26444000,13314000,100550000,100550000,126994000,140603000,100550000,LGIH
2021-06-30,USD,214079000,791512000,577433000,577433000,146007000,68072000,None,68072000,None,0,None,0,-662000,3776000,None,249000,149121000,30987000,662000,118134000,118134000,149121000,146918000,118134000,LGIH
2021-03-31,USD,189949000,705953000,516004000,516004000,122443000,67506000,None,67506000,None,0,None,0,0,833000,None,288000,123276000,23618000,0,99658000,99658000,123276000,123564000,99658000,LGIH
2020-12-31,USD,243329000,897398000,654069000,654069000,165557000,88472000,None,88468000,None,0,None,0,0,991000,None,201000,166548000,30120000,0,166548000,166548000,166548000,165557000,136428000,LGIH
2020-09-30,USD,135231000,534202000,398971000,398971000,77441000,57790000,None,57790000,None,0,None,0,0,374000,None,192000,77815000,-11189000,0,89004000,89004000,77815000,78007000,89004000,LGIH
2020-06-30,USD,117973000,481602000,363629000,363629000,67834000,50139000,None,50139000,None,0,None,0,0,763000,None,156000,68597000,12973000,0,55624000,55624000,68597000,68753000,55624000,LGIH
2020-03-31,USD,106564000,454727000,348163000,348163000,53878000,52686000,None,52686000,None,0,None,0,0,1011000,None,161000,54889000,12050000,0,42839000,42839000,54889000,55050000,42839000,LGIH
2019-12-31,USD,142214000,605649000,463435000,463435000,83997000,78417000,None,78454000,None,0,None,0,0,874000,None,156000,84871000,20001000,0,84871000,84871000,84871000,83997000,64870000,LGIH
2019-09-30,USD,116650000,483081000,366431000,366431000,64025000,52625000,None,52625000,None,0,None,0,0,707000,None,161000,64732000,15383000,0,49349000,49349000,64732000,64025000,49349000,LGIH
2019-06-30,USD,111311000,461830000,350519000,350519000,58441000,52870000,None,52870000,None,0,None,0,-169000,2263000,None,161000,60535000,14480000,169000,46055000,46055000,60535000,58610000,46055000,LGIH
2019-03-31,USD,66304000,287594000,221290000,221290000,21075000,45229000,None,45229000,None,0,None,0,0,619000,None,165000,21694000,3360000,0,18334000,18334000,21694000,21859000,18334000,LGIH
2018-12-31,USD,103558000,425160000,321602000,321602000,55429000,65729000,None,65729000,None,0,None,0,0,780000,None,168000,56209000,13556000,0,56209000,56209000,56209000,55429000,42653000,LGIH
2018-09-30,USD,97334000,380369000,283035000,283035000,51650000,45684000,None,45684000,None,0,None,0,-3058000,399000,None,177000,48991000,11268000,3058000,37723000,37723000,48991000,52226000,37723000,LGIH
2018-06-30,USD,109765000,419847000,310082000,310082000,62162000,47603000,None,47603000,None,0,None,0,-365000,509000,None,186000,62671000,15063000,0,47608000,47608000,62671000,62857000,47608000,LGIH
2018-03-31,USD,69259000,279024000,209765000,209765000,30870000,38389000,None,38389000,None,0,None,0,-164000,357000,None,180000,31227000,3925000,164000,27302000,27302000,31227000,31407000,27302000,LGIH
2017-12-31,USD,98677000,404975000,306298000,306298000,54752000,59125000,None,59138000,None,0,None,0,0,289000,None,191000,55041000,19401000,0,55041000,55041000,55041000,54752000,35640000,LGIH
2017-09-30,USD,91896000,365896000,274000000,274000000,50447000,41449000,None,41449000,None,0,None,0,0,430000,None,194000,50877000,17190000,0,33687000,33687000,50877000,51071000,33687000,LGIH
2017-06-30,USD,86348000,324178000,237830000,237830000,48475000,37873000,None,37873000,None,0,None,0,None,167000,None,195000,48642000,16443000,0,32199000,32199000,48642000,48837000,32199000,LGIH
2017-03-31,USD,43499000,162911000,119412000,119412000,16127000,27372000,None,27372000,None,0,None,0,None,715000,None,211000,16842000,5062000,0,11780000,11780000,16842000,17053000,11780000,LGIH
2016-12-31,USD,64328000,236830000,172502000,172502000,34306000,41322000,None,41323000,None,0,None,0,None,641000,None,217000,34947000,11742000,0,34947000,34947000,34947000,34306000,23205000,LGIH
2016-09-30,USD,56821000,216304000,159483000,159483000,29099000,27722000,None,27722000,None,0,None,0,None,389000,None,223000,29488000,10021000,0,19467000,19467000,29488000,29711000,19467000,LGIH
2016-06-30,USD,59095000,222723000,163628000,163628000,30740000,28355000,None,28355000,None,0,None,0,None,668000,None,283000,31408000,10749000,0,20659000,20659000,31408000,31691000,20659000,LGIH
2016-03-31,USD,41369000,162463000,121094000,121094000,17326000,24043000,None,24043000,None,0,None,0,None,503000,None,366000,17829000,6129000,0,11700000,11700000,17829000,18195000,11700000,LGIH
2015-12-31,USD,46890000,176764000,129874000,129874000,23714000,32476000,None,32476000,None,0,None,0,None,378000,None,236000,24092000,8361000,0,24092000,15731000,24092000,23714000,15731000,LGIH
2015-09-30,USD,46007000,173956000,127949000,127949000,23048000,22959000,None,22959000,None,0,None,0,None,173000,None,225000,23221000,7801000,0,15420000,15420000,23221000,23446000,15420000,LGIH
