fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,96127000,244769000,148642000,148642000,29569000,58784000,None,67149000,None,-2257000,None,2257000,247026000,None,None,8365000,29941000,6468000,206000,23473000,5445000,32198000,40563000,23473000,ESE
2024-09-30,USD,113747000,292555000,178808000,178808000,31710000,59995000,None,80587000,None,-6019000,-47000,5972000,298574000,None,None,8592000,44042000,9779000,209000,34274000,43789000,50014000,58606000,34263000,ESE
2024-06-30,USD,100013000,257448000,157435000,157435000,36800000,54955000,None,63472000,None,-3335000,None,3335000,260783000,None,None,8517000,37172000,7942000,213000,29230000,28229000,40507000,49024000,29230000,ESE
2024-03-31,USD,93556000,245903000,152347000,160919000,28849000,55097000,None,64041000,None,-3226000,None,3226000,249129000,None,None,8944000,29221000,6002000,3226000,23219000,18474000,32447000,41391000,23219000,ESE
2023-12-31,USD,81496000,215647000,134151000,134151000,19061000,53968000,None,62229000,None,-2667000,None,2667000,218314000,None,None,8261000,19454000,4285000,2667000,15169000,24583000,22121000,30382000,15169000,ESE
2023-09-30,USD,105876000,270300000,164424000,164424000,27799000,56555000,13000000,77878000,None,-2347000,31000,2378000,272647000,None,None,8323000,41192000,9195000,2378000,31997000,26866000,43570000,51893000,31997000,ESE
2023-06-30,USD,98980000,246254000,147274000,147274000,35113000,55376000,None,62901000,None,-2495000,2495000,2495000,248749000,None,None,7525000,35506000,7563000,2495000,27943000,27122000,38001000,45526000,27943000,ESE
2023-03-31,USD,84571000,226867000,142296000,142296000,22957000,53877000,None,61300000,None,-2269000,2269000,2269000,229136000,None,None,7423000,23350000,5472000,2269000,17878000,20111000,25619000,33042000,17878000,ESE
2022-12-31,USD,77460000,203843000,126383000,126383000,18506000,51302000,None,58556000,None,-1658000,1658000,1658000,205501000,None,None,7254000,18899000,4172000,1658000,14727000,26240000,20557000,27811000,14727000,ESE
2022-09-30,USD,100406000,254729000,154323000,154323000,27733000,53054000,12300000,72300000,None,-1767000,49000,1816000,256496000,None,None,6946000,40428000,9388000,1816000,31040000,18653000,42244000,49190000,31040000,ESE
2022-06-30,USD,83281000,217735000,134454000,134454000,29109000,47479000,None,54278000,None,-1331000,1331000,1331000,219066000,None,None,6799000,29502000,6329000,1331000,23173000,11268000,30833000,37632000,23173000,ESE
2022-03-31,USD,75533000,203908000,128375000,128375000,21061000,47959000,None,55076000,None,-1020000,1020000,1020000,204928000,None,None,7117000,21668000,5085000,1020000,16583000,13772000,22688000,29805000,16583000,ESE
2021-12-31,USD,67972000,176277000,108305000,108305000,14230000,46635000,None,53709000,None,-733000,733000,733000,177010000,None,None,7074000,14837000,3313000,733000,11524000,9024000,15570000,22644000,11524000,ESE
2021-09-30,USD,76416000,204676000,128260000,128260000,8703000,44906000,15400000,67342000,None,-802000,-55000,747000,205478000,None,None,7036000,25039000,4674000,1271000,20365000,15861000,25786000,32822000,20365000,ESE
2021-06-30,USD,67304000,180914000,113610000,113610000,18451000,42882000,None,48238000,None,-480000,480000,480000,181394000,None,None,5356000,18943000,4034000,306000,13131000,15444000,19423000,24779000,14909000,ESE
2021-03-31,USD,63099000,166212000,103553000,103113000,20847000,38746000,None,44155000,None,-432000,432000,432000,166644000,None,None,5409000,20149000,4745000,311000,16314000,15520000,20581000,25990000,15404000,ESE
2020-12-31,USD,63631000,162408000,99622000,98777000,17168000,41000000,None,46440000,None,-541000,541000,541000,162949000,None,None,5440000,16540000,3722000,313000,13686000,18167000,17081000,22521000,12818000,ESE
2020-09-30,USD,208030000,208030000,130656000,129763000,208030000,40467000,13300000,59448000,None,-1466000,4264000,5730000,208030000,None,None,5681000,-16727000,4579000,1000,-21808000,16602000,-10997000,-5316000,-21306000,ESE
2020-06-30,USD,63456000,171142000,107686000,107686000,21269000,36936000,None,43011000,None,-1523000,-1204000,319000,172665000,None,None,6075000,21809000,3122000,319000,18687000,21489000,22128000,28203000,18687000,ESE
2020-03-31,USD,65930000,179172000,113242000,113242000,19403000,39982000,None,45824000,None,-1320000,-997000,323000,180492000,None,None,5842000,20025000,2203000,323000,17822000,10937000,20348000,26190000,17822000,ESE
2019-12-31,USD,62580000,169307000,106727000,106727000,13748000,42105000,None,48537000,None,-2421000,-2093000,328000,171728000,None,None,6432000,90383000,3606000,328000,10764000,90700000,90711000,97143000,86777000,ESE
2019-09-30,USD,236658000,236658000,126961000,145495000,236658000,43641000,27900000,66078000,None,-2506000,2506000,2608000,236658000,None,None,5535000,32178000,7320000,None,23272000,14331000,236658000,242193000,24858000,ESE
2019-06-30,USD,75621000,197793000,105036000,122172000,24892000,41226000,None,48093000,None,-1878000,1973000,1973000,199766000,None,None,4693000,24689000,4622000,None,19045000,21900000,24892000,29585000,20067000,ESE
2019-03-31,USD,90402000,193949000,103547000,121946000,23280000,39327000,None,46293000,None,-1853000,1853000,1925000,193949000,None,None,4620000,21098000,2301000,None,17822000,19600000,23280000,27900000,18797000,ESE
2018-12-31,USD,80143000,182597000,102454000,118908000,25147000,38540000,None,36723000,None,-1855000,None,1890000,8922000,None,None,4652000,23462000,6145000,None,17350000,12763000,25147000,29799000,17317000,ESE
2018-09-30,USD,158284000,231086000,72802000,143486000,231086000,30252000,26200000,57431000,None,-2336000,None,2284000,231086000,None,None,4713000,37265000,8813000,None,22577000,26879000,231086000,235799000,28452000,ESE
2018-06-30,USD,69418000,192223000,122805000,122805000,25559000,39910000,None,44515000,None,-2243000,None,2243000,192223000,None,None,4605000,23316000,4297000,None,19019000,12092000,25559000,30164000,19019000,ESE
2018-03-31,USD,62408000,174778000,112370000,112370000,13584000,40749000,None,45313000,None,-2036000,None,2036000,174778000,None,None,4564000,13584000,3590000,None,9994000,12969000,13584000,18148000,9994000,ESE
2017-12-31,USD,61759000,173495000,111736000,111736000,12801000,42154000,None,46600000,None,-2185000,None,2185000,0,None,None,4446000,12801000,-21870000,None,34671000,35976000,12801000,17247000,34671000,ESE
2017-09-30,USD,77236000,207005000,129769000,129769000,207005000,41329000,24400000,60119000,None,-1848000,None,1826000,None,None,None,4790000,29787000,10613000,None,19174000,28191000,207005000,211795000,19174000,ESE
2017-06-30,USD,62333000,171189000,108856000,108856000,17422000,38453000,None,42538000,None,-1213000,None,1213000,None,None,None,4085000,17422000,4777000,None,12645000,17522000,17422000,21507000,12645000,ESE
