fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,696346000,2072282000,1375936000,1375936000,573362000,88090000,None,696346000,None,None,None,None,None,None,None,657146000,720167000,92507000,None,671219000,None,573362000,1230508000,671218000,AER
2024-09-30,USD,504037000,1948129000,1444092000,1444092000,382730000,103290000,None,121307000,None,None,None,None,None,None,None,652994000,392008000,60742000,None,375029000,None,382730000,1035724000,375034000,AER
2024-06-30,USD,1076959000,1886169000,809210000,809210000,951626000,101090000,None,125333000,None,None,None,478282000,None,None,None,636419000,492419000,76346000,None,448167000,None,951626000,1588045000,448166000,AER
2024-03-31,USD,1151949000,1934041000,782092000,782092000,1032656999,98463000,None,119292000,None,None,None,478282000,None,None,None,633478000,658779000,94109000,None,604210000,None,1032657000,1666135000,604214000,AER
2023-12-31,USD,959846000,1726496000,766650000,766650000,837967000,99450000,None,121879000,None,None,None,529594000,None,None,None,631445000,1086955000,39038000,None,1106695000,None,837967000,1469412000,1105838000,AER
2023-09-30,USD,655692000,1891667000,1235975000,1235975000,-91286000,88598000,None,111908000,None,None,457554000,503187000,None,None,None,623012000,1178661000,110677000,None,1109003000,None,-91286000,531726000,1105254000,AER
2023-06-30,USD,650834000,1923052000,1272218000,1272218000,525244000,92637000,None,119737000,None,None,432635000,490357000,None,None,None,615604000,538243000,75747000,None,496870000,None,525244000,1140848000,492894000,AER
2023-03-31,USD,592974000,1865722000,1272748000,1272748000,496521000,90646000,None,110604000,None,None,426977000,1178000,None,None,None,610517000,468327000,65594000,None,435277000,None,496521000,1107038000,432105000,AER
2022-12-31,USD,524074000,1798969000,1274895000,1274895000,434498000,79499000,None,91864000,None,None,417816000,1211085000,None,None,None,593715000,459331000,-141000,None,497613000,None,434498000,1028213000,495007000,AER
2022-09-30,USD,561481000,1694640000,1133159000,1133159000,480784000,85211000,None,105319000,None,None,398600000,390809000,None,None,None,580934000,461062000,64307000,None,441348000,None,480784000,1061718000,439956000,AER
2022-06-30,USD,457391000,1631360000,1173969000,1173969000,386932000,86318000,None,104872000,None,None,412458000,399994000,None,None,None,580744000,357458000,50044000,None,340562000,None,386932000,967676000,339826000,AER
2022-03-31,USD,566762000,1790016000,1223254000,1223254000,3219127000,87560000,None,97475000,None,-380785000,380672000,380785000,None,None,None,634414000,-2280271000,-278307000,None,-2000681000,None,3219127000,3853541000,-2001964000,AER
2021-12-31,USD,354832000,1442181000,1087349000,1087349000,478369000,111713000,None,119269000,None,-369549000,366941000,369549000,None,None,None,555839000,92159000,20010000,None,90497000,None,378967000,934806000,88810000,AER
2021-09-30,USD,277888000,1011986000,734098000,734098000,209691000,62564000,None,68197000,None,-272851000,285057000,287213000,None,None,None,393366000,501313000,62132000,None,441029000,None,360489000,753855000,433921000,AER
2021-06-30,USD,295354000,1039413000,744059000,744059000,222283000,64541000,None,73071000,None,13053000,292887000,292887000,None,None,None,392162000,288687000,40531000,None,249859000,None,348534000,740696000,249751000,AER
2021-03-31,USD,604637000,1071982000,467345000,467345000,548063000,51194000,None,56574000,None,-264027000,16790000,280817000,None,None,None,396558000,265758000,39864000,None,228046000,None,548706000,945264000,228025000,AER
2020-12-31,USD,227843000,1031617000,803774000,803774000,164097000,57647000,None,63746000,None,-290460000,339623000,310534000,None,None,None,401787000,32689000,7080000,None,28470000,None,295505000,697292000,28478000,AER
2020-09-30,USD,252059000,1026556000,774497000,774497000,191141000,53885000,None,60918000,None,-277929000,435679000,307316000,None,None,None,415970000,-952978000,-106077000,None,-850802000,None,1335260000,1751230000,-849929000,AER
2020-06-30,USD,396129000,1197279000,801150000,801150000,343216000,46109000,None,52913000,None,-298009000,297816000,311758000,None,None,None,411818000,283737000,38305000,None,247605000,None,402695000,814513000,246061000,AER
2020-03-31,USD,400465000,1238177000,837712000,837712000,335881000,53767000,None,64584000,None,-308523000,318617000,318617000,None,None,None,415798000,321934000,43461000,None,279804000,None,349828000,765626000,276824000,AER
2019-12-31,USD,438092000,1256952000,818860000,818860000,366762000,62560000,None,71330000,None,-306874000,316089000,316089000,None,None,None,415866000,350631000,39013000,None,313495000,None,382893000,798759000,309758000,AER
2019-09-30,USD,422381000,1194085000,771704000,771704000,357669000,55517000,None,64712000,None,-300274000,312311000,312311000,None,None,None,415313000,326501000,42445000,None,271991000,None,388837000,804150000,270290000,AER
2019-06-30,USD,464498000,1281276000,816778000,816778000,399955000,56147000,None,64543000,None,-317882000,332441000,332441000,None,None,None,419093000,382136000,49677000,None,334394000,None,417774000,836867000,331460000,AER
2019-03-31,USD,353278000,1205027000,851749000,851749000,286405000,59063000,None,66873000,None,-316196000,334179000,334179000,None,None,None,425849000,281374000,36579000,None,246897000,None,291436000,717285000,234186000,AER
2018-12-31,USD,345206000,1219685000,874479000,874479000,274435000,60884000,0,70771000,None,None,None,322678000,None,None,None,428516000,259178000,28147000,None,233154000,None,289692000,718208000,232642000,AER
2018-09-30,USD,376899000,1166517000,789618000,789618000,313498000,54434000,0,63401000,None,None,None,292082000,None,None,None,415333000,300655000,39089000,None,264277000,None,326341000,741674000,263351000,AER
2018-06-30,USD,388744000,1194652000,805908000,805908000,303472000,78497000,0,85272000,None,None,None,284865000,None,None,None,422086000,289494000,37615000,None,254347000,None,317450000,739536000,254240000,AER
2018-03-31,USD,389496000,1219126000,829630000,829630000,303714000,76272000,0,85782000,None,None,None,274449000,None,None,None,425453000,301606000,39228000,None,265719000,None,305822000,731275000,265399000,AER
2017-12-31,USD,424922000,1263009000,838087000,838087000,600166000,87787000,0,96256000,None,None,None,271500000,None,None,None,428227000,318283000,50019000,None,-2996120000,None,339049000,767276000,266251000,AER
2017-09-30,USD,427552000,1273908000,846356000,846356000,623827000,74547000,0,83920000,None,None,None,280195000,None,None,None,431026000,298029000,34158000,None,5622255000,None,389235000,820261000,265847000,AER
2017-06-30,USD,417382000,1263750000,846368000,846368000,607767000,76339000,0,84633000,None,None,None,275018000,None,None,None,438910000,322719000,41956000,None,-1807018000,None,342779000,781689000,282880000,AER
