fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,385900000,1138300000,752400000,752400000,114200000,234800000,27900000,271700000,None,-43100000,None,43100000,None,None,None,None,70000000,111500000,None,-41500000,None,None,114200000,-44500000,PRGO
2024-09-30,USD,404400000,1087500000,683100000,683100000,80400000,116900000,26000000,324000000,None,-57600000,None,57600000,None,None,None,-1000000,21800000,39400000,None,-17600000,None,80400000,79400000,-21000000,PRGO
2024-06-30,USD,395000000,1065700000,670700000,670700000,64800000,126100000,29400000,330200000,None,-44100000,None,44100000,None,None,None,81900000,-74000000,31700000,None,-105700000,None,-14500000,67400000,-105700000,PRGO
2024-03-31,USD,358100000,1082300000,724200000,724200000,23500000,130400000,29000000,334600000,None,-43000000,None,43000000,None,None,None,81400000,-98600000,-102700000,None,4100000,None,-40500000,40900000,4099999,PRGO
2023-12-31,USD,427300000,1156900000,729600000,729600000,-15600000,128700000,29600000,336400000,None,-42700000,None,42700000,None,None,None,85900000,-54300000,-26600000,None,-27700000,None,1700000,87600000,-32300000,PRGO
2023-09-30,USD,411200000,1123800000,712600000,712600000,62100000,126000000,29600000,333600000,None,-43500000,None,43500000,None,None,None,91000000,19200000,3800000,None,15400000,None,93100000,184100000,14200000,PRGO
2023-06-30,USD,428000000,1193100000,765100000,765100000,56800000,132600000,32200000,364500000,None,-44000000,None,44000000,None,9700000,None,122085,22500000,13600000,None,8900000,None,166977915,167100000,8400000,PRGO
2023-03-31,USD,413800000,1181700000,767900000,767900000,48500000,135000000,31100000,361900000,None,-43700000,None,43700000,None,-500000,None,91600000,4300000,5400000,None,-1100000,None,48500000,140100000,-1100000,PRGO
2022-12-31,USD,382600000,1155300000,772700000,772700000,31000000,126300000,32600000,341300000,None,-40900000,None,40900000,None,None,None,103000000,-14300000,-1600000,None,-12700000,None,31000000,134000000,-12700000,PRGO
2022-09-30,USD,362900000,1100200000,737300000,737300000,56200000,105900000,29800000,310700000,None,-41000000,None,41000000,None,4400000,None,88500000,-3500000,48600000,None,-52100000,None,56200000,144700000,-52100000,PRGO
2022-06-30,USD,372100000,1121700000,749600000,749600000,-51200000,157800000,31500000,369500000,None,-38300000,None,38300000,None,-63100000,None,83500000,-108300000,-43400000,None,-64900000,None,-51200000,32300000,-64900000,PRGO
2022-03-31,USD,337800000,1074500000,736700000,736700000,21700000,122300000,29300000,312500000,None,-35800000,None,35800000,None,1100000,None,74200000,-13000000,-11700000,None,-1300000,None,21700000,95900000,-1300000,PRGO
2021-12-31,USD,362400000,1104900000,742500000,742500000,46700000,113900000,30300000,299600000,None,-30500000,None,30500000,None,-6200000,None,73400000,9900000,-22200000,None,32100000,None,56500000,129900000,9600000,PRGO
2021-09-30,USD,336400000,1042700000,706300000,706300000,438300000,130600000,27600000,-106400000,None,-30900000,None,30900000,None,-18500000,None,73500000,388900000,442800000,None,-53900000,None,424300000,497800000,-58900000,PRGO
2021-06-30,USD,349000000,981100000,632100000,632100000,-125900000,110400000,33000000,307300000,None,-31600000,None,31600000,None,400000,None,74900000,-157100000,-45200000,None,-111900000,None,209300000,284200000,-57700000,PRGO
2021-03-31,USD,368400000,1010000000,641600000,641600000,51400000,127100000,31100000,315300000,None,-32000000,32700000,32000000,None,-2400000,None,90400000,17000000,14200000,None,2800000,None,50700000,141100000,38100000,PRGO
2020-12-31,USD,469200000,1289500000,820300000,820300000,-52200000,138200000,46100000,375400000,None,-33600000,33600000,27400000,None,-122400000,None,100100000,-208200000,-33200000,None,-175000000,None,577600000,677700000,-175000000,PRGO
2020-09-30,USD,428100000,1213700000,785600000,785600000,-95500000,116400000,42600000,320400000,None,-34000000,34000000,34000000,None,1800000,None,96900000,-127700000,26900000,None,-154600000,None,10400000,107300000,-154600000,PRGO
2020-06-30,USD,434700000,1219100000,784400000,784400000,117400000,118800000,47100000,316200000,None,-33400000,33400000,33400000,None,-12200000,None,94700000,71800000,11200000,None,60600000,None,104200000,198900000,60600000,PRGO
2020-03-31,USD,483200000,1341000000,857800000,857800000,145700000,122600000,41900000,337500000,None,-30200000,31100000,30200000,None,-800000,None,93100000,114700000,8300000,None,106400000,None,143300000,236400000,106400000,PRGO
2019-12-31,USD,480800000,1322800000,842000000,842000000,-6900000,118800000,59400000,346500000,None,-31300000,21900000,31300000,None,4100000,None,103000000,-34200000,-15200000,None,-19000000,None,271900000,374900000,-19000000,PRGO
2019-09-30,USD,412800000,1191100000,778300000,778300000,54400000,131900000,44000000,342300000,None,-30500000,None,30500000,None,73400000,None,102000000,97300000,5100000,None,92200000,None,84200000,186200000,92200000,PRGO
2019-06-30,USD,430800000,1149000000,718200000,718200000,55000000,127200000,43900000,335800000,None,-31200000,None,31200000,None,3200000,None,94900000,27000000,18000000,None,9000000,None,129500000,224400000,9000000,PRGO
2019-03-31,USD,448800000,1174500000,725700000,725700000,102300000,125100000,40200000,333100000,None,-28600000,None,28600000,None,7200000,None,96600000,80900000,17000000,None,63900000,None,118700000,215300000,63900000,PRGO
2018-12-31,USD,443000000,1195200000,752200000,752200000,107500000,125900000,44600000,336800000,None,None,None,32800000,None,129100000,None,99600000,203700000,122300000,None,81500000,None,-17900000,81700000,81400000,PRGO
2018-09-30,USD,424800000,1133100000,708300000,708300000,-122000000,105600000,43700000,307000000,None,None,None,31700000,None,74700000,None,106200000,-79000000,-11500000,None,-67500000,None,282700000,388900000,-67500000,PRGO
2018-06-30,USD,471000000,1186400000,715400000,715400000,94700000,96800000,91900000,370900000,None,None,None,32100000,None,-7300000,None,108300000,55300000,19100000,None,36200000,None,104900000,213200000,36200000,PRGO
2018-03-31,USD,492700000,1217000000,724300000,724300000,156300000,107600000,38400000,334900000,None,None,None,31400000,None,-14400000,None,109500000,110500000,29700000,None,80800000,None,169400000,278900000,80800000,PRGO
2017-12-31,USD,512800000,1283100000,770300000,770300000,158600000,134200000,46900000,347800000,None,None,None,35000000,None,8400000,None,111700000,131900000,58700000,None,73100000,None,172100000,283800000,73200000,PRGO
2017-09-30,USD,497800000,1231300000,733500000,733500000,162400000,123300000,38400000,323800000,None,None,None,34700000,None,1000000,None,112300000,128700000,84200000,None,44500000,None,188200000,300500000,44500000,PRGO
2017-06-30,USD,504600000,1237900000,733300000,733300000,148800000,98200000,42600000,316300000,None,None,None,45100000,None,-180000000,None,111400000,-76300000,-6700000,None,-69600000,None,401700000,513100000,-69600000,PRGO
2017-03-31,USD,455400000,1061500000,606100000,606100000,-419000000,135400000,41500000,357400000,None,None,None,53400000,None,20600000,None,-99300000,-3069200000,-451800000,None,71600000,None,3322500000,3223200000,-2617400000,PRGO
2016-12-31,USD,455400000,1061500000,606100000,606100000,98000000,135400000,41500000,357400000,None,None,None,53400000,None,-1106000000,None,-99300000,-3069200000,-451800000,None,-1359100000,None,98000000,-1300000,-2617400000,PRGO
2016-09-30,USD,506300000,1354900000,848600000,848600000,-1515200000,108600000,50200000,335000000,None,None,None,54600000,None,-379100000,None,187000000,-1571500000,-316300000,None,-1590200000,None,1858500000,2045500000,-1255200000,PRGO
