fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,EUR,82379000,402853000,320474000,320474000,22285000,41367000,None,82379000,None,294000,2345000,2051000,None,None,None,18822000,22854000,14390000,None,8464000,None,24905000,43727000,8360000,SGHC
2024-06-30,EUR,115503000,414746000,299243000,299243000,55736000,38664000,None,59767000,None,1170000,2534000,1364000,None,None,None,21823000,20550000,21355000,None,-805000,None,21914000,43737000,-791000,SGHC
2024-03-31,EUR,75361000,379251000,303890000,303890000,22918000,39202000,3614000,55512000,None,1831000,3069000,1238000,None,None,None,19902000,48709000,7746000,None,40963000,None,22918000,42820000,41176000,SGHC
2023-12-31,EUR,413962000,359919000,-54043000,-54043000,-5147000,350298000,None,365066000,None,2165000,3112000,947000,None,None,None,None,-44869000,None,None,-44868000,None,None,None,-44601000,SGHC
2023-09-30,EUR,86049000,356888000,270839000,270839000,27751000,38810000,None,58298000,None,1840000,2535000,695000,None,None,None,19848000,15374000,4748000,None,10626000,None,20879000,40727000,9876000,SGHC
2023-06-30,EUR,103460000,380789000,277329000,277329000,46316000,37861000,None,57144000,None,1533000,2070000,537000,None,None,None,20311000,41762000,14203000,None,27559000,None,48386000,68697000,26578000,SGHC
2023-03-31,EUR,62811000,338521000,275710000,275710000,6056000,36591000,7190000,56755000,None,648000,1195000,547000,None,None,None,21445000,4513000,6437000,None,-1924000,None,7251000,28696000,-1924000,SGHC
2022-12-31,EUR,578885000,329095000,-249790000,-249790000,465000,133867000,None,579390000,None,564000,970000,406000,None,None,None,19822000,21072000,9019000,None,12053000,None,465000,20287000,11466000,SGHC
2022-09-30,EUR,80900000,307821000,226921000,226921000,30093000,36918000,None,50807000,None,311000,587000,276000,None,None,None,16329000,45516000,10639000,None,34877000,None,30093000,46422000,34634000,SGHC
2022-06-30,EUR,80900000,307821000,226921000,226921000,30093000,36918000,4363000,50807000,None,38000,352000,276000,None,None,None,15742000,45516000,10639000,None,298561000,None,30680000,46422000,34634000,SGHC
2022-03-31,EUR,95116000,320816000,225700000,225700000,44866000,37754000,4363000,50043000,None,-36000,313000,314000,None,None,None,15180000,304184000,5623000,None,-163222000,None,45425000,60605000,298561000,SGHC
2021-12-31,EUR,93761000,334478000,240717000,240717000,45790000,34701000,None,48284000,None,-38000,291000,349000,None,None,None,15990000,-154263000,8959000,None,82922000,None,45790000,61780000,-163222000,SGHC
2021-09-30,EUR,107889000,312597000,204708000,204708000,54772000,33034000,None,53117000,None,47000,333000,286000,None,None,None,21091000,54819000,4346000,None,50473000,None,55105000,76196000,50473000,SGHC
2021-06-30,EUR,121496000,355199000,233703000,233703000,68915000,35442000,None,52581000,None,-5446000,350000,2876000,None,None,None,21959000,67003000,3091000,None,63916000,None,69265000,91224000,63912000,SGHC
2021-03-31,EUR,97362000,311811000,214449000,214449000,33985000,43618000,None,63377000,None,-2541000,338000,2879000,None,None,None,20022000,41491000,2920000,None,38571000,None,34323000,54345000,38571000,SGHC
2020-12-31,None,211793499,257466999,45673500,45673500,42380500,30838000,3346000,160659000,None,None,None,None,None,None,None,15360000,48264500,841000,None,None,None,42380500,57740500,47423500,SGHC
2020-09-30,None,211793499,257466999,45673500,45673500,42380500,30838000,3346000,160659000,None,None,None,None,None,None,None,13886000,48264500,841000,None,None,None,42380500,56266500,47423500,SGHC
2020-06-30,EUR,59304500,196542500,137238000,137238000,20312000,26431000,None,30249000,None,None,None,None,None,None,None,12075500,26558500,626500,None,None,None,20312000,32387500,27185000,SGHC
2020-03-31,EUR,59304500,196542500,137238000,137238000,20312000,26431000,None,30249000,None,None,None,None,None,None,None,12075500,26558500,626500,None,None,None,20312000,32387500,27185000,SGHC
