fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,796000,1471000,675000,675000,-7483000,2201000,5911000,8279000,None,1390000,323000,None,None,None,None,None,-6113000,4000,None,-6117000,None,None,-7483000,-6117000,CGEN
2024-09-30,USD,13531000,17132000,3601000,3601000,4496000,2568000,6306000,9035000,None,1284000,1284000,None,None,None,None,None,5780000,4504000,None,1276000,None,None,4496000,1276000,CGEN
2024-06-30,USD,5150000,6702000,1552000,1552000,-3412000,2222000,6183000,8562000,None,1300000,1300000,None,None,None,None,1,-2112000,11000,None,-2123000,None,-3412001,-3412000,-2123000,CGEN
2024-03-31,USD,457000,2559000,2102000,2102000,-8492000,2448000,6410000,8949000,None,1228000,None,None,None,None,None,43276,-7264000,3000,None,-7267000,None,-8535276,-8492000,-7267000,CGEN
2023-12-31,USD,31455000,33459000,2004000,2004000,17984000,2482000,10928000,13471000,None,737000,487000,250000,None,None,None,43812,18719000,9006000,None,9713000,None,17940188,17984000,9713000,CGEN
2023-09-30,USD,0,0,0,0,-10628000,2272000,8338000,10628000,None,776000,776000,None,None,None,None,-39586,-9852000,39586,None,-9852000,None,-10588414,-10628000,-9852000,CGEN
2023-06-30,USD,0,0,0,0,-10214000,2404000,7761000,10214000,None,889000,889000,None,None,None,None,None,-9325000,-49000,None,-9276000,None,-10214000,-10214000,-9276000,CGEN
2023-03-31,USD,0,0,0,0,-10134000,2573000,7445000,10134000,None,808000,808000,808000,None,None,None,None,-9326000,13000,None,-9339000,None,None,-10134000,-9339000,CGEN
2022-12-31,USD,6525000,7500000,975000,975000,-3529000,2536000,7327000,10054000,None,495000,495000,495000,None,None,None,1765000,-3034000,58000,None,-3092000,None,-3529000,-3529000,-3092000,CGEN
2022-09-30,USD,0,0,0,0,-12212000,2610000,9339000,12212000,None,464000,464000,464000,None,None,None,None,-11748000,-928000,None,-11748000,None,-12212000,-12212000,-10820000,CGEN
2022-06-30,USD,None,0,None,None,-8651000,2570000,6812000,9637000,None,493000,493000,493000,None,None,None,-986000,-9144000,-986000,None,-9144000,None,-8651000,-9637000,-8158000,CGEN
2022-03-31,USD,None,0,None,None,-9424000,2603000,7170000,9996000,None,286000,286000,286000,None,None,None,-572000,-9710000,-572000,None,-9710000,None,-9424000,-9996000,-9138000,CGEN
2021-12-31,USD,-5831000,-5151000,5831000,5831000,-8512000,2726000,5843000,8780000,None,135000,158000,133000,None,None,None,-268000,-8645000,-268000,None,-8645000,None,-8512000,-8780000,-8377000,CGEN
2021-09-30,USD,5320000,6000000,680000,680000,-6333000,2759000,8728000,11653000,None,177000,177000,177000,None,None,None,None,-6156000,-354000,None,-6156000,None,-6333000,-6333000,-6156000,CGEN
2021-06-30,USD,None,0,None,None,-9697000,2659000,6797000,9697000,None,200000,200000,200000,None,None,None,None,-9497000,-400000,None,-9497000,None,-9697000,-9697000,-9497000,CGEN
2021-03-31,USD,0,0,0,0,-10264000,2714000,7326000,10264000,None,359000,359000,359000,None,None,None,None,-9905000,-718000,None,-9905000,None,-10264000,-10264000,-9905000,CGEN
2020-12-31,USD,1940000,2000000,60000,60000,-9091000,2694000,8099000,11031000,None,453000,None,453000,None,None,None,None,-8563000,-981000,None,-8563000,None,-8563000,-9091000,-8563000,CGEN
2020-09-30,USD,None,0,None,None,-8225000,2504000,5502000,8225000,None,464000,None,464000,None,None,None,None,-7761000,-928000,None,-7761000,None,-7761000,-8225000,-7761000,CGEN
2020-06-30,USD,None,0,None,None,-6782000,2131000,4447000,6782000,None,536000,None,536000,None,None,None,None,-6246000,-1072000,None,-6246000,None,-6246000,-6782000,-6246000,CGEN
2020-03-31,USD,0,0,0,0,-7398000,2476000,4712000,7398000,None,270000,270000,270000,None,None,None,None,-7128000,-540000,None,-7128000,None,-7128000,-7398000,-7128000,CGEN
2019-12-31,USD,0,0,0,0,-6693000,2220000,4314000,6693000,None,315000,232000,315000,None,None,None,428000,-6461000,-547000,None,-6461000,None,-6693000,-6693000,-6461000,CGEN
2019-09-30,USD,0,0,0,0,-6665000,2264000,4297000,6665000,None,174000,174000,174000,None,None,None,561000,-6491000,-348000,None,-6491000,None,-7007000,-6665000,-6491000,CGEN
2019-06-30,USD,0,0,0,0,-7007000,1962000,4870000,7007000,None,308000,308000,308000,None,None,None,561000,-6699000,-722000,None,-5977000,None,-7007000,-7007000,-5977000,CGEN
2019-03-31,USD,0,0,0,0,-8514000,1966000,6335000,8514000,None,106000,106000,106000,None,None,None,None,-8408000,-212000,None,-8408000,None,-8408000,-8514000,-8408000,CGEN
2018-12-31,USD,9650000,10000000,350000,350000,-9676000,1967000,7464000,9676000,None,None,None,269000,None,None,None,674000,-9399000,-546000,None,-9399000,None,-9676000,-9676000,-9399000,CGEN
2018-09-30,USD,7116000,7800000,684000,684000,-3332000,1997000,7759000,10448000,None,None,None,221000,None,None,None,None,-3111000,-442000,None,-3111000,None,-3111000,-3332000,-3111000,CGEN
2018-06-30,USD,-9650000,10000000,-350000,-350000,-10334000,1988000,8027000,10334000,None,None,None,175000,None,None,None,-100000,-10193000,-316000,None,-10193000,None,-10330000,-10334000,-10193000,CGEN
2018-03-31,USD,9650000,10000000,350000,350000,115000,2089000,7068000,9535000,None,None,None,11000,None,None,None,None,104000,22000,None,104000,None,100000,115000,104000,CGEN
2017-12-31,USD,0,0,0,0,-9386000,1925000,7170000,9386000,None,None,None,245000,None,None,None,None,-9310000,-321000,None,-11665000,None,-9310000,-9386000,-9310000,CGEN
2017-09-30,USD,0,0,0,0,-9979000,2070000,7620000,9979000,None,None,None,108000,None,None,None,None,-9871000,-216000,None,-51051000,None,-9870000,-9979000,-9871000,CGEN
2017-06-30,USD,0,0,0,0,-9257000,1911000,7063000,9257000,None,None,None,217000,None,None,None,120000,-9178000,-296000,None,34357000,None,-9260000,-9257000,-9178000,CGEN
2017-03-31,USD,0,0,0,0,-8783000,1727000,6730000,8783000,None,None,None,76000,None,None,None,None,-8707000,-152000,None,-8707000,None,-8710000,-8783000,-8707000,CGEN
2016-12-31,USD,18000,53000,35000,35000,-8737000,2014000,6308000,8755000,None,None,None,147000,None,None,None,None,-8492000,-98000,None,-31506000,None,-8490000,-8737000,-8492000,CGEN
2016-09-30,USD,49000,70000,21000,21000,-7967000,1742000,6004000,8016000,None,None,None,186000,None,None,None,None,-7781000,-372000,None,0,None,-7780000,-7967000,-7781000,CGEN
2016-06-30,USD,410000,496000,86000,86000,-7008000,1756000,5463000,7418000,None,None,None,107000,None,None,None,700000,-6612000,-483000,None,0,None,-6210000,-7008000,-6632000,CGEN
2016-03-31,USD,12000,93000,81000,81000,-8871000,1837000,6774000,8883000,None,None,None,270000,None,None,None,None,-8601000,-540000,None,0,None,-8600000,-8871000,-8601000,CGEN
2015-12-31,USD,7277000,8313000,1036000,1036000,-727000,1639000,5801000,8004000,None,None,None,255000,None,None,None,630000,-82000,390000,None,-20163000,None,570000,-727000,-472000,CGEN
2015-09-30,USD,28000,229000,201000,201000,-6914000,1341000,5334000,6942000,None,None,None,172000,None,None,None,None,-6742000,-344000,None,0,None,-6740000,-6914000,-6742000,CGEN
2015-06-30,USD,75000,223000,148000,148000,-6953000,1591000,5189000,7028000,None,None,None,145000,None,None,None,480000,-6808000,-290000,None,0,None,-6660000,-6953000,-6808000,CGEN
2015-03-31,USD,131000,513000,382000,382000,-6322000,1437000,4786000,6453000,None,None,None,179000,None,None,None,None,-6143000,-358000,None,0,None,-6140000,-6322000,-6143000,CGEN
2014-12-31,USD,5565000,6552000,987000,987000,-1115000,1432000,4848000,6680000,None,None,None,1340000,None,None,None,400000,-1182000,300000,None,-11094000,None,-1250000,-1115000,-1482000,CGEN
2014-09-30,USD,977000,1718000,741000,741000,-4593000,1504000,3910000,5570000,None,None,None,802000,None,None,None,None,-5395000,1604000,None,0,None,-5400000,-4593000,-5395000,CGEN
