fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,634471000,852162000,217691000,217691000,155132000,367873000,111466000,479339000,None,None,None,None,865553000,None,None,26402000,178333000,48427000,None,129906000,74652000,155132000,225907000,129906000,ETSY
2024-09-30,USD,476770000,662410000,185640000,185640000,86817000,282702000,107251000,389953000,None,None,None,None,662410000,None,None,27739000,73810000,16444000,None,57366000,100636000,86817000,114556000,57366000,ETSY
2024-06-30,USD,463716000,647806000,184090000,184090000,70169000,279054000,114493000,393547000,None,None,None,None,647806000,None,None,27087000,78977000,25972000,None,53005000,48829000,70169000,97256000,53005000,ETSY
2024-03-31,USD,458821000,645954000,187133000,187133000,68090000,280885000,109846000,390731000,None,None,None,None,645954000,None,None,26846000,79655000,16651000,None,63004000,48887000,68090000,94936000,63004000,ETSY
2023-12-31,USD,586565000,842322000,255757000,255757000,115458000,353619000,117488000,471107000,None,None,None,10970000,831861000,None,None,23033000,109168000,25902000,None,-53200000,119549000,115458000,166268000,83266000,ETSY
2023-09-30,USD,447475000,636302000,188827000,188827000,88556000,244987000,113932000,358919000,None,None,None,None,636302000,None,None,22172000,96967000,9117000,None,87850000,70721000,88556000,110728000,87850000,ETSY
2023-06-30,USD,440238000,628876000,188638000,188638000,-2372000,252531000,121988000,442610000,None,None,None,None,628876000,7786000,None,22946000,5414000,-56501000,None,61915000,73140000,-2372000,156756000,61915000,ETSY
2023-03-31,USD,445424000,640877000,195453000,195453000,78199000,251301000,115924000,367225000,None,None,None,3072000,637266000,3072000,None,23172000,81271000,6734000,None,74537000,90905000,78199000,101371000,74537000,ETSY
2022-12-31,USD,581466000,807241000,225775000,225775000,139344000,329335000,112787000,442122000,None,None,None,14168000,789450000,2714000,None,22794000,127880000,18332000,None,109558000,168189000,139344000,162138000,109548000,ETSY
2022-09-30,USD,420068000,594469000,174401000,174401000,-954780000,221786000,108040000,1374848000,None,None,None,2084281000,594469000,5763000,None,24127000,-949017000,14051000,None,-963068000,-1098800000,-954780000,1159391000,-963068000,ETSY
2022-06-30,USD,413714000,585135000,171421000,171421000,72561000,239058000,102095000,341153000,None,None,None,601000,585135000,601000,None,25027000,73162000,39000,None,73123000,-72972000,72561000,97588000,73123000,ETSY
2022-03-31,USD,406271000,579266000,172995000,172995000,84315000,232480000,89476000,321956000,None,None,None,1672000,584833000,1672000,None,24754000,85987000,-122000,None,86109000,70092000,84315000,109069000,86109000,ETSY
2021-12-31,USD,508173000,717139000,208966000,208966000,142249000,283369000,82555000,365924000,216000,-3539000,216000,3539000,722586000,5663000,None,24991000,144373000,-17184000,3539000,161557000,155955000,147912000,167240000,161557000,ETSY
2021-09-30,USD,378769000,532429000,153660000,153660000,83741000,221507000,73521000,295028000,139000,-2779000,139000,2779000,535127000,2837000,None,23211000,83799000,-6131000,2779000,89930000,23154000,86578000,106952000,89930000,ETSY
2021-06-30,USD,379931000,528900000,148969000,148969000,89105000,229073000,61753000,290826000,803000,-1882000,803000,1882000,526628000,-1469000,None,12985000,85754000,-12500000,1882000,98254000,100986000,87636000,102090000,98254000,ETSY
2021-03-31,USD,407729000,550646000,142917000,142917000,150637000,203386000,53706000,257092000,979000,-1685000,979000,1685000,558443000,8776000,None,13080000,157728000,13962000,1685000,143766000,132447000,159413000,163717000,143766000,ETSY
2020-12-31,USD,466575000,617355000,150780000,150780000,161335000,254083000,51157000,305240000,599000,-11417000,599000,11417000,620145000,3389000,None,13101000,153307000,4769000,11417000,148538000,156377000,164724000,174436000,148538000,ETSY
2020-09-30,USD,331310000,451478000,120168000,120168000,118169000,167233000,45908000,213141000,1158000,-10615000,1158000,10615000,433159000,-17161000,None,15754000,90393000,-1368000,27470000,91761000,97572000,101008000,133923000,91761000,ETSY
2020-06-30,USD,317356000,428737000,111381000,111381000,119140000,152983000,45233000,198216000,1732000,-10026000,1732000,10026000,430207000,3202000,None,14171000,112316000,15891000,10026000,96425000,99425000,122342000,133311000,96425000,ETSY
2020-03-31,USD,145639000,228055000,82416000,82416000,25365000,82492000,37782000,120274000,3613000,-9967000,3613000,9967000,218737000,-5705000,None,15163000,9693000,-2829000,9967000,12522000,10522000,19660000,40528000,12522000,ETSY
2019-12-31,USD,179174000,269998000,90824000,90824000,25038000,118435000,35701000,154136000,3540000,-9912000,3540000,9912000,274083000,7625000,None,12782000,22751000,-8540000,9912000,31243000,34115000,32663000,45445000,31291000,ETSY
2019-09-30,USD,128998000,197947000,68949000,68949000,14232000,82301000,32465000,114766000,2883000,-5077000,2883000,5077000,195998000,934000,None,3252000,10089000,-4712000,5077000,14801000,10693000,15166000,18418000,14801000,ETSY
2019-06-30,USD,122490000,181095000,58605000,58605000,17848000,75877000,28765000,104642000,3391000,-4678000,3391000,4678000,180903000,3199000,None,3320000,16369000,-1854000,4678000,18223000,19583000,21047000,24367000,18223000,ETSY
2019-03-31,USD,116681000,169339000,52658000,52658000,31643000,60091000,24947000,85038000,3385000,-4653000,206000,4653000,170401000,4447000,None,3370000,31437000,-142000,4653000,31579000,30617000,36090000,39460000,31579000,ETSY
2018-12-31,USD,142917000,200028000,57111000,57111000,29489000,84886000,28542000,113428000,3055000,-6154000,None,6154000,196514000,-459000,None,-2800000,22876000,-18375000,6154000,41251000,40525000,29030000,26230000,41251000,ETSY
2018-09-30,USD,103419000,150366000,46947000,46947000,18737000,60264000,24418000,84682000,2367000,-6135000,None,6135000,149993000,1994000,None,1500000,14596000,-5298000,6135000,19894000,19355000,20731000,22231000,19894000,ETSY
