fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,38922000,87163000,48241000,54977000,12504000,4395000,None,4409000,97000,-8165000,97000,357000,87163000,None,None,15287000,4251000,0,8262000,4339000,4251000,12504000,27805000,4251000,CLDT
2024-06-30,USD,39903000,86474000,46571000,60510000,14090000,4633000,None,4621000,684000,-7039000,684000,-6662000,86474000,None,None,14914000,6848000,0,7740000,7034000,6848000,14090000,28992000,6848000,CLDT
2024-03-31,USD,18988000,60832000,41844000,55504000,977000,4594000,None,4746000,846000,-7307000,846000,7307000,68291000,None,15196000,15255000,-5225000,0,7307000,-5484000,-5225000,2082000,16384000,-5225000,CLDT
2023-12-31,USD,20867000,64784000,43917000,49514000,-2781000,4345000,None,4347000,846000,-7399000,846000,7399000,72239000,None,14586000,14639000,-8980000,0,7399000,-9334000,-8980000,-1581000,16161000,-8980000,CLDT
2023-09-30,USD,32220000,79888000,47668000,53957000,13874000,4218000,None,4217000,479000,-6849000,479000,6849000,86737000,None,14633000,14687000,7329000,0,6854000,7499000,7329000,14178000,29040000,7329000,CLDT
2023-06-30,USD,34766000,78089000,43323000,49757000,15454000,4612000,None,4393000,189000,-6442000,189000,6442000,84531000,189000,14617000,14670000,9144000,0,6442000,9365000,9144000,15586000,30313000,9144000,CLDT
2023-03-31,USD,20007000,60485000,40478000,46948000,2067000,4341000,None,4341000,20000,-6438000,20000,6438000,66923000,-671000,14204000,14278000,-4849000,0,7129000,-5042000,-4849000,1589000,16345000,-4849000,CLDT
2022-12-31,USD,19421000,61467000,42046000,47026000,4734000,4341000,None,4202000,0,-6725000,96000,6725000,70321000,-137000,14326000,14241000,-2029000,0,6863000,-2129000,-2029000,4696000,18975000,-2029000,CLDT
2022-09-30,USD,37904000,81590000,43686000,49668000,18772000,4592000,None,4483000,8000,-6404000,407000,6404000,87994000,8000,14604000,14569000,12128000,0,6404000,12376000,12128000,18532000,33341000,12128000,CLDT
2022-06-30,USD,35500000,76845000,41345000,47635000,16257000,4462000,None,2442000,1000,-6936000,46000,6936000,83781000,1000,15223000,12935000,9151000,0,6936000,9322000,9151000,16087000,29192000,9151000,CLDT
2022-03-31,USD,14813000,48496000,33683000,38967000,-3310000,3942000,None,3942000,0,-6389000,244000,6389000,54885000,None,14970000,14970000,-9446000,0,6389000,-9699000,-9446000,-3057000,11636000,-9446000,CLDT
2021-12-31,USD,92106000,27715000,33550000,39760000,-5775000,3759000,None,209154000,140000,-5811000,160000,5811000,57322000,141000,13795000,13860000,-11189000,0,5811000,-11446000,-11189000,-5378000,13865000,-11189000,CLDT
2021-09-30,USD,23088000,58465000,35377000,41777000,4440000,4147000,None,4154000,0,-5823000,None,5823000,64288000,None,13606000,13606000,-1319000,0,5823000,-1383000,-1319000,4504000,17746000,-1319000,CLDT
2021-06-30,USD,15526000,43916000,28390000,34671000,-2390000,4316000,None,4288000,28000,-6356000,32000,6356000,50272000,28000,13292000,13353000,-8558000,0,6356000,-8718000,-8558000,-2202000,10963000,-8558000,CLDT
2021-03-31,USD,27401000,49375000,21974000,28640000,-13488000,3530000,None,3573000,74000,-6470000,74000,6470000,32071000,23891000,13274000,13274000,2656000,0,6470000,2702000,2656000,9126000,-1708000,2656000,CLDT
2020-12-31,USD,29565000,29565000,21550000,27304000,4898000,3354000,None,184196000,34000,-7010000,34000,7010000,29565000,34000,13462000,13522000,-3356000,0,7010000,4898000,4898000,3654000,-3986000,-3356000,CLDT
2020-09-30,USD,5849000,27718000,21869000,28835000,-10245000,2958000,None,2958000,25000,-7245000,25000,7245000,34969000,25000,13558000,13558000,-18057000,0,7245000,-18312000,-18057000,-10812000,2235000,-18057000,CLDT
2020-06-30,USD,-2531000,13209000,15740000,22426000,-18620000,2487000,None,2485000,39000,-7034000,39000,7034000,20175000,39000,13607000,13607000,-26827000,0,7034000,-27193000,-26827000,-19793000,-6757000,-26827000,CLDT
