fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,69247000,257356000,188109000,138281000,9037000,19016000,None,49828000,None,939000,3881000,2942000,-7521000,8575000,None,30443000,11426000,869000,2942000,6251000,10557000,9037000,39480000,10557000,SSRM
2024-06-30,USD,51796000,184841000,133045000,96582000,10720000,13452000,None,36463000,None,1400000,3505000,2105000,876000,4968000,None,23011000,21420000,11727000,2105000,2464000,9693000,10720000,33731000,9693000,SSRM
2024-03-31,USD,-61156000,230234000,291390000,125901000,-376424000,12861000,None,166146000,None,-4655000,6296000,4655000,-1570000,3767000,None,38398000,-307319000,-20237000,4655000,-358162000,-287082000,-302664000,-264266000,-287082000,SSRM
2023-12-31,USD,-215120000,425897000,714084000,219540000,-297623000,15088000,None,495306000,None,-2517000,1599000,2517000,366270000,13352000,None,66285000,-288672000,-70827000,2517000,-264360000,-217845000,-286155000,-219870000,-217845000,SSRM
2023-09-30,USD,70084000,385390000,288229000,214670000,77465000,17539000,None,73559000,None,-4080000,6098000,4080000,362393000,11378000,None,55990000,84052000,68893000,4080000,-7245000,15159000,88132000,144122000,15159000,SSRM
2023-06-30,USD,43319000,301026000,231572000,170640000,52929000,16291000,None,60932000,None,-4959000,7271000,4959000,279850000,12369000,None,44641000,-8522000,-83388000,4959000,122376000,74866000,-3563000,41078000,74866000,SSRM
2023-03-31,USD,29023000,314614000,267106000,199297000,36985000,18541000,None,68049000,None,-5060000,7646000,5060000,301189000,13052000,None,47095000,32601000,2788000,5060000,29004000,29813000,37661000,84756000,29813000,SSRM
2022-12-31,USD,453113000,287355000,-165758000,183042000,39367000,23239000,None,74270000,None,-6007000,7168000,6007000,293362000,13902000,None,47302000,115177000,21293000,6007000,95177000,93884000,121184000,168486000,93884000,SSRM
2022-09-30,USD,44057000,150509000,106452000,106452000,-35064000,12714000,None,33640000,None,-4541000,5344000,4541000,155050000,9153000,None,21555000,-39601000,-13808000,4541000,-28372000,-25793000,-35060000,-13505000,-25793000,SSRM
2022-06-30,USD,144756000,309684000,164928000,164928000,70095000,19468000,None,74073000,None,-4273000,2234000,4273000,313957000,-2395000,None,53848000,49509000,-8979000,4273000,67519000,58488000,53782000,107630000,58488000,SSRM
2022-03-31,USD,193760000,347280000,153520000,153520000,115870000,16239000,None,78093000,None,-4295000,1565000,4295000,351575000,-367000,None,58742000,99125000,31562000,4295000,76106000,67563000,103420000,162162000,67563000,SSRM
2021-12-31,USD,221816000,409860000,188044000,258031000,118816000,21658000,42382000,92025000,None,-4530000,765000,4530000,414390000,-5503000,None,66228000,85836000,-41599000,4530000,156499000,127435000,90366000,156594000,127435000,SSRM
2021-09-30,USD,161998000,316519000,154521000,200543000,92659000,11970000,None,64544000,None,-4732000,1739000,4732000,321251000,-6853000,None,51958000,71345000,14285000,4732000,64179000,57060000,76077000,128035000,57060000,SSRM
2021-06-30,USD,205819000,372765000,166946000,222095000,103716000,15208000,None,92804000,None,-4891000,495000,4891000,377656000,-182000,None,55993000,94297000,19578000,4891000,77792000,74719000,99188000,155181000,74719000,SSRM
2021-03-31,USD,199276000,361139000,161863000,215642000,129183000,7759000,None,67257000,None,-4944000,470000,4944000,366083000,-1611000,None,53779000,102481000,-6380000,4944000,127451000,108861000,107425000,161204000,108861000,SSRM
