fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-10-26,USD,230648000,521027000,290379000,290379000,38772000,191876000,None,191876000,3730000,3631000,3730000,99000,521027000,-1879000,None,256000,40708000,10671000,99000,29853000,30960000,38772000,39028000,30037000,LZB
2024-07-27,USD,213343000,495532000,282189000,282189000,32370000,180973000,None,181202000,4424000,4214000,4424000,210000,495649000,-618000,None,255000,35321000,9162000,210000,26804000,27494000,32370000,32625000,26159000,LZB
2024-04-27,USD,240083000,553535000,313452000,313452000,50097000,189986000,9600000,201734000,4260000,4134000,4260000,126000,552419000,-92000,None,254000,53115000,13807000,None,40332000,38318000,50097000,50351000,39308000,LZB
2024-01-27,USD,213254000,500406000,287152000,287152000,32561000,180693000,None,180693000,4124000,4018000,4124000,106000,500406000,-639000,None,254000,35896000,7256000,None,28684000,31152000,32561000,32815000,28640000,LZB
2023-10-28,USD,222605000,511435000,288830000,288830000,33612000,188993000,None,188993000,4042000,3941000,4042000,101000,511435000,104000,None,253000,37162000,9963000,101000,27694000,24005000,33612000,33865000,27199000,LZB
2023-07-29,USD,205728000,481651000,275923000,275923000,34526000,171202000,None,171165000,3056000,2934000,3056000,122000,481538000,556000,None,255000,37569000,10090000,122000,27926000,28809000,34526000,34781000,27479000,LZB
2023-04-29,USD,260076000,561287000,301211000,301211000,54073000,206003000,9100000,216160000,3046000,2924000,3046000,122000,561083000,-10950000,None,252000,45775000,11402000,None,34645000,35025000,54073000,54325000,34373000,LZB
2023-01-28,USD,235581000,572723000,337142000,326296000,42840000,192741000,None,203587000,2012000,1876000,2012000,136000,572723000,-1062000,None,252000,43803000,12077000,None,31577000,36063000,42840000,43092000,31726000,LZB
2022-10-29,USD,249484000,611332000,361848000,350596000,61883000,187601000,None,198853000,1138000,1019000,1138000,119000,611332000,183000,None,249000,62383000,16306000,None,46779000,42876000,61883000,62132000,46077000,LZB
2022-07-30,USD,231030000,604091000,373061000,362631000,52643000,178387000,None,189359000,474000,315000,474000,159000,604095000,45000,None,253000,52551000,14063000,None,38940000,36969000,52643000,52896000,38488000,LZB
2022-04-30,USD,271227000,684566000,413339000,413339000,78785000,192442000,9000000,191659000,309000,127000,309000,182000,695074000,-1186000,None,272000,77572000,20104000,None,57622000,54660000,78785000,79057000,57468000,LZB
2022-01-22,USD,219365000,571573000,352208000,352208000,39487000,179878000,None,179878000,806000,646000,646000,160000,571573000,-1460000,None,258000,38058000,9591000,None,29082000,27631000,39487000,39745000,28467000,LZB
2021-10-23,USD,223295000,575889000,352594000,352594000,54113000,169182000,None,169182000,106000,-136000,136000,242000,575889000,1031000,None,258000,54166000,14650000,None,40358000,39186000,54113000,54371000,39516000,LZB
2021-07-24,USD,202082000,524783000,322701000,322701000,34371000,167711000,None,167405000,117000,-194000,117000,311000,524739000,-93000,None,261000,33384000,8818000,None,25266000,24264000,34371000,34632000,24566000,LZB
2021-04-24,USD,222090000,519470000,297380000,297380000,50058000,172032000,7600000,179035000,199000,-88000,199000,287000,519640000,1471000,None,259000,50980000,13484000,None,37957000,37957000,50058000,50317000,37496000,LZB
2021-01-23,USD,201252000,470196000,268944000,268944000,34414000,166838000,None,166838000,285000,-13000,285000,298000,470196000,6532000,None,258000,40576000,11344000,None,29589000,31207000,34414000,34672000,29232000,LZB
2020-10-24,USD,200555000,459120000,258565000,258565000,47939000,152616000,None,152616000,123000,-223000,223000,346000,459120000,-11000,None,256000,47336000,12401000,None,35304000,36210000,47939000,48195000,34935000,LZB
2020-07-25,USD,116363000,285458000,169095000,169095000,4325000,112038000,None,110730000,494000,35000,35000,459000,285444000,1474000,None,253000,5953000,1155000,None,4679000,6518000,4325000,4578000,4798000,LZB
2020-04-25,USD,171706000,367281000,195575000,195575000,13426000,131418000,10800000,182491000,692000,292000,292000,400000,367298000,307000,None,255000,12944000,10649000,None,3376000,-2295000,13426000,13681000,2295000,LZB
2020-01-25,USD,199638000,475856000,276218000,276218000,52313000,147325000,None,147325000,844000,579000,844000,265000,475856000,-5998000,None,256000,46690000,12178000,None,34716000,34619000,52313000,52569000,34512000,LZB
2019-10-26,USD,182389000,447212000,264823000,264823000,29601000,152788000,None,150888000,522000,214000,214000,308000,447212000,1368000,None,252000,30872000,8279000,None,22904000,23852000,29601000,29853000,22593000,LZB
2019-07-27,USD,167712000,413633000,245921000,245921000,23422000,144290000,None,144125000,727000,409000,727000,318000,414169000,-760000,None,255000,23152000,5083000,None,17988000,18350000,23422000,23677000,18069000,LZB
2019-04-27,USD,189773000,453791000,264018000,264018000,37171000,152602000,9100000,161618000,569000,170000,569000,399000,454157000,-191000,None,257000,4340000,2812000,None,1667000,24920000,37171000,37428000,1528000,LZB
2019-01-26,USD,189870000,467582000,277712000,277712000,40843000,149027000,9100000,149027000,540000,None,None,538000,467582000,-941000,None,284000,39461000,10730000,None,29174000,30206000,40843000,41127000,28731000,LZB
2018-10-27,USD,174405000,439333000,264928000,264928000,28500000,145905000,9100000,145905000,392000,None,None,501000,439333000,-1997000,None,300000,26057000,6045000,None,20349000,21256000,28500000,28800000,20012000,LZB
2018-07-28,USD,148522000,384695000,236173000,236173000,23160000,125362000,9100000,125745000,602000,None,None,104000,384695000,892000,None,104000,23902000,5599000,None,18951000,15566000,23160000,23264000,18303000,LZB
2018-04-28,USD,166194000,420025000,253831000,253831000,45707000,120487000,7900000,128325000,546000,None,None,108000,259000,-1379000,None,119000,44616000,10406000,None,34360000,35520000,45707000,45826000,34210000,LZB
2018-01-27,USD,162498000,413638000,251140000,251140000,33095000,129403000,7900000,129403000,444000,None,None,113000,-35000,-1094000,None,110000,32156000,20047000,None,12285000,16111000,33095000,33205000,12109000,LZB
2017-10-28,USD,154952000,393205000,238253000,238253000,34269000,120683000,None,120683000,376000,None,None,160000,None,-926000,None,369000,33249000,10353000,None,23206000,22633000,34269000,34638000,22896000,LZB
2017-07-29,USD,139103000,357079000,217976000,217976000,16298000,122805000,None,123144000,343000,None,None,157000,None,1749000,None,361000,18140000,6489000,None,11744000,14286000,16298000,16659000,11651000,LZB
2017-04-29,USD,168891000,412706000,243815000,244506000,43454000,125437000,8000000,133716000,302000,None,None,279000,121000,-727000,None,7820000,42245000,14248000,None,27167000,28899000,43454000,42756000,27997000,LZB
2017-01-28,USD,156807000,389992000,233185000,233875000,33572000,123235000,None,123235000,241000,-562000,None,562000,41000,-52000,None,7312000,33116000,9830000,562000,23642000,22991000,33678000,41346000,23286000,LZB
2016-10-29,USD,149384000,376579000,227195000,227885000,33858000,115526000,None,115526000,234000,-117000,None,117000,None,-969000,None,7199000,32734000,11901000,117000,21105000,21144000,32851000,40322000,20833000,LZB
2016-07-30,USD,134221000,340783000,206562000,207252000,22458000,111763000,None,111763000,204000,-115000,None,115000,None,-762000,None,6800000,21583000,7777000,115000,14008000,14005000,21698000,28700000,13806000,LZB
2016-04-30,USD,166950000,417070000,250120000,253062000,37187000,129763000,6300000,138040000,254000,-121000,None,121000,None,-3016000,None,7209000,33973000,11255000,121000,22718000,23382000,34094000,41532000,22718000,LZB
2016-01-23,USD,147990000,384014000,236024000,236024000,34784000,113206000,None,113206000,204000,-120000,None,120000,None,-93000,None,6629000,34549000,12643000,120000,21906000,21171000,34669000,41626000,21906000,LZB
2015-10-24,USD,145806000,382891000,237085000,237085000,33394000,112412000,None,112412000,164000,-133000,None,133000,None,512000,None,6408000,33230000,12278000,133000,20952000,21362000,33363000,40478000,20952000,LZB
2015-07-25,USD,124232000,341423000,217191000,217191000,19966000,104266000,None,104266000,205000,-112000,None,112000,None,1968000,None,6271000,21580000,7904000,112000,13676000,11476000,21692000,28410000,13676000,LZB
2015-04-25,USD,133532000,374938000,241406000,241269000,29554000,103978000,8000000,110980000,363000,-115000,None,115000,None,45000,None,5986000,31194000,10979000,115000,19815000,19133000,31309000,31784000,20215000,LZB
2015-01-24,USD,129559000,357876000,228317000,228326000,26928000,102631000,None,103393000,232000,-131000,None,131000,None,805000,None,5301000,27425000,9477000,131000,17833000,17435000,27556000,32504000,17948000,LZB
2014-10-25,USD,129895000,365601000,235706000,235716000,30192000,99703000,None,99683000,233000,-145000,None,145000,None,152000,None,5617000,30272000,10743000,145000,19244000,19200000,30417000,36214000,19529000,LZB
2014-07-26,USD,111506000,326980000,215474000,215831000,16491000,95015000,None,95015000,202000,-132000,None,132000,None,-258000,None,5379000,18836000,5755000,132000,10584000,14246000,18968000,21814000,13081000,LZB
2014-04-26,USD,118503000,353020000,234517000,229563000,22529000,95974000,7900000,4800000,222000,-137000,None,137000,None,943000,None,5653000,20836000,8597000,137000,14642000,16371000,20973000,23694000,12239000,LZB
2014-01-25,USD,121799000,346525000,224726000,224786000,25884000,95915000,None,100785000,183000,-142000,None,142000,None,849000,None,5868000,25399000,8916000,142000,17470000,15948000,25541000,32349000,16483000,LZB
2013-10-26,USD,122686000,352271000,229585000,229727000,26118000,96568000,None,102839000,176000,-133000,None,133000,None,-279000,None,5814000,25169000,8425000,133000,17184000,17512000,25302000,31129000,16744000,LZB
2013-07-27,USD,101466000,305502000,204036000,203949000,14765000,86701000,None,92452000,180000,-136000,None,136000,None,537000,None,5847000,15035000,5445000,136000,9556000,9341000,15171000,21385000,9590000,LZB
2013-04-27,USD,117045000,328029000,210984000,237966000,26904000,89990000,7200000,107916000,186000,-234000,None,234000,None,693000,None,6029000,26916000,8608000,234000,18756000,13968000,27150000,33088000,18308000,LZB
2013-01-26,USD,112255000,340211000,227956000,235699000,22812000,89443000,None,91619000,198000,-148000,None,148000,None,2401000,None,5872000,25455000,8391000,148000,16773000,15728000,25603000,25880000,17064000,LZB
2012-10-27,USD,100309000,322341000,222032000,222032000,10563000,89746000,None,93237000,116000,-191000,None,191000,None,212000,None,5753000,10487000,3868000,191000,6832000,7440000,10678000,16644000,6619000,LZB
2012-07-28,USD,89612000,301501000,211889000,211889000,7626000,81986000,None,86498000,121000,-173000,None,173000,None,-121000,None,5486000,7156000,2758000,173000,4695000,5038000,7329000,13112000,4398000,LZB
2012-04-28,USD,94233000,262417000,168184000,224033000,15956000,78009000,7700000,87769000,124000,-297000,None,297000,None,-214000,None,5432000,29370000,9768000,297000,14186000,7155000,29667000,40445000,19602000,LZB
2012-01-28,USD,99791000,316515000,216724000,216724000,17020000,82771000,None,83045000,138000,-274000,None,274000,None,-89000,None,5682000,17822000,2864000,274000,15346000,14997000,18096000,22840000,14958000,LZB
2011-10-29,USD,95783000,307679000,211896000,211896000,12248000,83535000,None,83924000,166000,-389000,None,389000,None,-108000,None,6465000,12115000,4245000,389000,7672000,8016000,12504000,12414000,7870000,LZB
2011-07-30,USD,80928000,280094000,199166000,199166000,3473000,77455000,None,77371000,None,None,None,424000,None,373000,None,5907000,3607000,-41929000,None,45856000,45321000,4031000,9647000,45536000,LZB
2011-04-30,USD,108058000,338904000,230846000,230846000,12228000,91359000,8200000,91281000,None,None,None,603000,None,223000,None,6557000,15775000,5467000,None,None,None,16378000,17157000,10308000,LZB
2011-01-22,USD,88346000,291943000,203597000,203597000,9992000,78354000,None,78057000,None,None,None,561000,None,251000,None,6281000,12461000,2451000,None,None,None,13022000,16820000,10010000,LZB
2010-10-23,USD,85106000,292982000,207876000,207876000,5339000,79767000,None,79657000,None,None,None,592000,None,-418000,None,5658000,5326000,1381000,None,None,None,5918000,5672000,3945000,LZB
2010-07-24,USD,72834000,263313000,190479000,190154000,-1651000,74320000,None,74045000,None,None,None,590000,None,351000,None,5806000,-921000,-705000,None,None,None,-331000,5163000,-216000,LZB
