fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,1198200000,2720800000,1522600000,591600000,101300000,416900000,None,1242300000,None,-194000000,57200000,251200000,2720800000,63900000,None,500600000,-1433200000,900000,251200000,-1434100000,440400000,101300000,601900000,-1434100000,LBTYA
2024-06-30,USD,2726300000,4288800000,1562500000,589600000,19100000,436800000,None,1265000000,None,-175700000,75800000,251500000,4288800000,83700000,None,531400000,328800000,60700000,251500000,268100000,69700000,19100000,550500000,268100000,LBTYA
2024-03-31,USD,2899500000,4513400000,1613900000,672100000,22600000,427600000,None,1250400000,None,-253500000,None,253500000,4513400000,43500000,None,480700000,536900000,26900000,600000,510000000,-517000000,790400000,1271100000,510000000,LBTYA
2023-12-31,USD,492600000,2375400000,1882800000,708300000,-205300000,479800000,None,1417500000,None,-251900000,72000000,251900000,2627300000,66000000,None,633400000,-3510300000,-20400000,253300000,-3489900000,-1534800000,-3258400000,-2625000000,-3489900000,LBTYA
2023-09-30,USD,2745000000,4289000000,1544000000,586300000,-27400000,423700000,None,1331900000,None,-241400000,430800000,241400000,4530400000,39800000,None,584000000,657500000,-1700000,241400000,659200000,-826200000,898900000,1482900000,659200000,LBTYA
2023-06-30,USD,2003700000,3576300000,1572600000,583800000,-49200000,442100000,None,1341500000,None,-213700000,70600000,213700000,3790000000,75800000,None,570900000,-340400000,159200000,213700000,-499600000,-9500000,-126700000,444200000,-499600000,LBTYA
2023-03-31,USD,1650000000,3179400000,1529400000,570700000,37400000,415400000,None,1260300000,None,-200900000,782300000,200900000,3380300000,43900000,None,526900000,-708900000,12500000,200900000,-721400000,-24300000,-508000000,18900000,-721400000,LBTYA
2022-12-31,USD,-359800000,1255400000,1615200000,584000000,-488400000,437200000,None,1303200000,None,-172500000,4603900000,172500000,1427900000,71400000,None,583000000,-4909300000,-209600000,172500000,-4697200000,-869800000,-4736800000,-4153800000,-4699700000,LBTYA
2022-09-30,USD,3989200000,5351000000,1361800000,484300000,108900000,365100000,None,1146000000,None,-149700000,2358800000,149700000,5500700000,21700000,None,506000000,2412800000,64800000,149700000,2348000000,-919200000,2562500000,3068500000,2348000000,LBTYA
2022-06-30,USD,3675600000,5138000000,1462400000,480600000,24500000,405800000,None,555800000,None,-132900000,1598600000,132900000,5270900000,29400000,None,517700000,2850200000,63600000,130100000,1937700000,63400000,2983100000,3500800000,2786600000,LBTYA
