fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,46413000,47499000,1086000,None,37343000,926000,None,9070000,-49209000,1221000,31783000,30562000,34000,None,None,None,7253000,14000,1600000,-13640000,-13640000,37815000,None,7239000,OCSL
2024-09-30,USD,143998000,144862000,864000,None,134744000,704000,None,9254000,-51742000,97543000,129601000,32058000,-1499000,None,None,226684000,36913000,0,-90224000,76502000,76502000,68971000,33478000,36913000,OCSL
2024-06-30,USD,13405000,14389000,984000,15803000,800000,824000,None,12605000,-55101000,-31357000,1156000,32513000,-289000,None,None,-77077000,2120000,1000000,32513000,-55461000,-55461000,34633000,33835000,1120000,OCSL
2024-03-31,USD,11624000,12310000,686000,18882000,-506000,526000,None,12130000,-54162000,-30387000,1494000,31881000,-1170000,None,None,-73248000,9337000,0,31881000,-54828000,-54828000,41218000,41393000,9337000,OCSL
2023-12-31,USD,19040000,19791000,751000,-79582000,6972000,591000,None,12068000,-55296000,-29806000,2364000,32170000,4101000,None,None,-76359000,10530000,-5000,32170000,-48479000,-48479000,42700000,-33478000,10535000,OCSL
2023-09-30,USD,16416000,17351000,935000,0,4125000,775000,None,12291000,-55907000,-30467000,1859000,32326000,-252000,None,None,-79824000,48222000,2270000,32326000,-54212000,-54212000,80548000,48005000,45952000,OCSL
2023-06-30,USD,12964000,13876000,912000,0,229000,752000,None,12735000,-54987000,-29801000,992000,30793000,-6309000,-1734000,None,-79206000,35685000,-1000000,30793000,-53918000,-53918000,66478000,48413000,36685000,OCSL
2023-03-31,USD,13864000,15279000,1415000,0,726000,1255000,None,13138000,-52099000,-27047000,757000,27804000,-3652000,-2028000,None,24390000,21157000,-365000,27804000,-51533000,-51533000,48961000,73782000,21522000,OCSL
2022-12-31,USD,22103000,23087000,984000,78000,11040000,746000,None,11063000,-41043000,-20247000,472000,20719000,4448000,-6553000,None,22982000,13137000,-35000,20719000,-30128000,-30128000,33856000,82587000,13172000,OCSL
2022-09-30,USD,-211837000,17079000,228916000,228916000,149363000,2596000,None,1846000,None,51979000,67730000,15751000,None,None,None,-118379000,15233000,2025000,None,13208000,None,149363000,30984000,13208000,OCSL
2022-06-30,USD,63137000,-35796000,-98933000,-98933000,52240000,2127000,None,1377000,None,48036000,59906000,11870000,None,None,None,-52240000,-37173000,661000,None,-37834000,None,-37173000,-89413000,-37834000,OCSL
2022-03-31,USD,15714000,15714000,None,None,24370000,2002000,None,1252000,None,51785000,61693000,9908000,None,None,None,27038000,14462000,21000,None,14441000,None,50006000,24370000,14441000,OCSL
2021-12-31,USD,42116000,42116000,-2378000,-2378000,52116000,2528000,None,1778000,None,50713000,60113000,9400000,None,None,None,4586000,40338000,930000,None,39408000,None,52116000,56702000,39408000,OCSL
