fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,885623000,1557283000,671660000,671660000,-26877000,489563000,422937000,925000000,38573000,32760000,38573000,2721000,1557283000,8382000,None,12500000,14231000,5130000,5813000,9135000,-17044000,-26877000,29452000,9101000,SNAP
2024-09-30,USD,733667000,1372574000,638907000,638907000,-173210000,494086000,412791000,920777000,38533000,32650000,38533000,2717000,1372574000,-4355000,None,13900000,-144947000,8300000,5883000,-153215000,-127180000,-173210000,-128330000,-153247000,SNAP
2024-06-30,USD,647847000,1236768000,588921000,588921000,-253975000,495626000,406196000,916822000,36462000,31349000,36462000,2208000,1236768000,-20792000,None,15000000,-243420000,5200000,5113000,-248618000,-246598000,-253975000,-226212000,-248620000,SNAP
2024-03-31,USD,615281000,1190030000,574749000,574749000,-333232000,503497000,449759000,1040072000,39898000,-4743000,39898000,4743000,1194773000,-81000,None,18600000,-298158000,6932000,4743000,-305090000,-311471000,-293415000,-274815000,-305090000,SNAP
2023-12-31,USD,733851000,1355355000,621504000,621504000,-248713000,504968000,483528000,1055096000,43463000,-5275000,43463000,5275000,1361287000,-34447000,None,25800000,-244972000,3275000,5275000,-248247000,-223334000,-239697000,-213897000,-248247000,SNAP
2023-09-30,USD,613536000,1169289000,555753000,555753000,-380063000,518302000,494559000,1050561000,43839000,-5521000,43839000,5521000,1174446000,-20662000,None,19100000,-362456000,5800000,5521000,-368207000,-369877000,-356935000,-337835000,-368256000,SNAP
2023-06-30,USD,564027000,1060901000,496874000,496874000,-404339000,497471000,477663000,993534000,43144000,-5343000,43144000,5343000,1066173000,1323000,None,18400000,-365215000,12100000,5343000,-377308000,-391805000,-359872000,-341472000,-377308000,SNAP
2023-03-31,USD,543096000,983082000,439986000,439986000,-365264000,458774000,455112000,931686000,37948000,-5885000,37948000,5885000,988745000,11372000,None,17800000,-321829000,6800000,5885000,-328674000,-316364000,-315944000,-298144000,-328674000,SNAP
2022-12-31,USD,859177000,1340488000,481311000,481311000,-287597000,521079000,584942000,1319670000,28698000,-5312000,28698000,5312000,1299735000,-20043000,None,24700000,-284254000,4206000,5312000,-288460000,-269163000,-278942000,-254242000,-288460000,SNAP
2022-09-30,USD,656386000,1123143000,466757000,466757000,-435242000,532703000,564258000,1272424000,18445000,-5425000,18445000,5425000,1128476000,71961000,None,20900000,-350302000,9200000,5425000,-359502000,-372930000,-344877000,-323977000,-359502000,SNAP
2022-06-30,USD,659174000,1105551000,446377000,446377000,-400940000,560435000,505037000,1129572000,8331000,-5549000,8331000,5549000,1110909000,-16910000,None,64100000,-415067000,7000000,5549000,-422067000,-437897000,-409518000,-345418000,-422067000,SNAP
