fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,None,59039000,73031000,13992000,13992000,1121000,None,18472000,57918000,None,None,None,None,None,None,None,2918000,4561000,2109000,None,None,None,4561000,7479000,2452000,RDWR
2024-09-30,USD,56096000,69488000,13392000,13392000,-6000,6789000,18654000,56102000,None,4957000,None,86000,None,None,None,2947000,4951000,1807000,None,3144000,None,153000,3100000,3144000,RDWR
2024-06-30,USD,56096000,69488000,13392000,13392000,153000,36728000,18654000,55943000,None,4417000,4417000,None,None,None,None,2947000,4951000,1807000,None,1664000,None,4951000,7898000,3144000,RDWR
2024-03-31,USD,54220000,67276000,13056000,13056000,-1016999,6984000,18701000,55237000,None,3608000,3608000,None,None,None,None,3028000,3208000,1544000,None,-1222000,None,-1209000,1819000,1664000,RDWR
2023-12-31,USD,52273000,65085000,12812000,12812000,-3443000,7339000,18896000,55716000,None,3279000,3476000,None,None,None,None,2943000,-55000,1167000,None,-5850000,None,-3443000,-500000,-1222000,RDWR
2023-09-30,USD,52208000,65032000,12824000,12824000,-6466000,8030000,19712000,58674000,None,3778000,3778000,197000,None,None,None,3028000,-4164000,1686000,None,-6851000,None,-7403000,-4375000,-5850000,RDWR
2023-06-30,USD,48774000,61612000,12838000,12838000,-10196000,7824000,20614000,58970000,None,3419000,3419000,None,None,None,None,3025000,-6418000,433000,None,-5808000,None,-8712000,-5687000,-6851000,RDWR
2023-03-31,USD,52865000,65607000,12742000,12742000,-8500000,8307000,21141000,61365000,None,3491000,3491000,3491000,None,None,None,3113000,-5081000,727000,None,-3081000,None,-7955000,-4842000,-5808000,RDWR
2022-12-31,USD,55735000,69041000,13306000,13306000,-5581000,8247000,21150000,61316000,None,2018000,857000,2018000,None,None,None,3078000,-2090000,991000,None,-4124000,None,-5568000,-2490000,-3081000,RDWR
2022-09-30,USD,60166000,74083000,13917000,13917000,-5108000,10244000,22486000,65274000,None,1350000,1350000,2018000,None,None,None,2878000,-3090000,1034000,None,-2964000,None,-5108000,-2230000,-4124000,RDWR
2022-06-30,USD,57383000,70521000,13138000,13138000,-3394000,7278000,22083000,60777000,None,2986000,2986000,1350000,None,None,None,3097000,-2044000,920000,None,3152000,None,-3394000,-297000,-2964000,RDWR
2022-03-31,USD,61226000,75114000,13888000,13888000,1576000,5737000,21623000,59650000,None,1698000,1698000,2986000,None,None,None,3229000,4562000,1410000,None,3770000,None,1576000,4805000,3152000,RDWR
2021-12-31,USD,60767000,73708000,12941000,12941000,3587000,6527000,20370000,57180000,None,-463000,1116000,1698000,None,None,None,2488000,5285000,1515000,None,-5591000,None,4729000,7217000,3770000,RDWR
2021-09-30,USD,62594000,76642000,14048000,14048000,4868000,6114000,19597000,57726000,None,1013000,1013000,916000,None,None,None,2484000,4405000,9996000,None,4965000,None,4868000,7352000,-5591000,RDWR
2021-06-30,USD,60124000,73418000,13294000,13294000,5873000,6024000,18639000,54251000,None,1187000,1187000,1013000,None,None,None,2527000,6886000,1921000,None,4532000,None,6569000,9096000,4965000,RDWR
2021-03-31,USD,56829000,69667000,12838000,12838000,4903000,4551000,18127000,51926000,None,2670000,2670000,1187000,None,None,None,2537000,6090000,1558000,None,3905000,None,5061000,7598000,4532000,RDWR
2020-12-31,USD,54503000,66769000,12266000,12266000,2581000,5196000,17735000,51922000,None,392000,392000,2670000,None,None,None,2648000,5251000,1346000,None,2802000,None,2644000,5292000,3905000,RDWR
2020-09-30,USD,56855000,69046000,12191000,12191000,3898000,4810000,17748000,52957000,None,2897000,2897000,2662000,None,None,None,2676000,4290000,1488000,None,3587000,None,3898000,6574000,2802000,RDWR
2020-06-30,USD,50878000,62524000,11646000,11646000,1959000,4513000,16747000,48919000,None,1783000,1783000,2897000,None,None,None,2616000,4856000,1269000,None,673000,None,2003000,4619000,3587000,RDWR
2020-03-31,USD,47887000,58445000,10558000,10558000,-266000,4889000,16509000,48153000,None,2724000,2724000,1783000,None,None,None,2637000,1517000,844000,None,2574000,None,-266000,2371000,673000,RDWR
2019-12-31,USD,49323000,60012000,10689000,10689000,577000,4712000,15832000,48746000,None,1382000,969000,2724000,None,None,None,2630000,3301000,727000,None,7331000,None,696000,3326000,2574000,RDWR
2019-09-30,USD,55368000,67362000,11994000,11994000,5769000,4375000,16103000,49599000,None,2137000,2137000,5021000,None,None,None,2789000,8514000,1183000,None,7121000,None,5769000,8558000,7331000,RDWR
2019-06-30,USD,51332000,62859000,11527000,11527000,4727000,4403000,15108000,46605000,None,2119000,2119000,2137000,None,None,None,3106000,6864000,-257000,None,3746000,None,4727000,7833000,7121000,RDWR
2019-03-31,USD,49810000,60454000,10644000,10644000,2688000,5042000,15400000,47122000,None,1791000,1791000,2119000,None,None,None,2701000,4807000,1061000,None,4368000,None,2688000,5389000,3746000,RDWR
2018-12-31,USD,50388000,61397000,11009000,11009000,3733000,4764000,15230000,46655000,None,None,None,1791000,None,None,None,2687000,5524000,1156000,None,7943000,None,3733000,6420000,4368000,RDWR
2018-09-30,USD,52700000,63817000,11117000,11117000,6324000,4294000,13945000,46376000,None,None,None,2593000,None,None,None,2402000,8721000,778000,None,3113000,None,6324000,8726000,7943000,RDWR
2018-06-30,USD,48486000,58764000,10278000,10278000,2804000,3985000,14434000,45682000,None,None,None,1487000,None,None,None,2433000,4291000,1178000,None,1674000,None,2804000,5237000,3113000,RDWR
2018-03-31,USD,46947000,57287000,10340000,10340000,700000,3811000,14633000,46247000,None,None,None,1701000,None,None,None,2443000,2401000,727000,None,-995000,None,700000,3143000,1674000,RDWR
2017-12-31,USD,44596000,54536000,9940000,9940000,-2304000,4055000,14662000,46900000,None,None,None,1689000,None,None,None,2504000,-615000,380000,None,-5959000,None,-2304000,200000,-995000,RDWR
2017-09-30,USD,47394000,58454000,11060000,11060000,5791000,4265000,15072000,41603000,None,None,None,1552000,None,None,None,2567000,6726000,4605000,None,-9709000,None,5791000,8358000,2121000,RDWR
2017-06-30,USD,43119000,53047000,9928000,9928000,-2900000,4152000,14678000,46019000,None,None,None,2148000,None,None,None,2861000,-752000,725000,None,12253000,None,-2543000,318000,-1477000,RDWR
2017-03-31,USD,41322000,50956000,9634000,9634000,-4481000,4380000,15013000,45803000,None,None,None,640000,None,None,None,2987000,-3841000,218000,None,-4078000,None,-4481000,-1494000,-4059000,RDWR
2016-12-31,USD,39918000,48912000,8994000,8994000,-5081000,4780000,14240000,44999000,None,None,None,1107000,None,None,None,2819000,-3974000,104000,None,-8659000,None,-5081000,-2262000,-4078000,RDWR
2016-09-30,USD,42116000,51712000,9596000,9596000,-2489000,4226000,12235000,44605000,None,None,None,1706000,None,None,None,2663000,-1626000,507000,None,0,None,-2489000,174000,-2133000,RDWR
2016-06-30,USD,38305000,46863000,8558000,8558000,-3865000,4245000,13072000,42170000,None,None,None,1706000,None,None,None,2614000,-2159000,288000,None,0,None,-3865000,-1251000,-2447000,RDWR
2016-03-31,USD,40698000,49585000,8887000,8887000,-2061000,3893000,13001000,42759000,None,None,None,1232000,None,None,None,2561000,-829000,498000,None,0,None,-2061000,500000,-1327000,RDWR
2015-12-31,USD,39771000,48425000,8654000,8654000,-4334000,5769000,13424000,44105000,None,None,None,1940000,None,None,None,2534000,-2394000,358000,None,18569000,None,-4334000,-1800000,-2752000,RDWR
2015-09-30,USD,39553000,48059000,8506000,8506000,-492000,4481000,12825000,40045000,None,None,None,1373000,None,None,None,2437000,881000,220000,None,0,None,-492000,1945000,661000,RDWR
2015-06-30,USD,46343000,56027000,9684000,9684000,7622000,4400000,12239000,38721000,None,None,None,1450000,None,None,None,2348000,9072000,1886000,None,0,None,7299500,9647500,7186000,RDWR
2015-03-31,USD,47124000,57224000,10100000,10100000,7496000,4097000,11951000,39628000,None,None,None,650000,None,None,None,2205000,8146000,1687000,None,0,None,7316500,9521500,6459000,RDWR
