fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,18700000,72600000,53900000,23100000,-4700000,40800000,None,54000000,2200000,-10100000,2200000,12300000,72600000,-3100000,300000,6800000,-14800000,-3700000,12300000,-11100000,-11100000,-4700000,4300000,-11100000,EEX
2024-06-30,USD,39800000,86000000,46200000,40100000,6400000,39500000,None,46400000,2100000,-9900000,2100000,12000000,86000000,-400000,300000,6700000,-3500000,-700000,12000000,-2800000,-2800000,6400000,15200000,-2800000,EEX
2024-03-31,USD,59500000,122100000,62600000,54600000,24300000,55500000,None,62600000,2300000,-12100000,2300000,12100000,133400000,-6900000,200000,6900000,14500000,3500000,12100000,11000000,11000000,24300000,33500000,11000000,EEX
2023-12-31,USD,44200000,89800000,45600000,45500000,19900000,36100000,4700000,45600000,3200000,-11800000,3200000,11800000,101500000,-4200000,200000,9600000,11400000,29300000,11800000,-17900000,-17900000,19900000,32800000,-17900000,EEX
2023-09-30,USD,13100000,63200000,50100000,25900000,-1000000,41600000,None,50300000,1600000,-12100000,1600000,12100000,72500000,-1200000,300000,8500000,-11600000,-22300000,12100000,10700000,10700000,-1000000,9000000,10700000,EEX
2023-06-30,USD,18300000,72800000,54500000,32800000,-1000000,41800000,None,54500000,2300000,-11400000,2300000,11400000,84200000,-900000,200000,12700000,-12500000,-4400000,13700000,-8100000,-8100000,-1000000,11600000,-8100000,EEX
2023-03-31,USD,51900000,114000000,62100000,43200000,16800000,48800000,None,62200000,1100000,-8000000,1100000,8000000,122100000,-4200000,300000,13200000,9800000,2700000,8000000,7100000,7100000,16800000,31000000,7100000,EEX
2022-12-31,USD,51400000,86300000,34900000,33200000,26500000,17400000,2200000,36000000,1600000,-9000000,1600000,9000000,95400000,18900000,300000,14400000,19300000,-3100000,9000000,22400000,22400000,26500000,42700000,22400000,EEX
2022-09-30,USD,143900000,206600000,62700000,22700000,127300000,48700000,None,62700000,800000,-6800000,800000,6800000,62400000,-6300000,700000,14000000,121200000,28200000,6800000,93000000,93000000,127300000,142000000,93000000,EEX
2022-06-30,USD,28900000,74900000,46000000,26400000,6800000,32300000,None,46000000,200000,-4600000,4600000,4600000,71400000,7000000,300000,13700000,2200000,2900000,4600000,-700000,-700000,6800000,20500000,-700000,EEX
2022-03-31,USD,25900000,94500000,68600000,34200000,19200000,46600000,None,68500000,None,-3900000,3900000,3900000,98500000,-5600000,300000,14000000,-48800000,-800000,3900000,-48000000,-48000000,19200000,-30900000,-48000000,EEX
2021-12-31,USD,-7200000,96500000,7200000,14200000,-6500000,40300000,None,7200000,None,-3800000,3800000,3800000,40600000,-3800000,300000,11100000,-16300000,-1900000,3800000,-14400000,-14400000,-6500000,-1400000,-14400000,EEX
2021-09-30,USD,23100000,73700000,50600000,33700000,-7100000,38800000,None,50600000,None,-3900000,3900000,3900000,76500000,-1600000,400000,11800000,-11000000,-2000000,3900000,-9000000,-9000000,-7100000,4700000,-9000000,EEX
2021-06-30,USD,-31700000,13200000,44900000,3600000,-31500000,33100000,None,44900000,None,-4100000,4100000,4100000,15000000,-2800000,300000,11800000,-35600000,10900000,4100000,-46500000,-46500000,-31500000,-19700000,-46500000,EEX
2021-03-31,USD,-19500000,22900000,42400000,4000000,-19600000,30800000,None,42300000,None,-4000000,4000000,4000000,12900000,-1200000,300000,11500000,-23600000,-8300000,4000000,-15300000,-15300000,-19600000,-8100000,-15300000,EEX
2020-12-31,USD,-31900000,50300000,31900000,10500000,-29400000,29800000,None,31900000,None,-4100000,4100000,4100000,12200000,-1200000,300000,11100000,-33100000,400000,4100000,-33500000,-33500000,-29400000,-17900000,-33500000,EEX
2020-09-30,USD,-17000000,20400000,37400000,4300000,-17500000,25600000,None,37400000,None,-4200000,4200000,4200000,8500000,-600000,400000,11800000,-21700000,-6400000,4200000,-15300000,-15300000,-17500000,-5700000,-15300000,EEX
2020-06-30,USD,12600000,49600000,37000000,800000,18700000,25100000,None,37000000,None,-5600000,5600000,5600000,7000000,-1200000,300000,11900000,13100000,3200000,5600000,9900000,9900000,18700000,30600000,9900000,EEX
2020-03-31,USD,-624600000,93000000,717600000,43600000,-642400000,38100000,None,674100000,None,-6700000,6700000,6700000,99700000,-4000000,300000,12500000,-624900000,-54800000,6700000,-570100000,-570100000,-642400000,-605700000,-570100000,EEX
2019-12-31,USD,-59800000,37900000,59800000,17400000,-76500000,31500000,None,59800000,None,-7000000,7000000,7000000,44900000,-800000,300000,12500000,-83500000,-15300000,7000000,-119600000,-119600000,-76500000,-64000000,-68200000,EEX
2019-09-30,USD,-29200000,68100000,97300000,24600000,-15800000,33700000,None,72700000,None,-7500000,7500000,7500000,75600000,-3400000,200000,12700000,-23300000,-3600000,7500000,-19700000,-13600000,-15800000,-3100000,-19700000,EEX
2019-06-30,USD,16900000,95200000,78300000,32300000,24400000,33100000,None,46000000,None,-7800000,7800000,7800000,103000000,-900000,300000,12900000,16600000,5200000,7800000,11400000,11400000,24400000,37300000,11400000,EEX
2019-03-31,USD,35500000,129400000,93900000,45900000,43200000,35100000,None,48100000,None,-8000000,8000000,8000000,137400000,-1300000,200000,12900000,35200000,8700000,8000000,26500000,26500000,43200000,56100000,26500000,EEX
2018-12-31,USD,-133500000,49000000,182500000,20400000,-112100000,31800000,None,162300000,None,-8000000,None,8000000,57000000,None,300000,12300000,-120100000,-30100000,8000000,-90000000,-90000000,-112100000,-99800000,-90000000,EEX
2018-09-30,USD,29000000,95800000,66800000,25900000,36100000,29700000,None,40900000,None,-7300000,None,7300000,103100000,None,200000,11200000,28800000,7900000,7300000,20900000,20900000,36100000,47300000,20900000,EEX
2018-06-30,USD,7600000,71100000,63500000,24400000,14600000,28000000,None,39100000,None,-7300000,None,7300000,78400000,None,300000,11100000,7300000,1400000,7300000,5900000,5900000,14600000,25700000,5900000,EEX
2018-03-31,USD,100800000,142200000,41400000,41400000,57100000,32300000,None,43600000,None,-6500000,None,6500000,142200000,None,200000,11200000,50600000,12500000,6500000,38100000,38100000,57100000,68300000,38100000,EEX
2017-12-31,USD,21882000,31503000,9621000,9600000,-15000000,26000000,None,36950000,None,-5066000,None,5066000,-2784000,None,300000,10700000,-22400000,-62700000,7850000,40060000,40060000,-15000000,-6634000,40300000,EEX
2017-09-30,USD,73183000,100404000,27221000,27200000,39400000,29400000,None,40011000,None,-6737000,None,6737000,0,None,200000,10600000,32700000,13500000,6737000,19207000,19207000,39400000,50037000,19200000,EEX
2017-06-30,USD,52570000,74139000,21569000,21600000,7200000,34500000,None,45145000,None,-16849000,None,16849000,-216000,-216000,200000,10600000,-10400000,-4300000,17065000,-5814000,-5814000,7200000,17049000,-6100000,EEX
2017-03-31,USD,99100000,135700000,36600000,36589000,56500000,32000000,None,42409000,None,-9648000,None,9648000,None,None,200000,10400000,46900000,18600000,9648000,28347000,28347000,56500000,66948000,28300000,EEX
2016-12-31,USD,21044000,30404000,9360000,9328000,-13851000,24722000,None,34933000,None,None,None,13456000,None,None,200000,10220000,-39816000,-15783000,None,22200000,None,-13851000,-3588000,-24033000,EEX
2016-09-30,USD,76894000,100526000,23632000,23632000,41937000,25004000,None,34957000,None,None,None,11927000,None,None,200000,9953000,29997000,11570000,None,None,None,41937000,51890000,18427000,EEX
2016-06-30,USD,45410000,64974000,19564000,19564000,12697000,22782000,None,32713000,None,None,None,12968000,None,None,200000,9931000,-563000,-193000,None,None,None,12697000,22628000,-370000,EEX
2016-03-31,USD,95952000,127796000,31844000,31844000,59617000,26392000,None,36335000,None,None,None,12281000,None,None,200000,9943000,46582000,18406000,None,None,None,59617000,69560000,28176000,EEX
