fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,476840000,964092000,838433000,461055000,100320000,376520000,None,350737000,None,-17442000,None,17442000,964092000,None,None,858000,82878000,21865000,1008000,61013000,37032000,100320000,101178000,61013000,SBH
2024-09-30,USD,479201000,993576000,853526000,455827000,82266000,397371000,None,397592000,None,-17864000,None,17864000,935032000,None,None,785000,64402000,16346000,-56103000,48056000,56741000,82266000,83051000,48056000,SBH
2024-06-30,USD,480883000,921633000,871334000,461457000,71770000,408730000,None,409877000,None,-20707000,None,20707000,942340000,None,None,764000,51063000,13339000,20707000,37724000,32702000,71770000,72534000,37724000,SBH
2024-03-31,USD,463072000,887838000,849578000,445289000,59574000,403435000,None,404289000,None,-20523000,None,20523000,908361000,None,None,791000,39051000,9807000,20523000,29244000,24368000,59574000,60365000,29244000,SBH
2023-12-31,USD,467176000,913986000,863039000,464126000,69123000,398138000,None,398915000,None,-17314000,None,17314000,931300000,None,None,860000,51809000,13419000,17314000,38390000,49198000,69123000,69983000,38390000,SBH
2023-09-30,USD,466562000,899848000,843696000,454794000,76908000,390526000,None,388807000,None,-19717000,None,19717000,919565000,None,None,718000,57191000,14610000,21511000,42581000,32793000,76908000,77626000,42581000,SBH
2023-06-30,USD,474705000,912354000,841690000,456303000,90125000,384183000,None,385387000,None,-18654000,18654000,18654000,931008000,None,None,807000,71471000,20650000,18654000,50821000,58193000,90125000,90932000,50821000,SBH
2023-03-31,USD,468339000,902027000,848170000,450373000,71408000,389657000,None,397797000,None,-16685000,16685000,16685000,918712000,None,None,866000,54723000,13862000,16685000,40861000,47126000,71408000,72274000,40861000,SBH
2022-12-31,USD,488574000,939055000,873578000,468481000,86588000,391580000,None,405174000,None,-17923000,17923000,17923000,956978000,None,None,1008000,68665000,18328000,17923000,50337000,75571000,86588000,87596000,50337000,SBH
2022-09-30,USD,463496000,945087000,949346000,498964000,39196000,397866000,None,450272000,None,-17430000,17429000,17430000,962517000,None,None,1053000,21766000,427000,17430000,21339000,-4138000,39196000,40249000,21339000,SBH
2022-06-30,USD,490208000,925490000,863241000,471259000,99203000,390961000,None,391982000,None,-35977000,19577000,35977000,961467000,None,None,977000,63226000,16659000,35977000,46567000,21665000,99203000,100180000,46567000,SBH
2022-03-31,USD,465332000,891491000,825925000,446055000,86461000,378871000,None,379870000,None,-19896000,19896000,19896000,911387000,None,None,999000,66565000,19757000,19896000,46808000,43732000,86461000,87460000,46808000,SBH
2021-12-31,USD,500129000,960007000,868542000,480122000,112780000,386250000,None,388423000,None,-20241000,20241000,20241000,980248000,None,None,1071000,92539000,23701000,20241000,68838000,65087000,112780000,113851000,68838000,SBH
2021-09-30,USD,500975000,969891000,880667000,489285000,111193000,386542000,None,389744000,None,-20196000,20196000,20196000,990087000,None,None,1600000,90997000,22848000,22007000,68149000,55042000,111193000,112793000,68149000,SBH
2021-06-30,USD,514406000,998935000,896570000,507981000,127417000,386481000,None,388589000,None,-23452000,23452000,23452000,1022387000,None,None,1600000,103965000,27759000,23452000,76206000,83103000,127417000,129017000,76206000,SBH
2021-03-31,USD,467229000,902445000,852417000,459099000,75511000,391087000,None,393318000,None,-23883000,23883000,23883000,926328000,None,None,1600000,51628000,13316000,23883000,38312000,30996000,75511000,77111000,38312000,SBH
2020-12-31,USD,470724000,908455000,833400000,465298000,104322000,366170000,None,369691000,None,-25978000,25978000,25978000,934433000,None,None,1700000,78344000,21153000,25978000,57191000,80779000,104322000,106022000,57191000,SBH
2020-09-30,USD,489143000,957812000,840335000,468669000,119677000,366982000,None,368756000,None,-28310000,28310000,28310000,957812000,None,None,2200000,91367000,21179000,28705000,489143000,84653000,119677000,121877000,70188000,SBH
2020-06-30,USD,321846000,677989000,706056000,383441000,1431000,314599000,None,322615000,None,-27298000,27298000,27298000,705287000,None,None,2200000,-25867000,-2341000,27298000,-41276000,-18451000,1431000,3631000,-23526000,SBH
2020-03-31,USD,429757000,849379000,829958000,441266000,43265000,383299000,None,388692000,None,-21644000,21644000,21644000,871023000,None,None,2200000,21621000,8253000,21644000,7027000,-8458000,43265000,45465000,13368000,SBH
2019-12-31,USD,474848000,958890000,885821000,505360000,94387000,377930000,None,380461000,None,-21541000,21541000,21541000,980431000,None,None,2400000,72846000,19631000,21318000,59418000,68085000,94387000,96787000,53215000,SBH
2019-09-30,USD,479291000,965937000,852719000,486647000,116092000,363954000,None,372629000,None,-22217000,22217000,22217000,965937000,None,None,2800000,93875000,24868000,22217000,479291000,55751000,116092000,118892000,69007000,SBH
2019-06-30,USD,482222000,949388000,855930000,492947000,120131000,360183000,None,362983000,None,-25781000,25781000,25781000,975169000,None,None,2800000,94350000,23186000,25781000,78935000,72687000,120131000,122931000,71164000,SBH
2019-03-31,USD,468324000,922531000,842054000,477528000,112512000,361626000,None,364526000,None,-23821000,23821000,23821000,946352000,None,None,2900000,88691000,22966000,23321000,151633000,66867000,112512000,115412000,65725000,SBH
2018-12-31,USD,480705000,964964000,879715000,508748000,109738000,366987000,None,370967000,None,-24489000,None,24489000,989453000,None,None,2800000,85249000,19522000,24489000,77636000,49022000,109738000,112538000,65727000,SBH
2018-09-30,USD,478092000,965997000,854071000,487905000,103126000,365864000,None,366166000,None,-24383000,None,24383000,965997000,None,None,2900000,78743000,23557000,24383000,478092000,57202000,103126000,106026000,55186000,SBH
2018-06-30,USD,493370000,971782000,897255000,502913000,102228000,378598000,None,394342000,None,-24501000,None,24501000,996283000,None,None,3200000,77727000,19501000,24501000,58226000,36366000,102228000,105428000,58226000,SBH
2018-03-31,USD,486322000,1000583000,866919000,488999000,111102000,368461000,None,377920000,None,-25262000,None,25262000,975321000,None,None,2700000,85840000,24469000,25262000,61371000,74118000,111102000,113802000,61371000,SBH
2017-12-31,USD,486629000,970948000,884831000,508335000,110133000,371286000,None,376496000,None,-24016000,None,24016000,994964000,None,None,2900000,86117000,2853000,24016000,83264000,82206000,110133000,113033000,83264000,SBH
2017-09-30,USD,482442000,974195000,837280000,491753000,111764000,362264000,None,345527000,None,-52283000,None,52283000,974195000,None,None,3200000,59481000,23762000,80264000,482442000,46890000,111764000,114964000,35719000,SBH
2017-06-30,USD,502639000,971074000,841650000,495404000,130338000,367247000,None,346246000,None,-26969000,None,26969000,998043000,None,None,3200000,103369000,36830000,26969000,66539000,84225000,130338000,133538000,66539000,SBH
2017-03-31,USD,488106000,939622000,822754000,478364000,119038000,359857000,None,344390000,None,26848000,53696000,26848000,966470000,None,None,3200000,92190000,35198000,26848000,56992000,65018000,119038000,122238000,56992000,SBH
2016-12-31,USD,491708000,972810000,855313000,507901000,117457000,374251000,None,347412000,None,26798000,53597000,26799000,999609000,None,None,3600000,90658000,34832000,26799000,55826000,37158000,117457000,121057000,55826000,SBH
2016-09-30,USD,483441000,976358000,897606000,492917000,110819000,445146000,None,348984000,None,-26620000,None,26620000,54854000,None,None,3000000,84199000,31578000,26620000,483441000,46466000,110819000,113819000,52621000,SBH
2016-06-30,USD,498976000,971458000,842044000,499185000,134084000,339459000,None,342859000,None,-26703000,None,26703000,0,None,None,3400000,107381000,39462000,26703000,67919000,53800000,134084000,137484000,67919000,SBH
2016-03-31,USD,487474000,953096000,837304000,492593000,122458000,341311000,None,344711000,None,-26971000,None,26971000,0,None,None,3400000,95487000,35328000,26971000,60159000,68308000,122458000,125858000,60159000,SBH
2015-12-31,USD,494049000,900793000,843711000,503983000,130935000,339728000,None,339728000,None,-63943000,None,63943000,-33296000,None,None,3400000,66992000,24749000,97239000,42243000,32022000,130935000,134335000,42243000,SBH
2015-09-30,USD,475311000,964230000,876475000,542020000,119233000,330855000,None,337025000,None,-29152000,None,29152000,None,None,None,3600000,509212000,33901000,29152000,475311000,42367000,119233000,541964000,475311000,SBH
2015-06-30,USD,481319000,938669000,818041000,486571000,130849000,327870000,None,331470000,None,-29221000,None,29221000,None,None,None,3600000,101628000,39165000,29221000,62463000,74278000,130849000,134449000,62463000,SBH
2015-03-31,USD,467452000,908527000,791359000,470303000,129007000,317456000,None,321056000,None,-29228000,None,29228000,None,None,None,3600000,99779000,38244000,29228000,61535000,31677000,129007000,132607000,61535000,SBH
2014-12-31,USD,473769000,935227000,827653000,490699000,116236000,336954000,None,336954000,None,-29241000,None,29241000,None,None,None,3500000,86995000,32086000,29241000,54909000,37608000,116236000,119736000,54909000,SBH
2014-09-30,USD,467540000,944288000,850332000,528948000,126119000,320497000,None,234683000,None,-29262000,None,29262000,None,None,None,887000,502647000,35107000,29262000,467540000,36308000,126119000,532796000,467540000,SBH
2014-06-30,USD,475711000,919967000,797990000,473564000,134996000,320726000,None,353734000,None,-29308000,None,29308000,None,None,None,3700000,105688000,37932000,29308000,67756000,74616000,134996000,138696000,67756000,SBH
2014-03-31,USD,456395000,890213000,779488000,463075000,124088000,312813000,None,345671000,None,-29258000,None,29258000,None,None,None,3600000,94830000,36338000,29258000,58492000,55777000,124088000,127688000,58492000,SBH
2013-12-31,USD,460526000,911975000,800337000,479938000,121793000,319478000,None,348888000,None,-28489000,None,28489000,None,None,None,921000,93304000,35309000,28489000,57995000,60562000,121793000,122714000,57995000,SBH
2013-09-30,USD,449358000,906435000,811776000,505577000,128088000,301931000,None,333341000,None,-27185000,None,27185000,None,None,None,4268000,485448000,36090000,27405000,449358000,78940000,128088000,516901000,449358000,SBH
2013-06-30,USD,457083000,885095000,753837000,455018000,142566000,295719000,None,325825000,None,-27006000,None,27006000,None,None,None,3100000,115560000,43094000,27006000,72466000,68309000,142566000,145666000,72466000,SBH
2013-03-31,USD,444454000,871460000,753155000,453785000,127837000,299370000,None,326149000,None,-26779000,None,26779000,None,None,None,3100000,101058000,36169000,26779000,64889000,53095000,127837000,130937000,64889000,SBH
2012-12-31,USD,444368000,904541000,767662000,461073000,121871000,305689000,None,312489000,None,-900000,25825000,26725000,None,None,None,900000,95146000,36163000,900000,58983000,61641000,121871000,122771000,58983000,SBH
2012-09-30,USD,440236000,882557000,793528000,483620000,117861000,305470000,None,330015000,62000,-25234000,-62000,25172000,-75000,None,None,4438000,467295000,27059000,25234000,440236000,75184000,117861000,496905000,440236000,SBH
2012-06-30,USD,444379000,860046000,737745000,442612000,136547000,291533000,None,322078000,20000,-26945000,-20000,26925000,-3240000,None,None,3600000,109622000,40135000,26945000,69487000,59936000,136547000,140147000,69487000,SBH
2012-03-31,USD,436786000,866895000,745284000,452495000,131657000,289189000,None,315175000,31000,-22386000,-31000,22355000,-590000,None,None,3600000,109302000,41489000,22386000,67813000,80213000,131657000,135257000,67813000,SBH
2011-12-31,USD,421857000,766258000,740818000,442958000,113290000,293014000,None,401717000,36000,-63997000,None,63997000,-34560000,None,None,4846000,49329000,19195000,98555000,30134000,29749000,113290000,118172000,30134000,SBH
2011-09-30,USD,412868000,837186000,753486000,465518000,114189000,283118000,None,311082000,51000,-27472000,-229000,27243000,-642000,None,None,4850000,445230000,32362000,27992000,412868000,32930000,114189000,477323000,412868000,SBH
2011-06-30,USD,410532000,808835000,661152000,426045000,136251000,259007000,None,262848000,71000,-27741000,71000,27812000,-709000,None,None,3100000,108510000,39367000,27741000,69143000,73321000,136251000,139422000,69143000,SBH
2011-03-31,USD,391814000,774012000,681372000,409991000,105656000,271381000,None,299174000,81000,-27793000,81000,27874000,-156000,None,None,3000000,77863000,28585000,27793000,49278000,61910000,105656000,108737000,49278000,SBH
2010-12-31,USD,379391000,762456000,688854000,414173000,92372000,272908000,None,305789000,78000,-29523000,78000,29601000,-1585000,None,None,1773000,62849000,21900000,31108000,40949000,43169000,92372000,94223000,40949000,SBH
2010-09-30,USD,366017000,747797000,642108000,381780000,93415000,258465000,None,288380000,None,-27833000,158000,27991000,-219000,None,None,1863000,389573000,23556000,28052000,366017000,37648000,93415000,419427000,366017000,SBH
2010-06-30,USD,360859000,714720000,637704000,382116000,92604000,255588000,None,283843000,None,-28255000,None,28255000,None,None,None,2000000,64349000,23233000,28255000,41116000,41116000,92604000,94604000,41116000,SBH
