fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,None,11044000000,26535000000,15491000000,15491000000,8735000000,None,None,2309000000,None,None,None,None,None,None,None,2527000000,8187000000,6188000000,None,None,None,7896000000,10423000000,1996000000,EQNR
2024-09-30,USD,9994000000,25416000000,15422000000,15422000000,6905000000,304000000,None,3087000000,None,90000000,460000000,370000000,None,None,None,2426000000,7271000000,4986000000,None,2285000000,None,7642000000,10068000000,2282000000,EQNR
2024-06-30,USD,7896000000,25462000000,17566000000,17566000000,7548000000,348000000,None,348000000,None,101000000,495000000,394000000,None,None,None,2381000000,7518000000,5658000000,None,1872000000,None,7915000000,10296000000,1861000000,EQNR
2024-03-31,USD,7933000000,25089000000,17156000000,17156000000,7592000000,341000000,None,341000000,None,144000000,560000000,416000000,None,None,None,2338000000,7965000000,5325000000,None,2672000000,None,7673000000,10011000000,2668000000,EQNR
2023-12-31,USD,9244000000,28843000000,19599000000,19599000000,8841000000,404000000,311000000,403000000,None,-416000000,None,368000000,None,None,None,2518000000,9368000000,6729000000,None,2608000000,None,9736000000,12254000000,2603000000,EQNR
2023-09-30,USD,10286000000,25924000000,15638000000,15638000000,7453000000,295000000,None,2809000000,None,13000000,580000000,412000000,None,None,None,2425000000,7466000000,4965000000,None,2501000000,None,8822000000,11247000000,2497000000,EQNR
2023-06-30,USD,9760000000,22870000000,13110000000,13110000000,7051000000,216000000,None,2719000000,None,200000000,618000000,418000000,None,None,None,2243000000,7374000000,5545000000,None,1829000000,None,7669000000,9912000000,1824000000,EQNR
2023-03-31,USD,15776000000,29211000000,13435000000,13435000000,12517000000,304000000,None,3302000000,None,127000000,590000000,463000000,None,None,None,2200000000,13707000000,8741000000,None,4966000000,None,13109000000,15309000000,4962000000,EQNR
2022-12-31,USD,19804000000,33841000000,14037000000,14037000000,16584000000,278000000,308000000,3616000000,None,32000000,482000000,450000000,None,None,None,1666000000,14469000000,6572000000,None,7897000000,None,16584000000,18250000000,7895000000,EQNR
2022-09-30,USD,28084000000,42725000000,14641000000,14641000000,26103000000,221000000,None,2056000000,None,10000000,346000000,336000000,None,None,None,1395000000,27156000000,17785000000,None,9371000000,None,26103000000,27498000000,9384000000,EQNR
2022-06-30,USD,20396000000,36387000000,15991000000,15991000000,17733000000,205000000,None,2715000000,None,-47000000,280000000,327000000,None,None,None,2419000000,19756000000,12995000000,None,6762000000,None,17733000000,20152000000,6757000000,EQNR
2022-03-31,USD,20523000000,36050000000,15527000000,15527000000,18392000000,282000000,None,2230000000,None,-152000000,114000000,266000000,None,None,None,2131000000,17223000000,12509000000,None,4714000000,None,18392000000,20523000000,4710000000,EQNR
2021-12-31,USD,15805000000,32125000000,16320000000,16320000000,13578000000,222000000,291000000,2364000000,None,152000000,3000000,299000000,None,None,None,4777000000,13135000000,9765000000,None,3370000000,None,13614000000,18391000000,3368000000,EQNR
2021-09-30,USD,12025000000,23111000000,11086000000,11086000000,9567000000,145000000,None,2533000000,None,-536000000,43000000,308000000,None,None,None,2034000000,9031000000,7622000000,None,1409000000,None,9609000000,11643000000,1406000000,EQNR
2021-06-30,USD,7869000000,17379000000,9510000000,9510000000,5298000000,195000000,None,2589000000,None,-276000000,28000000,304000000,None,None,None,2111000000,4905000000,2962000000,None,1943000000,None,5326000000,7437000000,1938000000,EQNR
2021-03-31,USD,6165000000,16128000000,9963000000,9963000000,5220000000,218000000,None,975000000,None,-417000000,None,417000000,None,None,None,2797000000,4513000000,2659000000,None,1854000000,None,5220000000,8017000000,1851000000,EQNR
2020-12-31,USD,2865000000,11876000000,9011000000,9011000000,-989000000,151000000,254000000,3718000000,None,-410000000,138000000,326000000,None,None,None,3478000000,-1400000000,1016000000,None,-2416000000,None,-1074000000,2404000000,-2421000000,EQNR
2020-09-30,USD,1146000000,11251000000,10105000000,10105000000,-2019000000,181000000,None,3251000000,None,-108000000,235000000,343000000,None,None,None,4798000000,-2220000000,-95000000,None,-2124000000,None,-1785000000,3013000000,-2127000000,EQNR
2020-06-30,USD,2291000000,7563000000,5272000000,5272000000,-472000000,177000000,None,2797000000,None,-117000000,262000000,379000000,None,None,None,2522000000,-720000000,-469000000,None,-251000000,None,-209000000,2313000000,-254000000,EQNR
2020-03-31,USD,3230000000,15064000000,11834000000,11834000000,58000000,181000000,None,3244000000,None,-466000000,122000000,466000000,None,None,None,4438000000,81000000,786000000,None,-705000000,None,57000000,4495000000,-708000000,EQNR
