fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,334463000,447188000,358466000,112054000,-127146000,246412000,215197000,461609000,None,9511000,15350000,5839000,446517000,15350000,None,102600000,-117826000,6913000,5839000,-124548000,-118828000,-127146000,-9196000,-124739000,U
2024-06-30,USD,340384000,449811000,378344000,108875000,-129420000,260869000,208935000,469804000,None,4628000,10457000,5829000,449259000,10457000,None,101409000,-124628000,946000,5829000,-125738000,-126712000,-129420000,-17554000,-125574000,U
2024-03-31,USD,315993000,515960000,552581000,144387000,-374929000,408194000,282728000,690922000,None,-6035000,76643000,6035000,521751000,76643000,None,101810000,-303917000,-12843000,-55336000,-291478000,-293825000,-297882000,-196476000,-291074000,U
2023-12-31,USD,347686000,603286000,15600000,261582000,-258960000,341496000,265150000,606646000,None,-6155000,20840000,6155000,609268000,20840000,None,232254000,-243039000,9710000,6155000,-31200000,-248112000,-236884000,-5866000,-252749000,U
2023-09-30,USD,392861000,538549000,431605000,151349000,-127398000,280256000,240003000,520259000,None,-6154000,16013000,6154000,544210000,16013000,None,111023000,-116300000,7771000,6154000,-125310000,-125174000,-110146000,-362000,-124071000,U
2023-06-30,USD,374651000,527776000,456975000,158827000,-191452000,298148000,267955000,566103000,None,-6142000,9061000,6142000,533478000,9061000,None,111079000,-187369000,4791000,6142000,-193324000,-201193000,-181227000,-71312000,-192160000,U
2023-03-31,USD,338397000,494616000,474865000,161964000,-254984000,312901000,280480000,593381000,None,-6129000,6129000,6129000,500361000,13615000,None,123175000,-246826000,6205000,6129000,-253703000,-250850000,-240697000,-131809000,-253031000,U
2022-12-31,USD,311046000,447160000,489648000,139928000,-273760000,310695000,274111000,584806000,None,-4035000,4035000,4035000,450974000,7101000,None,91079000,-272268000,17060000,4035000,-287754000,-275133000,-268233000,-182681000,-289328000,U
2022-09-30,USD,210978000,321746000,314127000,111903000,-239626000,202224000,248380000,450604000,None,-1135000,2208000,1135000,322881000,2208000,None,45698000,-238553000,11468000,1135000,-250021000,-253673000,-237418000,-193928000,-250021000,U
2022-06-30,USD,200207000,295920000,278749000,96836000,-197666000,181913000,215960000,397873000,None,-1123000,1123000,1123000,297043000,-3058000,None,42636000,-201847000,2311000,1123000,-204158000,-205815000,-200724000,-155030000,-204158000,U
2022-03-31,USD,226293000,319015000,279017000,93833000,-171161000,176414000,221040000,397454000,None,-1111000,941000,1111000,320126000,941000,None,8770000,-171331000,6224000,1111000,-177555000,-181964000,-170220000,-161450000,-177555000,U
2021-12-31,USD,242210000,315379000,259801000,73654000,-144829000,177973000,209066000,387039000,None,-531000,531000,531000,315864000,-5000,None,8174000,-145365000,16288000,531000,-161653000,-162100000,-144834000,-136660000,-161653000,U
2021-09-30,USD,222811000,286421000,242641000,63517000,-126750000,171148000,178413000,349561000,None,0,None,0,286328000,-64000,None,7976000,-126814000,-11662000,0,-115152000,-115089000,-126814000,-118838000,-115152000,U
2021-06-30,USD,215837000,273170000,276091000,57725000,-149184000,210805000,154216000,365021000,None,-485000,70000,485000,273562000,70000,None,7561000,-149599000,-1257000,485000,-148342000,-148264000,-149114000,-141553000,-148342000,U
2021-03-31,USD,176038000,234750000,199032000,58734000,-110902000,132925000,154015000,286940000,None,-115000,1565000,115000,234772000,1565000,None,7373000,-109452000,-1992000,115000,-107460000,-107594000,-109337000,-101964000,-107460000,U
2020-12-31,USD,167829000,220873000,187292000,52507000,-80847000,128668000,120008000,248676000,None,-117000,117000,117000,220894000,-3056000,None,6980000,-84020000,-518000,117000,-83502000,-83420000,-83903000,-76923000,-83502000,U
2020-09-30,USD,153244000,200177000,232342000,47540000,-141683000,178279000,116648000,294927000,None,-615000,615000,615000,200784000,-2023000,None,6523000,-144321000,398000,615000,-144719000,-144510000,-143706000,-137183000,-144719000,U
2020-06-30,USD,143899000,184331000,40432000,40432000,-24845000,39920000,85108000,168744000,None,-656000,656000,656000,None,-662000,None,6050000,-26163000,1188000,None,-27351000,-27333000,-25507000,-19457000,-27351000,U
2020-03-31,USD,135126000,166994000,31868000,31868000,-27437000,37553000,81751000,162563000,None,1724000,132000,132000,None,1856000,None,5666000,-25713000,1023000,None,-26736000,-26831000,-25581000,-19915000,-26736000,U
2019-12-31,USD,128076000,158071000,29995000,29995000,-48580000,54747000,73096000,176656000,None,-79000,None,0,None,-79000,None,6036000,-48659000,1920000,None,-50579000,-50443000,-48659000,-42623000,-50579000,U
2019-09-30,USD,104492000,130943000,26451000,26451000,-41732000,35631000,64034000,146224000,None,-1808000,None,0,None,-1808000,None,5233000,-43540000,2009000,None,-45549000,-45776000,-43540000,-38307000,-45549000,U
