fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2018-12-31,USD,59856000,139971000,107837000,80115000,32234000,27622000,4200000,31919000,None,569000,None,569000,139971000,None,None,100000,32803000,7632000,None,59856000,25171000,32234000,32334000,25171000,TREX
2018-09-30,USD,67210000,166602000,127302000,99170000,39078000,28132000,4200000,28132000,None,222000,None,222000,166380000,None,None,500000,39300000,9829000,None,29471000,29471000,39078000,39578000,29471000,TREX
2018-06-30,USD,91115000,206323000,149090000,115577000,57602000,33513000,4200000,33513000,None,-370000,-1000,369000,206692000,None,None,1300000,57233000,14413000,369000,42820000,42819000,57602000,58902000,42820000,TREX
2018-03-31,USD,76713000,342207000,124653000,94494000,47754000,28959000,4200000,30137000,None,-229000,None,229000,171229000,None,None,1200000,47525000,10415000,229000,37110000,37110000,47754000,48954000,37110000,TREX
2017-12-31,USD,50906000,122212000,-110129000,71307000,25321000,25584000,3800000,-25219000,None,54000,None,-54000,122212000,None,None,4795000,25375000,7076000,-54000,50906000,18299000,25321000,30116000,18299000,TREX
2017-09-30,USD,55284000,140135000,110629000,84910000,30365000,24919000,None,25719000,None,-59000,None,59000,140194000,None,None,800000,30306000,10208000,59000,20098000,20098000,30365000,31165000,20098000,TREX
2017-06-30,USD,72014000,157690000,113148000,85927000,44793000,27221000,None,27221000,None,-251000,None,251000,157941000,None,None,3749000,44542000,15760000,251000,28782000,28782000,44793000,44793000,28782000,TREX
2017-03-31,USD,65169000,144344000,102934000,79637000,41900000,23269000,None,23555000,None,-204000,None,204000,-258000,None,None,3764000,41696000,13747000,204000,27949000,27949000,41900000,45664000,27949000,TREX
2016-12-31,USD,38113000,95322000,75595000,57209000,19759000,18354000,3700000,22090000,None,-17000,None,17000,-4000,None,None,3605000,19741000,7112000,17000,38113000,12630000,19758000,23364000,12629000,TREX
2016-09-30,USD,29945000,106091000,95602000,76223000,10566000,19379000,None,19379000,None,-77000,None,77000,-15000,None,None,3476000,10489000,2702000,77000,6898000,7787000,10566000,14042000,7787000,TREX
2016-06-30,USD,61410000,145992000,109835000,85040000,36615000,24795000,None,24795000,None,-458000,None,458000,100000,None,None,3588000,36157000,12432000,458000,23279000,23725000,36615000,36615000,23725000,TREX
2016-03-31,USD,57627000,131208000,94701000,74049000,37015000,20612000,None,20548000,None,-572000,None,572000,104000,None,None,3829000,36443000,12737000,572000,23402000,23706000,37015000,40844000,23706000,TREX
2015-12-31,USD,31955000,89202000,75993000,57247000,13255000,18700000,1500000,20727000,None,-137000,None,137000,-481000,None,None,3464000,13118000,5032000,137000,31955000,8086000,13255000,13254000,8086000,TREX
2015-09-30,USD,22143000,93866000,87578000,71880000,6445000,15698000,None,15698000,None,-157000,None,157000,-171000,None,None,3598000,6288000,2544000,157000,3744000,3744000,6445000,10043000,3744000,TREX
2015-06-30,USD,52524000,136591000,106727000,84255000,30052000,22472000,None,22472000,None,-188000,None,188000,None,None,None,3686000,29864000,11149000,188000,18715000,18715000,30052000,33738000,18715000,TREX
2015-03-31,USD,48247000,120663000,93334000,72553000,27654000,20593000,None,20781000,None,-137000,None,137000,None,None,None,3636000,27517000,9964000,137000,17553000,17553000,27654000,31290000,17553000,TREX
2014-12-31,USD,26635000,74202000,65975000,47567000,8733000,17902000,2300000,20697000,None,-87000,None,87000,11000,None,None,3755000,8646000,3493000,87000,26635000,5153000,8733000,8733000,5153000,TREX
2014-09-30,USD,30369000,95335000,81035000,65133000,14467000,15902000,None,15902000,None,-167000,None,167000,-217000,None,None,3789000,14300000,5387000,167000,8913000,8913000,14467000,18256000,8913000,TREX
2014-06-30,USD,45026000,121010000,96629000,76285000,24682000,20344000,None,20344000,None,-301000,None,301000,11000,None,None,3863000,24381000,9220000,301000,15161000,15161000,24682000,28545000,15161000,TREX
2014-03-31,USD,38167000,100359000,81302000,62478000,19945000,18222000,None,19110000,None,-323000,None,323000,37000,None,None,3797000,19622000,7327000,323000,12295000,12295000,19945000,23742000,12295000,TREX
2013-12-31,USD,19685000,63831000,59541000,44146000,4327000,15358000,2900000,18366000,None,-71000,None,71000,0,None,None,3811000,26003000,10900000,71000,8785000,15103000,26074000,8138000,15103000,TREX
2013-09-30,USD,151000,72179000,88573000,72098000,-15224000,15375000,None,16545000,None,-70000,None,70000,-367000,None,None,4103000,-15294000,4000,70000,-15298000,-15298000,-15224000,-11121000,-15298000,TREX
2013-06-30,USD,36922000,98341000,85021000,61629000,13530000,23392000,None,23602000,None,-210000,None,210000,-287000,None,None,4177000,13320000,96000,210000,13224000,13224000,13530000,17707000,13224000,TREX
2013-03-31,USD,41860000,107696000,85883000,66020000,22018000,19842000,None,20047000,None,-251000,None,251000,67000,None,None,4164000,21767000,198000,251000,21569000,21569000,22018000,26182000,21569000,TREX
2012-12-31,USD,13426000,46155000,49943000,32729000,-3177000,16603000,2900000,20197000,None,-83000,None,83000,0,None,None,4108000,-3260000,359000,83000,13426000,-3619000,-3177000,-3178000,-3619000,TREX
2012-09-30,USD,2146000,68766000,84509000,68673000,-13690000,15836000,None,17889000,None,-153000,None,153000,-1900000,None,None,4197000,-13843000,469000,153000,-14312000,-14312000,-13690000,-9493000,-14312000,TREX
2012-06-30,USD,33590000,89980000,81555000,60689000,12724000,20866000,None,25165000,None,-4299000,None,4299000,0,None,None,4309000,8425000,86000,4299000,8339000,8339000,12724000,12724000,8339000,TREX
2012-03-31,USD,35419000,91673000,79282000,60681000,16818000,18601000,None,23028000,None,-4411000,None,4411000,-16000,None,None,4395000,12407000,96000,4411000,12311000,12311000,16818000,21213000,12311000,TREX
2011-12-31,USD,-1052000,51462000,66122000,52514000,-14661000,13608000,2500000,17784000,None,-3595000,None,3595000,-581000,None,None,3385000,-18256000,-1000,3595000,-1052000,-18255000,-14661000,-11276000,-18255000,TREX
2011-09-30,USD,17272000,63121000,63635000,50644000,4281000,12991000,None,17786000,None,-4795000,None,4795000,-651000,None,None,4946000,-514000,-18000,4795000,-496000,-496000,4281000,9227000,-496000,TREX
2011-06-30,USD,23542000,74395000,72227000,54863000,6178000,17364000,None,21374000,None,-4010000,None,4010000,None,None,None,4944000,2168000,62000,4010000,2106000,2106000,6178000,6178000,2106000,TREX
2011-03-31,USD,23029000,69006000,45977000,45977000,6372000,16657000,None,16657000,None,None,None,3963000,None,None,None,4895000,2409000,-2648000,None,None,5241000,6372000,11267000,5057000,TREX
2010-12-31,USD,18552000,75272000,58534000,56720000,3093000,15459000,1900000,15459000,None,None,None,3711000,None,None,None,4793000,-618000,-106000,None,None,None,3093000,6072000,-512000,TREX
2010-09-30,USD,9179000,60579000,51305000,51400000,-4845000,14024000,None,14024000,None,None,None,3907000,None,None,None,4898000,-8752000,69000,None,None,None,-4845000,-4750000,-8821000,TREX
2010-06-30,USD,29871000,115499000,84775000,85628000,8643000,21228000,None,21228000,None,None,None,3868000,None,None,None,5535000,4775000,0,None,None,None,8643000,15031000,4775000,TREX
