fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,596038000,975543000,379505000,None,303892000,238168000,53978000,292146000,None,None,None,None,975543000,None,None,None,298909000,66068000,7697000,232841000,242051000,303892000,None,232841000,IDXX
2024-06-30,USD,619159000,1003578000,384419000,None,263801000,299908000,55450000,355358000,None,None,None,None,1003578000,None,None,None,259056000,55758000,8099000,203298000,198514000,263801000,None,203298000,IDXX
2024-03-31,USD,593070000,964095000,371025000,None,298958000,241477000,52635000,294362000,None,-7911000,None,7911000,964095000,None,None,None,295479000,59900000,7911000,235579000,226388000,303390000,None,235579000,IDXX
2023-12-31,USD,526167000,901601000,375434000,None,245302000,229053000,51812000,397143000,None,-9265000,None,9265000,900501000,None,None,None,239668000,45147000,9265000,194521000,198206000,248933000,None,194521000,IDXX
2023-09-30,USD,547982000,915527000,367545000,None,275283000,224732000,47967000,272699000,None,-8647000,None,8647000,915527000,None,None,None,267891000,55660000,8647000,212231000,211005000,276538000,None,212231000,IDXX
2023-06-30,USD,572850000,943630000,370780000,None,296144000,230201000,46505000,276706000,None,-10542000,None,10542000,943630000,None,None,None,285929000,61693000,10542000,224236000,227186000,296471000,None,224236000,IDXX
2023-03-31,USD,542971000,900195000,357224000,None,280399000,217905000,44667000,262572000,None,-13127000,None,13127000,900195000,None,None,None,267688000,53634000,13127000,214054000,215235000,280815000,None,214054000,IDXX
2022-12-31,USD,484927000,828568000,343641000,None,226527000,214982000,43418000,370146000,None,-13547000,None,13547000,825168000,None,None,None,213215000,41008000,13547000,172207000,175305000,226762000,None,172207000,IDXX
2022-09-30,USD,506626000,841661000,335035000,None,244828000,213785000,48013000,261798000,None,-10998000,None,10998000,841661000,None,None,None,234183000,53245000,10998000,180938000,167749000,245181000,None,180938000,IDXX
2022-06-30,USD,514032000,860546000,346514000,None,179066000,211745000,123221000,334966000,None,-8317000,None,8317000,860546000,None,None,None,171083000,39104000,8317000,131979000,111622000,179400000,None,131979000,IDXX
