fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,-2854000000,3689000000,6543000000,None,-5238000000,None,None,2424000000,-22000000,-32000000,None,32000000,3025000000,None,None,16000000,21000000,0,None,21000000,-133000000,53000000,69000000,21000000,CNA
2024-09-30,USD,-872000000,3618000000,4490000000,362000000,-1307000000,None,None,366000000,-21000000,-32000000,None,32000000,2997000000,None,None,17000000,361000000,78000000,None,283000000,993000000,393000000,410000000,283000000,CNA
2024-06-30,USD,-672000000,3519000000,4191000000,378000000,-1133000000,None,None,378000000,-21000000,-34000000,None,34000000,2893000000,None,None,18000000,402000000,85000000,None,317000000,342000000,436000000,454000000,317000000,CNA
2024-03-31,USD,-605000000,3444000000,4049000000,None,-1027000000,None,None,337000000,-21000000,-35000000,None,35000000,2837000000,None,None,16000000,427000000,89000000,35000000,338000000,438000000,462000000,478000000,338000000,CNA
2023-12-31,USD,-1835000000,3507000000,5342000000,None,-3582000000,None,None,1670000000,-21000000,93000000,127000000,34000000,2909000000,None,None,29000000,460000000,93000000,34000000,367000000,1436000000,494000000,523000000,367000000,CNA
2023-09-30,USD,-739000000,3336000000,4075000000,338000000,-1155000000,None,None,338000000,-20000000,-34000000,34000000,34000000,2777000000,None,None,16000000,326000000,68000000,34000000,258000000,-58000000,360000000,190000000,258000000,CNA
2023-06-30,USD,-656000000,3304000000,3960000000,346000000,-1061000000,None,None,346000000,-19000000,-31000000,31000000,31000000,2725000000,None,None,16000000,361000000,78000000,31000000,283000000,166000000,392000000,-37000000,283000000,CNA
2023-03-31,USD,-526000000,3152000000,3678000000,None,-923000000,None,None,337000000,-19000000,-28000000,28000000,28000000,2606000000,None,None,12000000,371000000,74000000,28000000,297000000,587000000,399000000,-31000000,297000000,CNA
2022-12-31,USD,-1934000000,3111000000,5045000000,346000000,-3636000000,None,None,1633000000,-19000000,84000000,112000000,28000000,2558000000,None,None,16000000,550000000,99000000,28000000,451000000,-783000000,578000000,205000000,239000000,CNA
2022-09-30,USD,-757000000,2957000000,3714000000,346000000,-1180000000,None,None,346000000,-18000000,-28000000,28000000,28000000,2546000000,None,None,13000000,-51000000,-9000000,28000000,-42000000,-882000000,-23000000,205000000,-42000000,CNA
