fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2013-09-30,USD,8220870,19038581,10817711,10817711,3813310,4407560,None,4861651,22229,None,None,22229,-4091,22229,None,114931,3835539,1339171,None,2496368,2496368,3813310,3813310,2496368,CLFD
2013-06-30,USD,5629123,13534769,7905646,7905646,1796234,3832889,None,3832889,21754,None,None,21754,-4000,21754,None,122355,1817988,671001,None,1146987,1146987,1796234,1796234,1146987,CLFD
2013-03-31,USD,4215325,10514368,6299043,6299043,949442,3265883,None,3265883,22836,None,None,22836,0,22836,None,117889,972278,427000,None,545278,545278,949442,949442,545278,CLFD
2012-12-31,USD,3924260,10265362,6341102,6341102,885749,3038511,None,3045808,25462,None,None,25462,-7297,25462,None,121225,911211,366000,None,545211,545211,885749,885749,545211,CLFD
2012-09-30,USD,4215239,10402913,6187674,6187674,1324141,2891098,None,2870017,24591,None,None,22699,-2564,24591,None,105151,1348732,-3478976,None,3518000,3518000,1324141,1324141,4827708,CLFD
2012-06-30,USD,4556771,10793755,6236984,6236984,1782518,2774253,None,2774253,23878,None,None,23878,0,23878,None,102820,1806396,64436,None,1741960,1741960,1782518,1782518,1741960,CLFD
2012-03-31,USD,2719429,7112097,4392668,4392668,147054,2572375,None,2572375,26363,None,None,26363,0,26363,None,100713,173417,41490,None,131927,131927,147054,247767,131927,CLFD
2011-12-31,USD,3794282,9165201,5370919,5370919,1021168,2773114,None,2794195,27182,None,None,27182,-21081,27182,None,96081,1048350,48751,None,999599,999599,1021168,1117249,999599,CLFD
2011-09-30,USD,4479915,10701634,6221719,6221719,1397420,3126668,None,3082495,26530,None,None,44173,-179,26530,None,92083,1423950,-2432021,None,3855971,3855971,1397420,1471860,3855971,CLFD
2011-06-30,USD,4318751,10124665,5805914,5805914,1286715,3032036,None,3032036,26604,None,None,10000,44352,36604,None,76078,1323319,45489,None,1277830,1277830,1286715,1389397,1277830,CLFD
2011-03-31,USD,2893739,7119564,4225825,4225825,525440,2368299,None,2368299,None,None,None,15000,None,41953,None,85105,567393,34906,None,None,None,525440,637498,532487,CLFD
2010-12-31,USD,2965953,7246669,4280716,4280716,506634,2459319,None,2459319,None,None,None,500,None,30008,None,105236,536642,35484,None,None,None,506634,641378,501158,CLFD
2010-09-30,USD,3099254,7921129,4821875,4821875,832046,2267208,None,2267208,None,None,None,501,None,31845,None,134822,863891,43899,None,None,None,832046,998212,819992,CLFD
2010-06-30,USD,2603195,6778193,4174998,4174998,610619,1992576,None,1992576,None,None,None,11498,None,47989,None,126595,658608,29595,None,None,None,610619,773705,629013,CLFD
