fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,205407000,252019000,46612000,46612000,61713000,93417000,37753000,143694000,2533000,-116000,2533000,2649000,252019000,-4222000,None,12704000,57375000,8565000,2649000,48810000,47779000,61713000,74417000,48810000,NTCT
2024-09-30,USD,149051000,191108000,42057000,42057000,14123000,84968000,35909000,134928000,2546000,745000,2546000,1801000,191108000,-2542000,None,12720000,12326000,3299000,1801000,9027000,9774000,14123000,26843000,9027000,NTCT
2024-06-30,USD,130196000,174565000,44369000,59508000,-463324000,95911000,42465000,593520000,3098000,1153000,3098000,1945000,174565000,8475000,None,12885000,-453696000,-10320000,1945000,-443376000,-443544000,-463324000,-450439000,-443376000,NTCT
2024-03-31,USD,153103000,203443000,50340000,62897000,-36976000,83820000,43558000,190079000,2660000,-2176000,2660000,2176000,201539000,3560000,None,14461000,-32932000,-513000,2176000,-29195000,-34717000,-30756000,-16295000,-32419000,NTCT
2023-12-31,USD,174448000,218072000,43624000,43624000,-134447000,92233000,37023000,308895000,2145000,-2208000,2145000,2208000,218072000,792000,None,14445000,-133718000,-1141000,2208000,-132577000,-132086000,-131510000,-117065000,-132577000,NTCT
2023-09-30,USD,153750000,196802000,43052000,43052000,26292000,83602000,35112000,127458000,2509000,-2174000,2509000,2174000,200608000,847000,None,14464000,27474000,6012000,2174000,21462000,21038000,29648000,44112000,21462000,NTCT
2023-06-30,USD,160742000,211138000,50396000,50396000,-4695000,107210000,45520000,165437000,2288000,-2093000,2288000,2093000,211306000,-834000,None,14629000,-5334000,-1134000,2093000,-4200000,-4135000,-3241000,11388000,-4200000,NTCT
2023-03-31,USD,157152000,208093000,50941000,50941000,1638000,95404000,46241000,155514000,2411000,-3227000,2411000,3227000,205291000,-1879000,None,16529000,-1057000,2164000,3227000,5546000,2870000,2170000,18699000,-3221000,NTCT
2022-12-31,USD,212742000,269544000,56802000,56802000,63750000,92527000,42558000,148992000,1480000,-2914000,1480000,2914000,269544000,-1738000,None,16450000,60578000,7960000,2914000,52618000,53321000,63492000,79942000,52618000,NTCT
2022-09-30,USD,170440000,228081000,57641000,57641000,21403000,91379000,43917000,149037000,756000,-2242000,756000,2242000,228081000,-538000,None,16434000,19379000,1996000,2242000,17383000,16474000,21621000,38055000,17383000,NTCT
