fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,None,316819000,460455000,143636000,143636000,36020000,46984000,127186000,280799000,None,None,None,None,None,None,None,7738000,52281000,4257000,None,None,None,36020000,43758000,48024000,WIX
2024-09-30,USD,302645000,444673000,142028000,142028000,25846000,43110000,124593000,276799000,None,4198000,None,None,None,None,None,7560000,29853000,3075000,None,26778000,None,25846000,33406000,26778000,WIX
2024-06-30,USD,294072000,435746000,141674000,141674000,28605000,43712000,119257000,265467000,None,12383000,12383000,None,None,None,None,7892000,41026000,1508000,None,39518000,None,28605000,36497000,39518000,WIX
2024-03-31,USD,282479000,419776000,137297000,137297000,9675000,41330000,124245000,272804000,None,18884000,18884000,None,None,None,None,7925000,28765000,4763000,None,24002000,None,9675000,17600000,24002000,WIX
2023-12-31,USD,277658000,403771000,126113000,126113000,4872000,43401000,125743000,272786000,None,-15650000,None,2400000,None,None,None,8214000,8274000,5320000,None,2954000,None,8274000,16488000,2954000,WIX
2023-09-30,USD,264798000,393841000,129043000,129043000,-5792000,40865000,125117000,266747000,None,14583000,None,2400000,None,None,None,5837000,8317000,1342000,None,6975000,None,-1949000,3888000,6975000,WIX
2023-06-30,None,262083000,389977000,127894000,127894000,12976000,37250000,115490000,248777000,None,None,None,29242000,None,None,None,5986000,33147000,-430000,None,None,None,13489000,19475000,33577000,WIX
2023-03-31,None,226276000,355040000,128764000,128764000,-32603000,39941000,120994000,258879000,None,None,None,None,None,None,None,6720000,-45071000,-6096000,None,None,None,-31815000,-25095000,-38975000,WIX
2022-12-31,None,217948000,345805000,127857000,127857000,-62311000,42427000,120384000,280259000,None,None,None,21142000,None,None,None,5426000,-41038000,6323000,None,None,None,-62311000,-56885000,-47361000,WIX
2022-09-30,None,217948000,345805000,127857000,127857000,-62311000,42427000,120384000,280259000,None,None,None,21142000,None,None,None,5426000,-41038000,6323000,None,None,None,-62311000,-56885000,-47361000,WIX
2022-06-30,None,210367000,345224000,134857000,134857000,-75022000,42991000,121618000,285389000,None,None,None,144427000,None,None,None,5602000,-121890000,-10652000,None,None,None,-74963000,-69361000,-111238000,WIX
2022-03-31,None,206848000,341597000,134749000,134749000,-115417000,45686000,119865000,322265000,None,None,None,144427000,None,None,None,5109000,-259844000,-32555000,None,None,None,-115417000,-110308000,-227289000,WIX
2021-12-31,None,199543000,328342000,128799000,128799000,-98272000,56926000,116329000,297815000,None,None,None,None,None,None,None,3986000,-114749000,-3730000,None,None,None,-98659000,-94673000,-111019000,WIX
2021-09-30,None,198268000,320797000,122529000,122529000,-69963000,38917000,109323000,268231000,None,None,None,None,None,None,None,6640000,42041000,25374000,None,None,None,-69855000,-63215000,16313000,WIX
2021-06-30,None,194987000,316406000,121419000,121419000,-71644000,39411000,104199000,266631000,None,None,None,27948000,None,None,None,4224000,72366000,34409000,None,None,None,-71532000,-67308000,37633000,WIX
2021-03-31,None,188280000,304112000,115832000,115832000,-85655000,34394000,95086000,273935000,None,None,None,27948000,None,None,None,4031000,-113603000,8149000,None,None,None,-85655000,-81624000,-121752000,WIX
2020-12-31,None,179227000,282534000,103307000,103307000,-55460000,35433000,89625000,234687000,None,None,None,10158000,None,None,None,4408000,-65584000,-2795000,None,None,None,-57678000,-53270000,-62789000,WIX
2020-09-30,None,174340000,254180000,79840000,79840000,-49740000,26515000,84473000,224080000,None,None,None,7298000,None,None,None,4538000,-57013000,-171000,None,None,None,-49715000,-45177000,-56842000,WIX
2020-06-30,None,165577000,236059000,70482000,70482000,-53751000,24531000,75464000,219328000,None,None,None,3339000,None,None,None,4103000,-57062000,674000,None,None,None,-53751000,-49648000,-57736000,WIX
2020-03-31,None,153917000,215987000,62070000,62070000,-38391000,25436000,70716000,192308000,None,None,None,2647000,None,None,None,4138000,-37215000,1938000,None,None,None,-38391000,-34253000,-39153000,WIX
2019-12-31,None,147353000,204588000,57235000,57235000,-17692000,23602000,66634000,165045000,None,None,None,2647000,None,None,None,5732000,-20339000,1234000,None,None,None,-17692000,-11960000,-21573000,WIX
2019-09-30,None,143496000,196791000,53295000,53295000,-20605000,23751000,64488000,164101000,None,None,None,572000,None,None,None,3927000,-19246000,-1879000,None,None,None,-20605000,-16678000,-17367000,WIX
2019-06-30,None,138757000,185419000,46662000,46662000,-14161000,20103000,61486000,152918000,None,None,None,572000,None,None,None,3665000,-14733000,2001000,None,None,None,-14153000,-10488000,-16734000,WIX
2019-03-31,None,134575000,174290000,39715000,39715000,-27792000,18466000,58183000,162367000,None,None,None,1706000,None,None,None,3390000,-29498000,1242000,None,None,None,-27768000,-24378000,-30740000,WIX
2018-12-31,None,129708000,164197000,34489000,34489000,-2173000,16258000,54558000,131881000,None,None,None,2278000,None,None,None,3150000,-4451000,1302000,None,None,None,-2173000,977000,-5753000,WIX
2018-09-30,None,122623000,155600000,32977000,32977000,-3498000,14514000,49360000,126121000,None,None,None,2492000,None,None,None,2946000,-5990000,-74000,None,None,None,-3498000,-552000,-5916000,WIX
2018-06-30,None,115695000,146132000,30437000,30437000,-6507000,14855000,48492000,122202000,None,None,None,108000,None,None,None,2927000,-4912000,728000,None,None,None,-6507000,-3580000,-5640000,WIX
2018-03-31,None,108731000,137775000,29044000,29044000,-18452000,13670000,46502000,127183000,None,None,None,108000,None,None,None,2485000,-18560000,1251000,None,None,None,-18452000,-15967000,-19811000,WIX
2017-12-31,None,100869000,118545000,17676000,17676000,-7523000,13521000,43965000,108392000,None,None,None,1063000,None,None,None,1960000,-8586000,-1981000,None,None,None,-7444000,-5484000,-6605000,WIX
