fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2025-01-31,USD,524000000,682000000,637000000,158000000,8000000,348000000,157000000,516000000,None,None,None,None,682000000,24000000,None,120000000,31000000,8000000,1000000,23000000,14000000,8000000,128000000,23000000,OKTA
2024-10-31,USD,508000000,681000000,523000000,157000000,-16000000,366000000,158000000,524000000,None,None,None,None,681000000,26000000,None,33000000,25000000,9000000,-15000000,16000000,20000000,-16000000,17000000,16000000,OKTA
2024-07-31,USD,491000000,649000000,501000000,155000000,-19000000,346000000,164000000,510000000,None,None,None,None,649000000,29000000,None,32000000,12000000,-17000000,-2000000,29000000,39000000,-19000000,13000000,29000000,OKTA
2024-04-30,USD,469000000,615000000,531000000,148000000,-47000000,353000000,163000000,516000000,None,-2000000,None,2000000,617000000,27000000,None,30000000,-22000000,18000000,2000000,-40000000,-51000000,-20000000,10000000,-40000000,OKTA
2024-01-31,USD,460000000,619000000,647000000,145000000,-83000000,359000000,156000000,543000000,None,-1000000,None,1000000,620000000,25000000,None,115000000,-44000000,0,-14000000,-44000000,-32000000,-43000000,72000000,-44000000,OKTA
2023-10-31,USD,439000000,600000000,530000000,145000000,-111000000,381000000,165000000,550000000,None,-2000000,None,2000000,602000000,21000000,None,27000000,-74000000,7000000,-16000000,-81000000,-85000000,-72000000,-45000000,-81000000,OKTA
2023-07-31,USD,407000000,596000000,546000000,149000000,-162000000,380000000,172000000,569000000,None,-2000000,None,2000000,598000000,18000000,None,26000000,-104000000,7000000,-40000000,-111000000,-105000000,-102000000,-76000000,-111000000,OKTA
2023-04-30,USD,376000000,546000000,538000000,142000000,-160000000,366000000,163000000,536000000,None,-3000000,None,3000000,549000000,17000000,None,23000000,-115000000,4000000,-28000000,-119000000,-106000000,-112000000,-89000000,-119000000,OKTA
2023-01-31,USD,371000000,507796000,560838000,139000000,-157000000,345341000,154000000,528000000,None,-2412000,-412000,2000000,510208000,10000000,None,47009000,-149000000,4000000,2412000,-152918000,-130000000,-147000000,-99991000,-153000000,OKTA
2022-10-31,USD,343000000,478237000,562457000,138000000,-207000000,401504000,148000000,550000000,None,-2805000,195000,3000000,481042000,5000000,None,23300000,-205000000,4000000,2805000,-208897000,-224000000,-202000000,-178700000,-209000000,OKTA
