fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-11-30,USD,118700000,1898280000,1779580000,1601722000,-795403000,177858000,None,527858000,None,-11322000,None,11322000,1909602000,None,None,70437000,-231300000,-55582000,11322000,-175718000,-211621000,-219978000,-149541000,-175718000,CMC
2024-08-31,USD,84946000,1983996000,1899050000,1673087000,-169527000,167130000,None,229284000,None,-12142000,None,12142000,1996138000,None,None,72190000,133750000,29819000,12153000,103931000,108668000,145892000,218082000,103931000,CMC
2024-05-31,USD,160307000,2066368000,1906061000,1738086000,-44738000,167975000,None,167975000,None,-12117000,None,12117000,2078485000,None,None,70692000,160307000,40867000,12117000,119440000,100270000,172424000,243116000,119440000,CMC
2024-02-29,USD,114619000,1836409000,1721790000,1552046000,-89637000,167444000,None,169744000,None,-11878000,None,11878000,1848287000,None,None,2300000,116919000,31072000,11878000,85847000,39066000,128797000,131097000,85847000,CMC
2023-11-30,USD,221895000,1991295000,1769400000,1604068000,56563000,162532000,None,165332000,None,-11756000,None,11756000,2003051000,None,None,2800000,224695000,48422000,11756000,176273000,155313000,236451000,239251000,176273000,CMC
2023-08-31,USD,-3500000,2200968000,3500000,1784142000,-7000000,174032000,None,3500000,None,-8259000,8259000,8259000,2209227000,None,None,37574000,237908000,53742000,8260000,-7000000,-7000000,246167000,283741000,184166000,CMC
2023-05-31,USD,308959000,2336111000,2027152000,1862299000,143318000,163742000,None,165641000,None,-8878000,8878000,8878000,2344989000,-788000,None,1900000,310070000,76099000,8878000,233971000,264457000,318948000,320848000,233971000,CMC
2023-02-28,USD,234341000,2008031000,1773690000,1621763000,82099000,150805000,None,152242000,None,-9945000,9945000,9945000,2017976000,-342000,None,1500000,235490000,55641000,9972000,179849000,214534000,245435000,246935000,179849000,CMC
2022-11-30,USD,336990000,2214259000,1877269000,1719414000,179135000,156355000,None,157855000,None,-13045000,13045000,13045000,2227304000,None,None,1500000,338499000,76725000,13045000,261774000,366036000,351544000,353044000,261774000,CMC
2022-08-31,USD,601147000,2668296000,2067149000,1899251000,432565000,153865000,None,168582000,None,-14230000,14230000,14230000,2682526000,338000,None,13580000,338621000,49991000,14191000,288630000,259909000,352851000,366431000,288630000,CMC
