fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,39646000,13655000,15662000,5178000,-3383000,10204000,1656000,12140000,197000,-366000,197000,563000,13655000,None,None,415000,-3761000,-3761000,563000,-3761000,-3761000,-3383000,-2771000,-3761000,XGN
2024-09-30,USD,-3182000,12507000,15689000,5526000,-4663000,10163000,1481000,11644000,197000,-365000,197000,562000,12507000,None,None,422000,-5028000,None,562000,-5028000,-5028000,-4663000,-4044000,-5028000,XGN
2024-06-30,USD,-1408000,15064000,16472000,6008000,-2587000,10464000,1179000,11643000,181000,-379000,181000,560000,15064000,None,None,429000,-2966000,None,560000,-2966000,-2966000,-2587000,-1977000,-2966000,XGN
2024-03-31,USD,-2493000,13866000,16359000,5817000,-3003000,10542000,1059000,11637000,192000,-549000,192000,549000,14415000,None,None,458000,-3360000,414724,549000,-3003000,-3003000,-3003000,-2353000,-3360000,XGN
2023-12-31,USD,-5193000,13199000,18392000,5620000,-5147000,12216000,1076000,13828000,173000,-566000,None,566000,13765000,None,None,507000,-5567000,6000,566000,-6523000,-6523000,-5147000,-4494000,-5573000,XGN
2023-09-30,USD,-4226000,12859000,17085000,5710000,-5069000,11375000,1400000,12775000,211000,-557000,211000,557000,13416000,211000,None,605000,-5415000,-605000,557000,-4858000,-4858000,-5069000,-5069000,-5415000,XGN
2023-06-30,USD,-4226000,13563000,17789000,5836000,-4915000,11953000,1263000,13216000,476000,-574000,476000,574000,14137000,476000,None,503000,-5013000,547000,574000,-4439000,-4439000,-4915000,-4439000,-5013000,XGN
2023-03-31,USD,-7218000,10592000,17810000,5926000,-7706000,11884000,1126000,13065000,656000,-638000,656000,638000,11230000,656000,None,1209000,-7688000,620000,638000,-7706000,-7706000,-7706000,-6497000,-7688000,XGN
2022-12-31,USD,-13005000,12211000,25216000,6309000,-14491000,12812000,2701000,21608000,None,-626000,481000,626000,12837000,None,None,192000,-14636000,-282000,626000,-14558000,-14558000,-14491000,-14299000,-14354000,XGN
2022-09-30,USD,-6227000,14108000,20335000,6010000,-7817000,14151000,2382000,16707000,None,-618000,None,618000,14726000,339000,None,174000,-8096000,-5731000,618000,-7478000,-7478000,-7817000,-7643000,-8096000,XGN
