fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-10-31,USD,220357000,277340000,184637000,55556000,23411000,129081000,67865000,196946000,None,-6119000,None,6119000,275913000,-6119000,None,5926000,17293000,4400000,0,12892000,13593000,23411000,29337000,12893000,BOX
2024-07-31,USD,214526000,271555000,184314000,55513000,20280000,128801000,65445000,194246000,None,4699000,4699000,None,270039000,4699000,None,5296000,24979000,4483000,0,20496000,21633000,20280000,25576000,20496000,BOX
2024-04-30,USD,206406000,266065000,188666000,58252000,18007000,125726000,62673000,188399000,None,-12000,None,12000,264658000,3858000,None,4688000,21865000,4643000,12000,17222000,15112000,18007000,26565000,17222000,BOX
2024-01-31,USD,200157000,261482000,192052000,62721000,21164000,117086000,61907000,178993000,None,-44000,None,44000,259878000,4421000,8700000,12245000,25585000,-73650000,44000,99235000,100292000,21164000,37874000,99235000,BOX
2023-10-31,USD,192310000,263108000,197660000,69227000,11379000,119905000,61026000,180931000,None,-102000,1801000,102000,261537000,1801000,11000000,14513000,13156000,2500000,102000,10680000,7447000,11379000,27771000,10656000,BOX
2023-07-31,USD,194415000,262861000,193524000,67013000,9875000,121224000,63316000,184540000,None,-271000,3293000,271000,261428000,3293000,8000000,11577000,13168000,2377000,271000,10791000,10276000,9875000,25016000,10791000,BOX
2023-04-30,USD,190247000,253209000,193951000,61651000,8335000,119394000,62518000,181912000,None,-356000,2318000,356000,251898000,2318000,9300000,12906000,10653000,2300000,356000,8350000,8396000,8335000,23915000,8350000,BOX
2023-01-31,USD,195462000,254854000,188624000,61014000,19710000,115028000,60724000,175752000,None,-469000,3802000,469000,253076000,3802000,9100000,12582000,23512000,2983000,469000,20529000,27281000,19710000,36563000,20529000,BOX
2022-10-31,USD,185461000,251737000,194567000,64490000,13366000,112988000,59107000,172095000,None,-430000,1427000,430000,249951000,-1427000,13300000,17089000,11939000,2031000,430000,9908000,7324000,13366000,29458000,9908000,BOX
2022-07-31,USD,181172000,247785000,198691000,64843000,3140000,116067000,61965000,178032000,None,-547000,651000,547000,246015000,-651000,14000000,17781000,2445000,1400000,547000,1045000,-1419000,3140000,20773000,1045000,BOX
2022-04-30,USD,176223000,240023000,194611000,62209000,624000,113866000,61733000,175599000,None,-665000,4157000,665000,238432000,-4157000,14800000,18536000,-3533000,1166000,665000,-4699000,-8925000,624000,15668000,-4699000,BOX
2022-01-31,USD,168681000,230971000,193546000,64680000,-166000,109742000,59105000,168847000,None,-785000,1563000,785000,229661000,-1563000,15200000,19124000,-1729000,2596000,785000,-4325000,-5954000,-166000,18180000,-4325000,BOX
2021-10-31,USD,160975000,225603000,199317000,63069000,-11087000,116225000,55837000,172062000,None,-913000,2336000,913000,224044000,-2336000,16300000,20023000,-13423000,438000,913000,-13861000,-15163000,-11087000,7513000,-13861000,BOX
2021-07-31,USD,153698000,216469000,187581000,60788000,-6110000,107086000,52722000,159808000,None,-1044000,1940000,1044000,214486000,-1940000,16100000,19707000,-8050000,650000,1044000,-8700000,-9941000,-6110000,12701000,-8700000,BOX
2021-04-30,USD,141494000,204464000,181225000,60947000,-10263000,100898000,50859000,151757000,None,-1171000,3999000,1171000,202441000,-3999000,16200000,19380000,-14262000,311000,1171000,-14573000,-14006000,-10263000,6289000,-14573000,BOX
2021-01-31,USD,140316000,198181000,172708000,58597000,-3278000,95015000,48579000,143594000,None,-1313000,2145000,1313000,196413000,-1349000,17000000,19096000,-4627000,316000,1313000,-4943000,-4584000,-3278000,15782000,-4943000,BOX
2020-10-31,USD,139191000,197294000,168757000,56812000,-2614000,92351000,49454000,141805000,None,-1416000,1733000,1416000,196003000,-2319000,17500000,19594000,-4933000,351000,1416000,-5284000,-5206000,-2614000,16077000,-5284000,BOX
2020-07-31,USD,136959000,193168000,168530000,55334000,-7510000,94354000,50115000,144469000,None,-1498000,1765000,1498000,192293000,187000,17200000,18842000,-7323000,333000,1498000,-7656000,-7392000,-7510000,13017000,-7656000,BOX
2020-04-30,USD,129566000,184843000,172633000,53995000,-24240000,100692000,53114000,153806000,None,-1526000,1367000,1526000,183561000,-1103000,16400000,17946000,-25343000,207000,1526000,-25550000,-26882000,-24240000,-5871000,-25550000,BOX
2020-01-31,USD,126866000,184117000,1650000,56719000,-28581000,102286000,53161000,155447000,None,-1496000,1197000,1496000,182436000,-2626000,16500000,17322000,-30066000,324000,1496000,-3300000,-30586000,-28581000,-11248000,-30390000,BOX
2019-10-31,USD,120854000,178585000,181775000,56302000,-39233000,109435000,50652000,160087000,None,-1312000,738000,1312000,177156000,-653000,15800000,16038000,-40624000,272000,1312000,-40896000,-40954000,-39233000,-23274000,-40896000,BOX
2019-07-31,USD,118677000,174381000,172572000,53872000,-36277000,105261000,49693000,154954000,None,-990000,335000,990000,172549000,693000,13300000,13439000,-35919000,315000,990000,-36234000,-36398000,-36277000,-21490000,-36234000,BOX
2019-04-30,USD,114290000,162974000,164736000,48684000,-35381000,103427000,46244000,149671000,None,-685000,68000,685000,162974000,-880000,12600000,12625000,-36329000,499000,685000,-36828000,-36740000,-35381000,-23019000,-36828000,BOX
2019-01-31,USD,116516000,166114000,155688000,47197000,-21694000,96848000,41362000,138210000,None,None,None,108000,166114000,2582000,11600000,11643000,-19220000,474000,None,-19694000,-19584000,-21694000,-10051000,-19694000,BOX
