fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,105934000,182546000,76612000,2867000,46598000,73745000,59336000,133081000,None,6345000,6345000,None,182546000,None,None,499000,52943000,5730000,None,47213000,48700000,46598000,46598000,47213000,CORT
2024-06-30,USD,94337000,163796000,69459000,2524000,35592000,66935000,58745000,125680000,None,6004000,6004000,None,163796000,None,None,257000,41588000,6100000,None,35496000,35314000,35592000,35592000,35488000,CORT
2024-03-31,USD,87953000,146808000,58855000,2535000,29500000,56268000,58505000,114825000,None,5493000,5493000,None,146808000,None,None,52000,34962000,7200000,None,27793000,27411000,29500000,29552000,27762000,CORT
2023-12-31,USD,85911000,135405000,49494000,1877000,31669000,47152000,54707000,102324000,None,5140000,5140000,3581000,135405000,None,None,572000,36809000,5454000,None,31355000,32198000,31669000,32241000,31355000,CORT
2023-09-30,USD,76694000,123601000,46907000,1645000,31177000,45262000,45517000,90779000,None,5208000,5208000,None,123601000,None,None,169000,36385000,5007000,None,31378000,31099000,31177000,31346000,31378000,CORT
2023-06-30,USD,72860000,117715000,44855000,1574000,29583000,43281000,43277000,86558000,None,3347000,3347000,None,117715000,3347000,None,823000,32930000,5402000,None,27528000,27726000,29583000,30406000,27528000,CORT
2023-03-31,USD,55704000,105654000,49950000,1386000,14853000,48564000,40851000,89415000,None,3581000,3581000,3581000,105654000,3581000,None,119000,18434000,2600000,None,15879000,16595000,14853000,14972000,15879000,CORT
2022-12-31,USD,59253000,103056000,43803000,1480000,22499000,42323000,36754000,79077000,None,1777000,1777000,1777000,103056000,None,None,747000,24274000,7673000,None,16601000,18113000,22499000,22499000,16601000,CORT
2022-09-30,USD,65226000,101728000,36502000,1339000,31934000,35163000,33292000,68455000,None,1070000,1070000,1070000,101728000,1070000,None,752000,33004000,-1604000,None,34604000,34368000,31934000,32686000,34608000,CORT
2022-06-30,USD,64257000,103386000,39129000,1316000,31432000,37813000,32825000,70638000,None,630000,630000,630000,103386000,630000,None,668000,32112000,4700000,None,27412000,26622000,31432000,31432000,27412000,CORT
