fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,-639000000,4325000000,4964000000,4598000000,-465000000,139000000,None,182000000,None,-135000000,None,4000000,7000000,-40000000,216000000,52000000,-583000000,-136000000,15000000,-447000000,-550000000,-465000000,-527000000,-447000000,CLF
2024-09-30,USD,-159000000,4569000000,4728000000,4673000000,-259000000,112000000,None,117000000,None,-102000000,None,3000000,-7000000,0,233000000,3000000,-318000000,-76000000,0,-242000000,-268000000,-259000000,-312000000,-242000000,CLF
2024-06-30,USD,78000000,5092000000,5014000000,4930000000,6000000,103000000,None,146000000,None,-4000000,None,4000000,-6000000,1000000,227000000,3000000,-13000000,-15000000,6000000,2000000,20000000,6000000,-6000000,2000000,CLF
2024-03-31,USD,36000000,5199000000,5163000000,4914000000,-38000000,132000000,None,309000000,None,-4000000,None,4000000,-21000000,2000000,227000000,4000000,-75000000,-8000000,25000000,-67000000,-76000000,-38000000,-67000000,-67000000,CLF
2023-12-31,USD,-378000000,5112000000,5490000000,4944000000,-100000000,157000000,None,396000000,None,-15000000,None,15000000,0,1000000,200000000,95000000,-125000000,30000000,15000000,-154000000,-145000000,-100000000,-15000000,-155000000,CLF
2023-09-30,USD,383000000,5605000000,5222000000,5125000000,325000000,139000000,None,147000000,None,-2000000,70000000,2000000,0,-2000000,247000000,3000000,293000000,29000000,0,263000000,268000000,325000000,298000000,264000000,CLF
2023-06-30,USD,542000000,5984000000,5442000000,5340000000,483000000,149000000,None,152000000,None,-3000000,79000000,3000000,0,4000000,246000000,3000000,449000000,102000000,0,347000000,339000000,483000000,455000000,347000000,CLF
2023-03-31,USD,10000000,5295000000,5285000000,5196000000,-31000000,127000000,None,139000000,None,-3000000,77000000,3000000,0,2000000,239000000,4000000,-70000000,-13000000,3000000,-58000000,-236000000,-31000000,-63000000,-57000000,CLF
2022-12-31,USD,-435000000,5044000000,5479000000,5104000000,-182000000,112000000,None,227000000,None,-10000000,71000000,10000000,1000000,2000000,206000000,106000000,-195000000,19000000,9000000,-215000000,806000000,-182000000,-79000000,-214000000,CLF
2022-09-30,USD,270000000,5653000000,5383000000,5305000000,187000000,124000000,None,127000000,None,-2000000,64000000,2000000,4000000,-1000000,235000000,3000000,162000000,10000000,-4000000,152000000,304000000,187000000,167000000,152000000,CLF
2022-06-30,USD,921000000,6337000000,5416000000,5356000000,840000000,107000000,None,110000000,None,-3000000,64000000,3000000,-66000000,-3000000,249000000,3000000,753000000,157000000,66000000,595000000,539000000,840000000,759000000,596000000,CLF
2022-03-31,USD,1136000000,5955000000,4819000000,4706000000,1094000000,122000000,None,162000000,None,-2000000,77000000,2000000,-14000000,-2000000,298000000,4000000,1038000000,237000000,16000000,800000000,898000000,1094000000,1044000000,801000000,CLF
2021-12-31,USD,921000000,5346000000,4425000000,4072000000,1119000000,93000000,None,214000000,None,-11000000,79000000,11000000,0,1000000,187000000,96000000,1107000000,214000000,11000000,892000000,1488000000,1119000000,1214000000,893000000,CLF
2021-09-30,USD,1702000000,6004000000,4302000000,4229000000,1649000000,116000000,None,119000000,None,-1000000,81000000,1000000,0,1000000,238000000,3000000,1608000000,334000000,0,1273000000,1363000000,1649000000,1612000000,1274000000,CLF
2021-06-30,USD,1136000000,5045000000,3909000000,3848000000,1067000000,105000000,None,107000000,None,-2000000,85000000,2000000,-22000000,4000000,208000000,2000000,996000000,216000000,22000000,779000000,834000000,1067000000,1000000000,780000000,CLF
2021-03-31,USD,221000000,4049000000,3828000000,3761000000,177000000,108000000,None,114000000,None,-1000000,92000000,1000000,-66000000,0,215000000,3000000,50000000,9000000,67000000,41000000,54000000,177000000,54000000,41000000,CLF
2020-12-31,USD,65500000,2256000000,2190700000,2013000000,107000000,95000000,None,177600000,None,-19000000,70100000,19000000,-44200000,2000000,115000000,17000000,51000000,-13000000,21600000,63000000,213000000,107000000,87000000,64000000,CLF
2020-09-30,USD,51000000,1646000000,1595000000,1525000000,38000000,59000000,None,69600000,None,-14700000,68200000,14700000,33100000,1000000,72000000,2500000,-32000000,-22000000,14700000,-10000000,14000000,38000000,-14800000,-10000000,CLF
2020-06-30,USD,-197700000,1093000000,1290400000,1208000000,-208000000,62000000,None,82900000,None,-13600000,68700000,13600000,170700000,0,75000000,2400000,-149000000,-25000000,-115800000,-123000000,-113000000,-208000000,-133000000,-124000000,CLF
2020-03-31,USD,-71300000,359000000,430400000,356000000,-79000000,28000000,None,74400000,None,-10200000,31100000,10200000,-29600000,9200000,36000000,3200000,-103000000,-51000000,7000000,-53000000,-50000000,-79000000,-34500000,-52000000,CLF
2019-12-31,USD,126900000,534100000,407200000,407000000,81400000,30800000,None,45200000,None,-7900000,24700000,7900000,7500000,2700000,14500000,6400000,58300000,-5100000,7900000,63400000,10100000,81400000,104500000,63400000,CLF
2019-09-30,USD,154900000,555600000,400700000,400700000,121600000,25500000,None,33300000,None,-7000000,25300000,7000000,-40900000,300000,22000000,200000,95700000,4800000,7000000,91800000,97100000,121600000,143300000,90900000,CLF
