fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,64211000,220598000,232639000,156387000,-10828000,75039000,None,76252000,None,-187000,None,187000,220598000,None,None,4779000,-11015000,18886000,204000,-29901000,-29901000,-10828000,-6049000,-29901000,BGFV
2024-06-30,USD,58724000,199824000,214486000,141100000,-13503000,72227000,None,73386000,None,-82000,None,82000,199824000,None,None,4459000,-13585000,-3581000,219000,-10004000,-10004000,-13503000,-9044000,-10004000,BGFV
2024-03-31,USD,60398000,193199000,208783000,133029000,-10981000,71379000,None,75754000,None,-228000,None,228000,193427000,None,None,4375000,-11104000,-2818000,228000,-8286000,-8286000,-10981000,-6501000,-8286000,BGFV
2023-12-31,USD,-600000,196350000,600000,137111000,-1200000,62264000,None,600000,None,-112000,None,112000,None,None,None,4650000,-13337000,-4485000,None,-1200000,-1200000,-1200000,-8575000,-1200000,BGFV
2023-09-30,USD,79558000,239815000,237510000,160331000,2983000,76575000,None,77179000,None,-74000,None,74000,239889000,None,None,4524000,3078000,1220000,74000,1858000,1858000,2983000,7676000,1858000,BGFV
2023-06-30,USD,71903000,223489000,224979000,151664000,-463000,72366000,None,73315000,None,-78000,None,78000,223567000,None,None,4631000,-408000,-126000,78000,-282000,-282000,-463000,4301000,-282000,BGFV
2023-03-31,USD,75144000,224860000,229478000,149795000,-29000,75173000,None,79683000,None,-79000,115000,79000,224939000,None,None,4510000,86000,-107000,79000,193000,193000,-29000,4676000,193000,BGFV
2022-12-31,USD,79833000,80233000,400000,158479000,2283000,77550000,2000000,400000,None,-183000,None,183000,None,None,None,4596000,2100000,372000,None,-800000,-800000,2283000,6879000,1728000,BGFV
2022-09-30,USD,86583000,261378000,253986000,174862000,8378000,78205000,None,79124000,None,-67000,2000,69000,261445000,None,None,4594000,8309000,1940000,67000,6369000,6369000,8378000,12972000,6369000,BGFV
2022-06-30,USD,88866000,253733000,242462000,164934000,12238000,76628000,None,77528000,None,-67000,69000,136000,253800000,None,None,4420000,12102000,3168000,67000,8934000,8934000,12238000,16658000,8934000,BGFV
