fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,209291000,303555000,94264000,94264000,8986000,151706000,48115000,200305000,None,16481000,16481000,None,607110000,-8905000,None,122500000,16541000,-3800000,None,20362000,8597000,8986000,131486000,20341000,AZPN
2024-09-30,USD,120430000,215877000,95447000,95447000,-95965000,158669000,50000000,216395000,None,17176000,17176000,None,431754000,2041000,None,121800000,-76748000,-16284000,None,-60464000,-55262000,-95965000,25835000,-60464000,AZPN
2024-06-30,USD,246264000,342905000,96641000,170028000,39209000,157096000,49959000,207055000,None,14127000,14127000,None,694910000,None,None,121800000,52834000,8136000,None,44739000,42436000,39209000,161009000,44698000,AZPN
2024-03-31,USD,185164000,278106000,92942000,154646000,-19294000,155124000,49334000,204458000,None,13723000,13723000,None,556212000,13723000,None,122000000,-7544000,-9100000,None,1541000,452000,-19294000,102706000,1556000,AZPN
2023-12-31,USD,162230000,257163000,94933000,94933000,-49243000,158328000,53145000,211473000,None,12283000,12283000,None,514326000,-199000,None,121700000,-37159000,-15700000,None,-21500000,-16630000,-49243000,72457000,-21500000,AZPN
2023-09-30,USD,151248000,249308000,98060000,98060000,-60211000,157783000,53676000,211459000,None,14049000,14049000,None,498616000,-5830000,None,121700000,-52025000,-17467000,None,-34492000,-45726000,-60211000,61489000,-34525000,AZPN
2023-06-30,USD,225081000,320643000,95562000,95562000,5985000,163490000,55606000,219096000,None,12805000,None,24058000,645365000,None,None,121700000,22610000,-4706000,None,27348000,30650000,5985000,127685000,27316000,AZPN
2023-03-31,USD,136079000,229878000,93799000,95562000,-78473000,160506000,54046000,214552000,None,9969000,9969000,9969000,459756000,9969000,None,121700000,-81785000,-24200000,None,-57635000,-51790000,-78473000,43227000,-57635000,AZPN
2022-12-31,USD,149740000,242838000,93098000,93799000,-59395000,159181000,49954000,209135000,None,4120000,4120000,9969000,485676000,4120000,None,121200000,-16632000,49565000,None,-66197000,-59487000,-59395000,61805000,-66197000,AZPN
2022-09-30,USD,159689000,250819000,91130000,93098000,-51182000,161122000,49740000,210871000,None,5023000,5023000,4120000,554272000,5023000,None,121200000,-104791000,-93547000,None,-11291000,-20109000,-51182000,70018000,-11244000,AZPN
2022-06-30,USD,248900000,813780000,156396000,71018000,36157000,23703000,33440000,212743000,None,3542000,3542000,3542000,-3239000,None,None,54880,39961000,-13185000,None,53146000,54242000,36157000,112241000,53146000,AZPN
2022-03-31,USD,40800000,0,43801000,0,-2743000,28038000,15462000,43543000,None,-28000,8287000,1572000,169202000,-2685000,None,27081,-5480000,-2200000,None,0,-4266000,-2743000,92245000,-3280000,AZPN
2021-12-31,USD,40198000,81775000,41577000,14896000,-254000,31927000,25414000,40452000,None,-20000,8695000,1518000,None,-1419000,None,86065,-1693000,-933000,None,61864000,-871000,-254000,78115000,-760000,AZPN
2021-09-30,USD,33495000,77015000,43520000,14883000,-13884000,24921000,26857000,47379000,None,7128000,8664000,1536000,None,-1359000,None,60459,-15502000,-4300000,None,39399000,-10399000,-13884000,50453000,-11202000,AZPN
