fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,185000000,248000000,63000000,53000000,122000000,10000000,None,126000000,1000000,-41000000,1000000,38000000,-4000000,0,None,53000000,118000000,30000000,42000000,91000000,89000000,122000000,175000000,88000000,DTM
2024-06-30,USD,139000000,244000000,105000000,105000000,130000000,None,None,9000000,None,-39000000,None,39000000,None,None,None,58000000,133000000,33000000,None,100000000,100000000,172000000,230000000,100000000,DTM
2024-03-31,USD,178000000,240000000,62000000,104000000,124000000,12000000,None,116000000,1000000,-40000000,1000000,40000000,None,0,None,50000000,128000000,31000000,40000000,100000000,97000000,168000000,218000000,97000000,DTM
2023-12-31,USD,169000000,244000000,75000000,118000000,120000000,26000000,None,144000000,0,-39000000,None,39000000,0,0,None,49000000,123000000,2000000,39000000,124000000,122000000,162000000,211000000,121000000,DTM
2023-09-30,USD,181000000,234000000,53000000,58000000,124000000,7000000,None,111000000,0,-38000000,3000000,38000000,0,0,None,46000000,124000000,33000000,38000000,94000000,91000000,162000000,208000000,91000000,DTM
2023-06-30,USD,174000000,224000000,50000000,60000000,117000000,6000000,None,110000000,1000000,-35000000,1000000,35000000,0,0,None,44000000,121000000,30000000,35000000,94000000,91000000,156000000,200000000,91000000,DTM
2023-03-31,USD,168000000,220000000,52000000,58000000,110000000,9000000,None,110000000,0,-38000000,12000000,38000000,0,1000000,None,43000000,120000000,39000000,38000000,84000000,82000000,158000000,201000000,81000000,DTM
2022-12-31,USD,177000000,243000000,66000000,267000000,116000000,22000000,None,144000000,1000000,-38000000,1000000,38000000,0,1000000,None,44000000,120000000,35000000,38000000,88000000,83000000,158000000,202000000,85000000,DTM
2022-09-30,USD,186000000,235000000,49000000,65000000,121000000,7000000,None,114000000,1000000,-35000000,2000000,35000000,0,0,None,42000000,120000000,7000000,35000000,116000000,114000000,155000000,197000000,113000000,DTM
2022-06-30,USD,177000000,227000000,50000000,63000000,137000000,8000000,None,113000000,1000000,-33000000,1000000,33000000,-13000000,0,None,42000000,124000000,33000000,46000000,94000000,92000000,157000000,199000000,91000000,DTM
2022-03-31,USD,165000000,215000000,50000000,61000000,104000000,8000000,None,111000000,0,-31000000,5000000,31000000,0,0,None,42000000,106000000,25000000,31000000,84000000,81000000,137000000,179000000,81000000,DTM
2021-12-31,USD,171000000,223000000,52000000,None,110000000,10000000,None,118000000,0,-31000000,5000000,31000000,0,-1000000,None,42000000,112000000,25000000,31000000,89000000,87000000,143000000,185000000,87000000,DTM
2021-09-30,USD,161000000,212000000,51000000,58000000,106000000,9000000,None,109000000,0,-31000000,1000000,31000000,0,1000000,None,42000000,103000000,29000000,31000000,77000000,74000000,134000000,176000000,74000000,DTM
2021-06-30,USD,161000000,208000000,47000000,57,86000000,6000000,None,104000000,1000000,-24000000,1000000,24000000,0,1000000,None,41000000,89000000,21000000,24000000,71000000,68000000,113000000,154000000,68000000,DTM
2021-03-31,USD,197000000,197000000,11000000,11000000,100000000,50000000,None,112000000,None,-23000000,9000000,26000000,None,1000000,None,41000000,107000000,29000000,None,81000000,79000000,133000000,174000000,78000000,DTM
2020-12-31,USD,None,208000000,None,None,94000000,67000000,None,112000000,None,-28000000,3000000,31000000,None,0,None,41000000,94000000,25000000,None,72000000,70000000,125000000,166000000,69000000,DTM
2020-09-30,USD,203000000,203000000,None,None,124000000,42000000,None,83000000,None,-25000000,4000000,29000000,None,22000000,None,38000000,140000000,39000000,None,105000000,102000000,169000000,207000000,101000000,DTM
2020-06-30,USD,174000000,174000000,None,None,100000000,None,None,74000000,None,-25000000,1000000,26000000,None,0,None,37000000,97000000,26000000,None,73000000,72000000,123000000,160000000,71000000,DTM
