fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-11-30,USD,378187000,928296000,574323000,550297000,72280000,None,None,303563000,341000,-5734000,341000,6075000,928296000,-5944000,None,21682000,61531000,14908000,6075000,45694000,42791000,72280000,93962000,46623000,MSM
2024-08-31,USD,390608000,951960000,738122000,561676000,90858000,None,None,297011000,110000,-6505000,110000,6615000,951960000,-8213000,None,20598000,77880000,22188000,6615000,53952000,52101000,90858000,111456000,55692000,MSM
2024-06-01,USD,400447000,979350000,583593000,578903000,106766000,251591000,None,288991000,134000,-6750000,134000,6884000,979350000,-4680000,None,19916000,95729000,24024000,6884000,71312000,71492000,106766000,126682000,71705000,MSM
2024-03-02,USD,388611000,928397000,552918000,546737000,91195000,None,None,291235000,43000,-6951000,43000,6951000,935348000,-4332000,None,20590000,80237000,18390000,6951000,61565000,61784000,87188000,107778000,61847000,MSM
2023-12-02,USD,393117000,948551000,581550000,560852000,101568000,None,None,290633000,125000,-5320000,125000,5320000,953871000,-5055000,None,19782000,91540000,22190000,5320000,69128000,69798000,96860000,116642000,69350000,MSM
2023-09-02,USD,419534000,1012822000,803097000,615907000,118055000,133296000,None,299264000,270000,-4360000,270000,4630000,1035365000,2027000,None,19007000,115880000,28281000,4630000,87441000,88107000,120510000,139517000,87599000,MSM
2023-06-03,USD,428937000,1054464000,627372000,625527000,135386000,4655000,None,291706000,513000,-4525000,4525000,5038000,1054464000,-4456000,None,18899000,126446000,31266000,5038000,95139000,97384000,131484000,150383000,95180000,MSM
2023-03-04,USD,396695000,955676000,566720000,564937000,114282000,4979000,None,280630000,151000,-5956000,5805000,5956000,961632000,-2299000,None,18657000,106003000,26863000,5956000,79315000,80889000,111959000,130616000,79140000,MSM
2022-12-03,USD,397799000,950597000,580606000,559946000,116010000,4990000,None,279695000,100000,-6919000,100000,6919000,957516000,-1340000,None,18566000,107953000,26639000,6919000,81212000,82249000,114872000,133438000,81314000,MSM
2022-09-03,USD,428228000,1025968000,785937000,594017000,143977000,120413000,None,290262000,93000,-5977000,5884000,5977000,1021813000,-368000,None,17950000,137502000,33371000,5977000,104354000,100042000,143479000,161429000,104131000,MSM
