fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,82000000,3509000000,3427000000,3318000000,-143000000,107000000,None,106000000,16000000,-7000000,16000000,15000000,15637000000,-14000000,None,5000000,-119000000,-30000000,9000000,-89000000,-237000000,-104000000,-99000000,-89000000,X
2024-09-30,USD,296000000,3853000000,3557000000,3448000000,48000000,104000000,None,109000000,23000000,19000000,23000000,5000000,0,1000000,None,5000000,109000000,-10000000,0,119000000,191000000,114000000,119000000,119000000,X
2024-06-30,USD,372000000,4118000000,3746000000,3629000000,181000000,105000000,None,117000000,25000000,18000000,25000000,2000000,-1000000,-5000000,None,5000000,239000000,56000000,1000000,183000000,192000000,241000000,246000000,183000000,X
2024-03-31,USD,358000000,4160000000,3802000000,3665000000,154000000,119000000,None,137000000,32000000,-2000000,32000000,2000000,-1000000,-11000000,None,5000000,209000000,38000000,3000000,171000000,171000000,211000000,216000000,171000000,X
2023-12-31,USD,-39000000,4144000000,4183000000,3851000000,-231000000,181000000,None,328000000,38000000,-9000000,38000000,9000000,9000000,1000000,None,11000000,-165000000,-85000000,9000000,-80000000,51000000,-156000000,-145000000,-80000000,X
2023-09-30,USD,457000000,4431000000,3974000000,3838000000,277000000,118000000,None,136000000,39000000,-16000000,64000000,16000000,0,-7000000,None,10000000,341000000,42000000,16000000,299000000,299000000,357000000,367000000,299000000,X
2023-06-30,USD,742000000,5008000000,4266000000,4161000000,564000000,103000000,None,105000000,34000000,-20000000,22000000,20000000,0,-6000000,None,10000000,621000000,144000000,20000000,477000000,496000000,641000000,651000000,477000000,X
2023-03-31,USD,402000000,4470000000,4068000000,3953000000,189000000,99000000,None,113000000,30000000,-27000000,25000000,27000000,2000000,-6000000,None,11000000,250000000,51000000,27000000,199000000,180000000,277000000,288000000,199000000,X
2022-12-31,USD,267000000,4338000000,4071000000,3934000000,174000000,98000000,None,135000000,24000000,-32000000,8000000,32000000,3810000000,-5000000,None,11000000,225000000,51000000,32000000,174000000,-74000000,257000000,268000000,174000000,X
2022-09-30,USD,726000000,5203000000,4477000000,4359000000,614000000,95000000,None,112000000,15000000,-38000000,30000000,38000000,4675000000,-7000000,None,9000000,644000000,154000000,36000000,490000000,416000000,682000000,691000000,490000000,X
2022-06-30,USD,1349000000,6290000000,4941000000,4661000000,1254000000,112000000,None,278000000,4000000,-39000000,4000000,39000000,5794000000,-18000000,None,12000000,1262000000,284000000,41000000,978000000,893000000,1301000000,1313000000,978000000,X
2022-03-31,USD,1277000000,5234000000,3957000000,3823000000,1118000000,117000000,None,132000000,1000000,-50000000,1000000,50000000,4845000000,-2000000,None,10000000,1128000000,246000000,50000000,882000000,873000000,1178000000,1188000000,882000000,X
2021-12-31,USD,-89000000,5622000000,89000000,3900000000,1145000000,110000000,None,89000000,1000000,-62000000,130000000,62000000,5260000000,-7000000,None,204000000,1015000000,-54000000,72000000,-178000000,1244000000,1077000000,1959000000,1069000000,X
2021-09-30,USD,1975000000,5964000000,3989000000,3881000000,2342000000,108000000,None,-391000000,1000000,-75000000,74000000,75000000,6096000000,-17000000,None,196000000,2262000000,260000000,101000000,2002000000,2051000000,2337000000,1483000000,2002000000,X
2021-06-30,USD,1182000000,5025000000,3843000000,3678000000,1034000000,106000000,None,150000000,1000000,-84000000,1000000,84000000,4698000000,-4000000,None,202000000,975000000,-37000000,85000000,1012000000,1209000000,1059000000,1289000000,1012000000,X
