fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,32527000,180447000,147920000,117533000,14538000,15571000,None,31796000,306000,-1743000,306000,105000,179891000,96000,None,11455000,15072000,5828000,105000,12494000,10703000,14538000,26632000,9244000,USPH
2024-09-30,USD,29131000,168033000,138902000,138902000,14746000,14385000,None,18266000,1018000,-1000000,1018000,107000,168033000,90000,None,2160000,9187000,2559000,107000,9777000,3883000,14746000,11454000,6628000,USPH
2024-06-30,USD,33862000,167190000,133328000,136125000,19613000,14249000,None,18223000,1074000,-906000,1074000,104000,167190000,109000,None,2257000,10589000,3083000,104000,11712000,7483000,19613000,12950000,7506000,USPH
2024-03-31,USD,28401000,155675000,127274000,125647000,14316000,14085000,None,17698000,1543000,-106000,1543000,106000,155670000,62000,None,1981000,11185000,3139000,106000,11617000,9372000,14316000,13272000,8046000,USPH
2023-12-31,USD,30516000,154801000,124285000,126826000,-880000,13901000,None,35091000,1583000,-427000,1583000,105000,154529000,85000,None,1851000,2055000,1399000,105000,-1293000,-2308000,-880000,971000,656000,USPH
2023-09-30,USD,27929000,150007000,122078000,122078000,15881000,12048000,None,15390000,1673000,-428000,1673000,105000,150007000,78000,None,1817000,12811000,3557000,105000,12222000,10204000,15881000,17698000,9254000,USPH
2023-06-30,USD,32207000,151485000,119278000,119278000,20062000,12145000,None,15496000,454000,-1951000,682000,104000,151485000,165000,None,1788000,15150000,4231000,104000,14864000,13064000,20062000,21850000,10919000,USPH
2023-03-31,USD,30857000,148509000,117652000,117652000,16998000,13859000,None,17188000,64000,-106000,64000,106000,148509000,0,None,1817000,10379000,2969000,106000,11427000,6057000,16998000,18815000,7410000,USPH
2022-12-31,USD,27831000,141182000,113351000,113351000,6794000,11925000,None,24105000,None,-2170000,69000,2239000,141182000,69000,None,1712000,3819000,1212000,None,3348000,2187000,6794000,8506000,2607000,USPH
2022-09-30,USD,26784000,139602000,112818000,112818000,14895000,11889000,None,14758000,None,-1948000,65000,2013000,139602000,65000,None,1533000,12772000,3215000,None,12821000,14376000,14895000,16428000,9557000,USPH
2022-06-30,USD,30821000,140656000,109835000,109835000,20080000,10741000,None,13751000,None,-308000,679000,987000,140656000,-585000,None,1459000,15434000,4239000,None,15256000,10800000,20080000,21539000,11195000,USPH
2022-03-31,USD,26588000,131704000,105116000,105116000,15032000,11556000,None,15058000,None,-494000,46000,540000,131704000,448000,None,2197000,12297000,3498000,None,11982000,8799000,15032000,17229000,8799000,USPH
2021-12-31,USD,27183000,129833000,102650000,102650000,16465000,10718000,None,15599000,None,-150000,41000,191000,129946000,1924000,None,966000,14159000,3946000,None,14443000,10213000,16465000,17431000,10213000,USPH
2021-09-30,USD,29799000,125893000,96094000,96094000,16932000,12867000,None,15225000,None,-210000,58000,268000,125893000,1006000,None,995000,13824000,3815000,None,14123000,10009000,16932000,17927000,10009000,USPH
2021-06-30,USD,34304000,126928000,92624000,92624000,22230000,12074000,None,14332000,None,-191000,46000,237000,126928000,-191000,None,916000,17003000,4567000,None,17472000,12436000,22230000,23146000,12436000,USPH
2021-03-31,USD,25896000,112368000,86472000,86472000,15022000,10874000,None,12933000,None,-192000,54000,246000,112368000,-192000,None,822000,11117000,2944000,None,11886000,8173000,15022000,15844000,8173000,USPH
2020-12-31,USD,29118000,123210000,94092000,88348000,18202000,10916000,None,12687000,None,-158000,45000,203000,117812000,4567000,None,867000,17599000,4569000,None,18627000,13030000,18202000,19069000,13030000,USPH
2020-09-30,USD,30357000,106925000,76568000,78572000,19935000,10422000,None,12614000,None,-301000,50000,351000,108929000,107000,None,834000,15195000,4279000,None,15763000,10916000,19935000,20769000,10916000,USPH
2020-06-30,USD,19284000,83857000,64573000,64573000,10262000,9022000,None,10778000,None,-649000,4000,653000,83857000,8383000,None,923000,14114000,3882000,None,14763000,10232000,10262000,11185000,10232000,USPH
2020-03-31,USD,15691000,112717000,97026000,97026000,4014000,11677000,None,17621000,None,-384000,43000,427000,112717000,43000,None,790000,1308000,292000,None,3338000,1016000,4014000,4804000,1016000,USPH
