fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,-393000,402000,7682000,583000,-15706000,6599000,8736000,15313000,None,None,None,None,402000,297000,600000,500000,-15409000,108000,None,-15517000,-15274000,-15706000,-15206000,-15517000,MVIS
2024-06-30,USD,346000,3800000,12927000,1554000,-24631000,7746000,14204000,24977000,None,None,None,None,3800000,785000,600000,600000,-23846000,84000,None,-23930000,-23986000,-24631000,-24031000,-23930000,MVIS
2024-03-31,USD,-321000,1912000,13468000,1277000,-26710000,9078000,17311000,26389000,None,None,None,None,1912000,631000,600000,600000,-26079000,234000,None,-26313000,-26366000,-26710000,-26110000,-26313000,MVIS
2023-12-31,USD,4199000,10212000,10921000,902000,-19889000,9517000,14580000,24088000,None,None,None,1983000,10211000,664000,300000,502000,-19262000,475000,None,-19737000,-19572000,-19889000,-19387000,-19737000,MVIS
2023-09-30,USD,422000,2104000,9947000,625000,-23895000,8743000,15584000,24317000,None,-1000,None,1000,2104000,637000,1100000,579000,-23258000,211000,1000,-23469000,-23416000,-23895000,-22678000,-23469000,MVIS
2023-06-30,USD,-372000,673000,574399000,701000,-23900000,9692000,13851000,23528000,None,None,None,0,673000,3570000,500000,564006000,-20330000,279000,None,-20609000,-20674000,-23900000,543676000,-20609000,MVIS
2023-03-31,USD,238000,1564000,410287000,544000,-21191000,8737000,12692000,21429000,None,None,None,0,1564000,639000,1300000,401006000,-18846000,181000,None,-19027000,-18843000,-21191000,382160000,-19027000,MVIS
2022-12-31,USD,-33000,0,33000,33000,-13995000,6377000,7585000,13962000,None,-1998,None,1998,0,520000,-532295000,17000,-13475000,-520000,1998,-33000,-13408000,-13995000,-13978000,-13475000,MVIS
2022-09-30,USD,-45000,0,45000,45000,-13102000,5522000,7535000,13057000,None,-1,None,1,0,251000,153000,16000,-12851000,-251000,1,-12851000,-12867000,-13102000,-13086000,-12851000,MVIS
2022-06-30,USD,296000,314000,18000,18000,-13669000,6265000,7700000,13965000,None,0,8999,8999,314000,72000,151000,10006000,-13597000,0,0,-13597000,-13651000,-13669000,-3582001,-13597000,MVIS
2022-03-31,USD,346000,350000,4000,4000,-13124000,5877000,7593000,13470000,None,-1,8999,9000,350000,-44000,229000,10008000,-13168000,0,1,-13168000,-13273000,-13124000,-3151000,-13168000,MVIS
2021-12-31,USD,509000,557000,48000,48000,-12621000,6648000,6482000,13130000,None,-2998,None,2998,557000,-4000,None,71391,-12625000,-424000,2998,509000,-12644000,-12621000,-12621000,-12625000,MVIS
2021-09-30,USD,728000,718000,-10000,10000,-10069000,5006000,5791000,10797000,None,0,None,0,1410000,-5000,None,54000,-9382000,-1067000,-692000,-10074000,-9382000,-10069000,-10761000,-9382000,MVIS
2021-06-30,USD,777000,746000,-31000,31000,-14954000,8355000,7376000,15731000,None,-1,None,1,746000,-8000,None,55806,-14962000,-366000,1,-14962000,-14962000,-14954000,-14954000,-14962000,MVIS
2021-03-31,USD,484000,479000,-5000,5000,-6225000,2247000,4462000,6709000,None,-1000,None,1000,479000,-6000,None,8000,-6231000,-299000,1000,-6231000,-6231000,-6225000,-6217000,-6231000,MVIS
2020-12-31,USD,395000,395000,2796000,0,-3564000,1381000,2578000,3959000,None,-1000,None,1000,395000,-6000,None,65000,-3570000,-237000,1000,395000,-3570000,-3564000,-3499000,-3570000,MVIS
2020-09-30,USD,639000,639000,0,0,-2818000,1485000,1972000,3457000,None,0,None,0,639000,-8000,None,6000,-2826000,None,0,-2826000,-2826000,-2818000,-2812000,-2826000,MVIS
2020-06-30,USD,588000,587000,1000,0,-2299000,1280000,1607000,2887000,None,-1000,None,1000,587000,-5000,None,6000,-2304000,-242000,1000,-2304000,-2304000,-2299000,-2293000,-2304000,MVIS
2020-03-31,USD,70000,1469000,1399000,168000,-4934000,1771000,3683000,5004000,None,-1000,-1000,0,1019000,0,None,6000,-4934000,-696000,1000,-4934000,-4934000,-4934000,-4928000,-4934000,MVIS
2019-12-31,USD,1179000,4605000,3426000,0,-3280000,1282000,3177000,4459000,None,-1000,None,1000,4605000,-4000,None,108000,-3284000,-267000,1000,1179000,-3284000,-3280000,-3172000,-3284000,MVIS
2019-09-30,USD,-882000,1190000,2072000,1400000,-6145000,1697000,3566000,5263000,None,-2000,None,2000,1190000,4000,None,4000,-6141000,-279000,2000,-6141000,-6141000,-6145000,-6141000,-6141000,MVIS
2019-06-30,USD,-583000,1240000,1823000,852000000,-8983000,2455000,5945000,8400000,None,-2000,None,2000,1240000,-7000,None,4000,-8990000,-551000,2000,-8990000,-8990000,-8983000,-8979000,-8990000,MVIS
2019-03-31,USD,608000,1851000,1243000,-851148000,-8064000,2699000,5973000,8672000,None,-1000,None,1000,1851000,-4000,None,4000,-8068000,-552000,1000,-8068000,-8068000,-8064000,-8060000,-8068000,MVIS
2018-12-31,USD,-2606000,1833000,4439000,-2938000,-11937000,2570000,6761000,9331000,None,None,None,None,1833000,-11000,406000,29000,-11948000,-457000,None,-2606000,-2606000,-11937000,-11908000,-11948000,MVIS
2018-09-30,USD,8927000,11572000,2645000,2645000,288000,2253000,6386000,8639000,None,None,None,None,11572000,1000,442000,29000,289000,-471000,None,289000,289000,288000,317000,289000,MVIS
2018-06-30,USD,333000,2014000,1681000,1681000,-8451000,2093000,6691000,8784000,None,None,None,None,2014000,-8000,433000,29000,-8459000,-462000,None,-8459000,-8459000,-8451000,-8422000,-8459000,MVIS
