fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-11-30,USD,76800000,625600000,626500000,548800000,-900000,72100000,None,77700000,None,-5800000,None,800000,625600000,0,9700000,5600000,-6700000,-1500000,5800000,-5200000,-5200000,-900000,14400000,-5200000,WGO
2024-08-31,USD,94200000,720900000,739800000,626700000,-17800000,75600000,None,112000000,None,-5900000,None,800000,720900000,-2200000,10100000,7200000,-25900000,3200000,5900000,-29100000,-29100000,-17800000,-3800000,-29100000,WGO
2024-05-25,USD,118200000,786000000,742500000,667800000,43500000,69100000,None,74700000,None,-5800000,None,-7000000,786000000,-2200000,8900000,5600000,35500000,6500000,5800000,29000000,29000000,43500000,55800000,29000000,WGO
2024-02-24,USD,105300000,698300000,668400000,598300000,35400000,64200000,None,69900000,None,-5300000,None,5300000,703600000,-3000000,8500000,5700000,-5600000,7100000,38000000,-12700000,-12700000,-300000,13900000,-12700000,WGO
2023-11-25,USD,115800000,758900000,725200000,647200000,39100000,71100000,None,76700000,None,-4100000,None,4100000,763000000,-600000,8100000,5600000,34400000,8600000,4100000,25800000,25800000,38500000,52200000,25800000,WGO
2023-08-26,USD,127500000,766900000,716400000,643500000,57500000,64300000,None,70000000,None,-4100000,4100000,4100000,771000000,1300000,8300000,6700000,54700000,10900000,4100000,43800000,43800000,58800000,72800000,43800000,WGO
2023-05-27,USD,151400000,895600000,824200000,749400000,80500000,66500000,None,70900000,None,-5200000,5200000,5200000,900800000,-200000,7600000,4400000,75100000,16000000,5200000,59100000,59100000,80300000,92300000,59100000,WGO
2023-02-25,USD,146800000,861400000,791000000,719900000,76800000,66200000,None,70000000,None,-5300000,5300000,5300000,866700000,-1800000,6700000,3800000,69700000,16900000,5300000,52800000,52900000,75000000,85500000,52800000,WGO
2022-11-26,USD,160400000,946300000,866900000,791800000,85900000,70700000,None,74500000,None,-5900000,5900000,5900000,952200000,-300000,6600000,3800000,79700000,19500000,5900000,60200000,60200000,85600000,96000000,60200000,WGO
2022-08-27,USD,210300000,1168886000,1056930000,968800000,123700000,81400000,None,86600000,None,-10235000,-35000,10200000,1179121000,-3000000,7200000,6041000,110500000,27900000,10235000,82609000,82618000,120700000,133100000,82600000,WGO
2022-05-28,USD,273000000,1447627000,1282145000,1185100000,176700000,88300000,None,96300000,None,-10511000,-11000,10500000,1458138000,-11700000,6300000,8016000,154500000,37300000,10511000,117222000,117232000,165000000,179300000,117200000,WGO
2022-02-26,USD,216600000,1154406000,1028450000,948100000,136800000,71800000,None,79800000,None,-10325000,-25000,10300000,1164731000,-6500000,5500000,8015000,120000000,28800000,10325000,91175000,91184000,130300000,143800000,91200000,WGO
2021-11-27,USD,229400000,1145498000,1012754000,926300000,146400000,74800000,None,83000000,None,-10242000,-42000,10200000,1155740000,-6500000,5300000,8172000,129700000,30100000,10242000,99630000,99639000,139900000,153400000,99600000,WGO
2021-08-28,USD,187202000,1025950000,917320000,848844000,119974000,63599000,None,67228000,None,-10143000,35000,10178000,1036093000,190000,4724000,4199000,109986000,25872000,10143000,84085000,84094000,120164000,128517000,84114000,WGO
2021-05-29,USD,169612000,951696000,858320000,791125000,102436000,63586000,None,67176000,None,-10229000,10229000,10229000,961925000,93000,4917000,3590000,92300000,21005000,10229000,71295000,71304000,102529000,111036000,71295000,WGO
2021-02-27,USD,156582000,829834000,739911000,683304000,99975000,53016000,None,56607000,None,-10052000,10052000,10052000,839886000,311000,4399000,3591000,90234000,21166000,10052000,69068000,69076000,100286000,108276000,69068000,WGO
2020-11-28,USD,137004000,786755000,708209000,656127000,85015000,48399000,None,51989000,None,-9941000,9941000,9941000,796696000,-94000,4160000,3590000,74980000,17557000,9941000,57423000,57432000,84921000,92671000,57423000,WGO
2020-08-29,USD,122509000,737807000,668305000,615298000,68398000,50521000,None,54111000,None,-14321000,14321000,14321000,737807000,514000,4146000,3733000,54591000,12132000,14321000,68398000,42900000,68912000,76645000,42459000,WGO
2020-05-30,USD,32024000,394018000,411962000,370434000,-8173000,33271000,None,40197000,None,-8440000,8440000,8440000,402458000,74000,4134000,7070000,-16539000,-4186000,8440000,-12353000,-12777000,-8099000,2961000,-12353000,WGO
2020-02-29,USD,79782000,618159000,597353000,547028000,29644000,42164000,None,50138000,None,-8651000,8651000,8651000,626810000,270000,4134000,8118000,21263000,3995000,8651000,17268000,17276000,29914000,42022000,17268000,WGO
2019-11-30,USD,78613000,582409000,574729000,509845000,23894000,51105000,None,54719000,None,-6049000,6049000,6049000,588458000,116000,3600000,3657000,17961000,3893000,6049000,14068000,14008000,24010000,31210000,14068000,WGO
2019-08-31,USD,83188000,530396000,447208000,447208000,44765000,35992000,None,38423000,None,-4646000,4646000,4646000,530396000,251000,3882000,2431000,40370000,8502000,4646000,44765000,31479000,45016000,51341000,31868000,WGO
