fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,-12132000,409743000,421875000,61795000,-2932000,360080000,None,412675000,None,None,None,-481000,393666000,-3705000,None,5246000,-8214000,-374000,-481000,-68058000,54335000,-2932000,-3449000,-7840000,GDOT
2024-06-30,USD,-31767000,407121000,438888000,290456000,-23667000,377540000,None,430788000,None,None,None,-570000,392456000,-4530000,None,5385000,-29469000,-754000,-570000,-88791000,-10301000,-23667000,-24654000,-28715000,GDOT
2024-03-31,USD,-12219000,451988000,464207000,284586000,10554000,384110000,None,441434000,None,-1457000,-2020000,-563000,439277000,-1810000,None,5664000,7287000,2537000,-563000,-63273000,4071000,10554000,12388000,4750000,GDOT
2023-12-31,USD,-10043000,366043000,376086000,246339000,-26272000,319921000,None,392315000,None,-906000,-1458000,-552000,357729000,1040000,None,5664000,-26138000,-2535000,-552000,-68315000,56470000,-26272000,-21026000,-23603000,GDOT
2023-09-30,USD,-15539000,353029000,368568000,221782000,-6839000,309400000,None,359868000,None,-239000,-834000,-595000,344631000,-802000,None,5648000,-7880000,-1615000,-595000,-65194000,-53528000,-6839000,-2827000,-6265000,GDOT
2023-06-30,USD,-6714000,365876000,372590000,218111000,4786000,307605000,None,361090000,None,-238000,-811000,-573000,355920000,-2224000,None,7281000,2324000,1746000,-573000,-64169000,-32788000,4786000,9032000,578000,GDOT
2023-03-31,USD,14627000,416380000,401753000,213835000,50995000,306804000,None,365385000,None,-1644000,-2200000,-556000,405704000,-3024000,None,5664000,46327000,10315000,-556000,-35193000,72309000,50995000,51435000,36012000,GDOT
2022-12-31,USD,51605000,342432000,290827000,189915000,8079000,245957000,None,334353000,None,-112000,-654000,-542000,331316000,-1142000,None,5664000,6825000,941000,-542000,-55970000,17811000,8079000,11947000,5884000,GDOT
2022-09-30,USD,-8337000,343748000,352085000,187129000,10765000,282915000,None,332983000,None,-27000,-375000,-348000,332302000,-4249000,None,5664000,6489000,1793000,-348000,-57145000,-107573000,10765000,11805000,4696000,GDOT
2022-06-30,USD,9186000,362769000,353583000,169999000,23939000,288019000,None,338830000,None,-29000,-283000,-254000,352079000,-4038000,None,5664000,19872000,4864000,-254000,-42574000,-64975000,23939000,25282000,15008000,GDOT
