fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,EUR,1368000000,4242000000,2874000000,2874000000,477000000,122000000,376000000,891000000,None,56000000,63000000,9000000,None,None,None,30000000,499000000,132000000,None,367000000,None,508000000,538000000,367000000,SPOT
2024-09-30,USD,1240000000,3988000000,2748000000,2748000000,454000000,112000000,342000000,786000000,None,55000000,61000000,6000000,None,None,None,30000000,398000000,98000000,None,300000000,None,407000000,437000000,300000000,SPOT
2024-06-30,USD,1091333633,3807000000,2715666367,2715666367,266000000,124000000,379000000,846000000,None,4000000,76000000,72000000,None,None,None,17000000,270000000,-4000000,None,274000000,None,266000000,283000000,274000000,SPOT
2024-03-31,EUR,1004000000,3636000000,2632000000,2632000000,168000000,123000000,389000000,836000000,None,6000000,59000000,53000000,None,None,None,31000000,174000000,-23000000,None,197000000,None,227000000,258000000,197000000,SPOT
2023-12-31,EUR,1004000000,3636000000,2632000000,2632000000,168000000,123000000,389000000,836000000,None,33000000,41000000,53000000,None,None,None,31182479,174000000,-23000000,None,-70000000,None,182817521,214000000,197000000,SPOT
2023-09-30,EUR,885000000,3357000000,2472000000,2472000000,32000000,129000000,369000000,853000000,None,27000000,41000000,9000000,None,None,None,37047102,73000000,8000000,None,65000000,None,80952898,118000000,65000000,SPOT
2023-06-30,EUR,892623309,3466826713,2574203404,2574203404,-112396333,149498035,494325621,1055216061,None,20000000,6000000,10000000,None,None,None,43903228,-262985595,66564818,None,-302000000,None,-131201351,-87298123,-329550414,SPOT
2023-03-31,EUR,766000000,3042000000,2276000000,2276000000,-156000000,140000000,435000000,922000000,None,-50000000,27000000,77000000,None,None,None,43558808,-206000000,19000000,None,-225000000,None,-128558808,-85000000,-225000000,SPOT
2022-12-31,EUR,801000000,3166000000,2365000000,2365000000,-231000000,164000000,415000000,1032000000,None,-123000000,22000000,27000000,None,None,None,47654905,-291000000,-21000000,None,-270000000,None,-339654905,-292000000,-270000000,SPOT
2022-09-30,EUR,750000000,3036000000,2286000000,2286000000,-228000000,160000000,386000000,978000000,None,-2000000,15000000,11000000,None,None,None,45198394,-144000000,22000000,None,-166000000,None,-192198394,-147000000,-166000000,SPOT
2022-06-30,EUR,704000000,2864000000,2160000000,2160000000,-194000000,171000000,336000000,898000000,None,-7000000,7000000,10000000,None,None,None,40620465,-90000000,35000000,None,-125000000,None,-150620465,-110000000,-125000000,SPOT
2022-03-31,EUR,671000000,2661000000,1990000000,1990000000,93000000,131000000,250000000,677000000,None,-1000000,3000000,10000000,None,None,None,37511023,155000000,24000000,None,131000000,None,92488977,130000000,131000000,SPOT
2021-12-31,EUR,712000000,2689000000,1977000000,1977000000,-7000000,126000000,253000000,719000000,None,-1000000,20000000,21000000,None,None,None,33185093,-8000000,31000000,None,-39000000,None,12814907,46000000,-39000000,SPOT
2021-09-30,EUR,668000000,2501000000,1833000000,1833000000,75000000,105000000,208000000,593000000,None,-6000000,3000000,10000000,None,None,None,33591446,162000000,160000000,None,2000000,None,129408554,163000000,2000000,SPOT
2021-06-30,EUR,663000000,2331000000,1668000000,1668000000,12000000,117000000,255000000,651000000,None,-4000000,21000000,10000000,None,None,None,31515657,8000000,28000000,None,-20000000,None,29484343,61000000,-20000000,SPOT
2021-03-31,EUR,548000000,2147000000,1599000000,1599000000,14000000,102000000,196000000,534000000,None,-27000000,3000000,10000000,None,None,None,30744984,87000000,64000000,None,23000000,None,45255016,76000000,23000000,SPOT
2020-12-31,EUR,575000000,2168000000,1593000000,1593000000,-69000000,118000000,232000000,644000000,None,-110000000,4000000,114000000,None,None,None,29000000,-179000000,-54000000,None,-125000000,None,-65000000,-36000000,-125000000,SPOT
2020-09-30,EUR,489000000,1975000000,1486000000,1486000000,-40000000,97000000,176000000,529000000,None,-10000000,3000000,10000000,None,None,None,28000000,-116000000,-15000000,None,-101000000,None,-40000000,-12000000,-101000000,SPOT
