fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,207456000,429694000,321510000,225223000,91477000,95103000,16707000,112994000,None,-9153000,None,9153000,429694000,5833000,None,4425000,88157000,21509000,9153000,66648000,87991000,91477000,95902000,66648000,MSA
2024-06-30,USD,223029000,463066000,346052000,239434000,99944000,105075000,17070000,128688000,None,-9664000,None,9664000,463066000,4148000,None,4531000,94428000,22194000,None,72234000,64234000,104092000,108623000,72234000,MSA
2024-03-31,USD,195531000,400229000,319374000,217771000,80112000,94150000,15919000,117573000,None,-10740000,None,10740000,410969000,6235000,None,4436000,75607000,17468000,10740000,58139000,47840000,86347000,90783000,58139000,MSA
2023-12-31,USD,238183000,541287000,371242000,257174000,102250000,107043000,19082000,133994000,None,-1400000,8184000,9584000,495358000,6614000,None,4515000,99280000,22870000,9584000,238183000,107571000,108864000,113379000,76410000,MSA
2023-09-30,USD,218761000,432734000,333442000,227967000,94123000,102175000,17682000,123157000,None,-12498000,12498000,12498000,445232000,6037000,None,4552000,87662000,22406000,12498000,65256000,46774000,100160000,104712000,65256000,MSA
2023-06-30,USD,213796000,431014000,333239000,233503000,95008000,96336000,15992000,115728000,None,-13175000,13175000,13175000,444189000,5650000,None,4528000,87483000,20393000,13175000,67090000,72244000,100658000,105186000,67090000,MSA
2023-03-31,USD,181398000,382611000,314192000,216864000,-60061000,91091000,15232000,113299000,None,-11476000,11476000,11476000,394087000,3800000,None,4490000,-67737000,82436000,11476000,-150173000,-138538000,-56261000,-51771000,-150173000,MSA
2022-12-31,USD,197252000,462200000,359232000,246002000,70620000,91494000,13995000,128739000,None,-3347000,4155000,7502000,443254000,5935000,None,4436000,69053000,17564000,7502000,197252000,90187000,76555000,80991000,51489000,MSA
2022-09-30,USD,169395000,372753000,295951000,212299000,64313000,82753000,14416000,98068000,None,-5962000,5962000,5962000,378715000,2359000,None,4228000,60710000,15804000,5962000,44906000,17769000,66672000,70900000,44906000,MSA
2022-06-30,USD,164400000,369198000,294046000,207913000,61536000,86076000,15268000,101401000,None,-4578000,4578000,4578000,373776000,6419000,None,5185000,63377000,15684000,4578000,47693000,18408000,67955000,73140000,47693000,MSA
2022-03-31,USD,142784000,323803000,273936000,187908000,42668000,78551000,13333000,99365000,None,-3618000,3618000,3618000,327421000,6344000,None,5288000,45394000,9852000,3618000,35542000,43689000,49012000,54300000,35542000,MSA
2021-12-31,USD,178124000,417755000,340462000,232141000,-88839000,86523000,15644000,127900000,None,345000,3256000,2911000,410268000,2809000,None,5307000,-88941000,-27465000,2911000,178124000,-21293000,-86030000,-80723000,-61476000,MSA
2021-09-30,USD,149439000,336333000,285502000,190758000,32402000,87450000,14946000,106249000,None,-3764000,3764000,3764000,340097000,2266000,None,5339000,30904000,9724000,3764000,18823000,11002000,34668000,40007000,21180000,MSA
2021-06-30,USD,153000000,337477000,278878000,188289000,35135000,83426000,13970000,104474000,None,-2172000,2172000,2172000,339649000,2293000,None,3113000,34994000,9808000,2172000,25387000,34989000,37166000,40279000,25186000,MSA
2021-03-31,USD,134785000,308616000,253514000,173643000,44083000,75463000,13234000,93079000,None,-1911000,1911000,1911000,310527000,4213000,None,3055000,46199000,9749000,1911000,36600000,29899000,48110000,51165000,36450000,MSA
2020-12-31,USD,162161000,388248000,226087000,223932000,23682000,76268000,16545000,143731000,None,1975000,3500000,1525000,388248000,1308000,None,2929000,21536000,6758000,1525000,12338000,40917000,23061000,25990000,14778000,MSA
2020-09-30,USD,134138000,304392000,170254000,170254000,41149000,64793000,13851000,86247000,None,-2305000,2305000,2305000,301633000,1117000,None,2902000,41667000,12286000,2305000,28034000,46244000,43972000,46874000,29381000,MSA
2020-06-30,USD,141745000,314438000,172693000,172693000,48294000,69034000,13760000,91659000,None,-2459000,2459000,2459000,313645000,2000000,None,2853000,47644000,11468000,2459000,36055000,43931000,50103000,52956000,36176000,MSA
2020-03-31,USD,157448000,341145000,183697000,183697000,58782000,80237000,14112000,99364000,None,-3144000,3144000,3144000,340875000,1259000,None,2886000,56858000,13116000,3144000,43674000,24602000,60002000,62888000,43742000,MSA
2019-12-31,USD,166845000,375254000,208409000,206393000,41995000,85165000,16366000,135630000,None,1911000,4411000,2500000,-1029202000,2244000,None,2984000,41352000,8632000,2500000,31163000,35951000,43852000,46836000,32720000,MSA
2019-09-30,USD,158701000,351014000,192313000,192313000,59614000,82900000,13520000,98270000,None,-4259000,4259000,4259000,351927000,2929000,None,2854000,57912000,15673000,4259000,42239000,28411000,62171000,65025000,42239000,MSA
2019-06-30,USD,161084000,349675000,188591000,188591000,54478000,84009000,14256000,101787000,None,-4470000,4470000,4470000,348385000,3342000,None,2668000,53044000,13238000,4470000,39806000,40963000,57514000,60182000,39806000,MSA
2019-03-31,USD,149982000,326038000,176056000,176056000,32160000,78429000,13705000,100603000,None,-2360000,None,2360000,-16961000,2579000,None,2613000,32235000,9003000,2360000,23232000,41368000,34595000,37208000,23232000,MSA
2018-12-31,USD,162386000,361783000,199397000,199397000,42244000,84558000,12944000,121390000,None,161000,4588000,4427000,241000,939000,None,2593000,38497000,13614000,4427000,24883000,-10609000,42924000,45517000,24883000,MSA
2018-09-30,USD,148302000,331096000,182794000,182794000,40003000,78013000,13296000,108551000,None,-4492000,None,4492000,-1242000,4252000,None,2609000,37923000,4206000,5986000,33717000,31807000,42415000,45024000,33717000,MSA
