fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,244700000,518000000,848700000,356000000,-359100000,221600000,77700000,603800000,None,-8900000,1100000,500000,508000000,None,9600000,-32900000,-361700000,-12100000,10000000,-349600000,-421200000,-359100000,-394100000,-349600000,MASI
2024-09-30,USD,263200000,504300000,439900000,241400000,30100000,184800000,48300000,233100000,None,-9200000,1300000,500000,495300000,None,10300000,13700000,11600000,1800000,10500000,9800000,76600000,30100000,25800000,9800000,MASI
2024-06-30,USD,254800000,506700000,432100000,241500000,28300000,177500000,49000000,226500000,None,-9800000,1200000,-11100000,497700000,None,10800000,13100000,19900000,3900000,11000000,16000000,-12100000,28300000,21900000,16000000,MASI
2024-03-31,USD,241700000,498700000,428700000,251100000,34000000,159900000,47800000,207700000,None,-12000000,1200000,12000000,494700000,-200000,10500000,13800000,24900000,6000000,12000000,18900000,-11100000,36900000,50700000,18900000,MASI
2023-12-31,USD,262700000,532000000,406500000,286200000,44000000,159900000,38000000,218700000,None,-13800000,800000,13800000,540800000,None,10700000,-36800000,23100000,-10800000,13800000,33900000,79500000,36900000,100000,33900000,MASI
2023-09-30,USD,234800000,488000000,421000000,244100000,25200000,156100000,46500000,209600000,None,-12800000,700000,12800000,479800000,None,10700000,13800000,14000000,3400000,12800000,10600000,-32700000,26800000,40600000,10600000,MASI
2023-06-30,USD,221200000,462100000,400200000,234100000,29300000,151700000,40200000,191900000,None,-11800000,700000,11800000,461900000,-4500000,10700000,14400000,24800000,9100000,11800000,15700000,-14100000,36600000,51000000,15700000,MASI
2023-03-31,USD,284800000,572400000,490800000,280200000,38000000,196300000,50500000,246800000,None,-11900000,800000,11900000,564300000,0,11800000,14300000,26200000,4900000,11900000,21300000,-8000000,38100000,52400000,21300000,MASI
2022-12-31,USD,313400000,615200000,463900000,303600000,73300000,185800000,54300000,240100000,None,-11400000,800000,11400000,609600000,-17692000,11900000,80300000,55700000,14800000,11400000,40900000,79300000,73300000,153600000,40900000,MASI
2022-09-30,USD,282500000,562000000,451700000,266800000,54800000,174600000,53100000,227700000,None,-9700000,500000,9700000,555700000,-2800000,12600000,10300000,52000000,14100000,9700000,37900000,34100000,61700000,72000000,37900000,MASI
2022-06-30,USD,258200000,580600000,554300000,307100000,22100000,188300000,47800000,236100000,None,-4500000,200000,4500000,574100000,4500000,12000000,58900000,26600000,8500000,4500000,18100000,3400000,31100000,90000000,18100000,MASI
2022-03-31,USD,204700000,304241000,99541000,99500000,59700000,108900000,36100000,145000000,None,-100000,293000,100000,303200000,-608000,6500000,2500000,59100000,12500000,100000,46600000,43700000,59200000,61700000,46600000,MASI
2021-12-31,USD,214896000,327578000,112682000,112700000,77411000,104200000,33300000,137500000,None,-100000,259000,100000,326600000,160000,6500000,9171000,76758000,8500000,100000,68200000,66200000,76858000,77411000,68258000,MASI
2021-09-30,USD,203600000,307414000,103814000,103800000,67600000,100600000,35400000,136000000,200000,0,242000,0,307200000,0,6500000,2700000,67571000,9800000,0,67611000,54600000,67571000,70271000,57771000,MASI
2021-06-30,USD,192900000,305118000,112218000,112200000,65100000,93900000,33900000,127800000,200000,-100000,218000,100000,305100000,0,6400000,2400000,65235000,15000000,100000,65136000,51400000,65335000,67735000,50235000,MASI
2021-03-31,USD,196875000,299043000,102168000,102168000,65664000,96700000,34511000,131211000,None,-84000,217000,84000,298144000,0,6000000,2500000,64919000,11544000,84000,65664000,50499000,65003000,67503000,53375000,MASI
2020-12-31,USD,186926000,295054000,108128000,108149000,64895000,90286000,31729000,121989000,None,-88000,-38000,50000,-847657000,-94000,5800000,8100000,66666000,-4003000,88000,70649000,77263000,66716000,64895000,70669000,MASI
2020-09-30,USD,178926000,278112000,99186000,99186000,59698000,90376000,28852000,119228000,None,-84000,797000,84000,278759000,3000,5800000,7613000,61055000,11650000,84000,49405000,52058000,61139000,68105000,49405000,MASI
2020-06-30,USD,191584000,300953000,109369000,109369000,62220000,98461000,30878000,129364000,None,-83000,1478000,83000,300964000,1000,5300000,7208000,63625000,7853000,83000,55772000,57086000,63708000,62270000,55772000,MASI
2020-03-31,USD,185629000,269625000,83996000,83996000,69010000,89877000,27241000,116619000,None,-84000,2844000,84000,270164000,2000,5000000,6379000,72356000,7900000,84000,64456000,61993000,72440000,77732000,64456000,MASI
2019-12-31,USD,166923000,247510000,80587000,80587000,61557000,81943000,23423000,105366000,None,-85000,3211000,85000,-689494000,2000,4800000,5918000,64369000,11448000,85000,61557000,53997000,64454000,61557000,52921000,MASI
2019-09-30,USD,156268000,229011000,72743000,72743000,51632000,80354000,24282000,104636000,None,-82000,3664000,82000,228060000,3000,4800000,5928000,54355000,5270000,82000,49085000,47775000,54437000,61221000,49085000,MASI
2019-06-30,USD,154339000,229652000,75313000,75313000,52004000,78160000,24175000,102335000,None,-80000,3609000,80000,229516000,6000,5100000,6222000,55533000,10645000,80000,44888000,45180000,55613000,61829000,44888000,MASI
2019-03-31,USD,151642000,231664000,80022000,80022000,56023000,74204000,21415000,95619000,None,-80000,None,80000,229949000,1000,4300000,5419000,59909000,10587000,80000,49322000,48745000,59989000,61442000,49322000,MASI
2018-12-31,USD,148331000,223132000,74801000,74801000,53906000,73213000,20787000,94425000,None,-12000,None,12000,-610796000,4000,4200000,5168000,55558000,8624000,12000,53906000,46553000,55570000,53756000,46934000,MASI
2018-09-30,USD,140753000,210583000,69830000,69830000,48641000,71537000,20575000,92112000,None,-7000,None,7000,202068000,-20000,4000000,5165000,49669000,-7457000,7000,57126000,57305000,49676000,53806000,57126000,MASI
2018-06-30,USD,142147000,211621000,69474000,69474000,51612000,70450000,20085000,90535000,None,-60000,None,60000,201438000,-242000,4100000,2300000,53017000,9164000,60000,43853000,41068000,53077000,57165000,43853000,MASI
2018-03-31,USD,143661000,212953000,69292000,69292000,53885000,70217000,19559000,89776000,None,-627000,None,627000,-429000,28000,4000000,1500000,55532000,9902000,627000,45630000,45360000,56159000,59126000,45630000,MASI
2017-12-31,USD,138652000,207939000,69287000,69287000,44726000,74551000,19375000,93926000,None,None,None,694000,198000,694000,4400000,5677000,45420000,53155000,None,59323000,-1092000,44726000,59323000,-7735000,MASI
2017-09-30,USD,124065000,193360000,69295000,69295000,43061000,65704000,15300000,81004000,None,None,None,287000,179696000,287000,3800000,2300000,43348000,7495000,None,39235000,37257000,43061000,52897000,35853000,MASI
2017-06-30,USD,126901000,192306000,65405000,65405000,43849000,66670000,16382000,83052000,None,None,None,158000,-221000,158000,3500000,4726000,44007000,-1131000,None,46868000,47438000,43849000,51594000,45138000,MASI
2017-03-31,USD,132414000,196643000,64229000,64229000,52151000,66087000,14176000,80263000,None,None,None,874000,-144000,874000,3500000,4736000,53025000,1492000,None,43195000,52099000,52151000,47931000,51533000,MASI
2016-12-31,USD,124329000,183201000,58872000,62606000,310400000,70463000,12830000,-186707000,None,None,None,267148000,-80000,-2852000,3500000,4462000,312292000,96999000,None,310400000,213285000,310400000,-229600000,215293000,MASI
