fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,78319000,275232000,196913000,197413000,-142346000,52126000,1400000,220665000,None,-4915000,4092000,9007000,271790000,654000,1100000,8702000,-150085000,-23182000,9007000,-126867000,-172016000,-142346000,-133644000,-126903000,ARRY
2024-09-30,USD,78315000,231406000,153091000,153791000,-132675000,40149000,1600000,210990000,None,-4041000,4223000,8264000,231300000,-682000,1300000,8880000,-137454000,3900000,8264000,-141404000,-123444000,-132675000,-123795000,-141354000,ARRY
2024-06-30,USD,85953000,255766000,169813000,170213000,39602000,36971000,1800000,46351000,None,-3832000,4782000,8614000,255298000,-1794000,1100000,8877000,33508000,7810000,8614000,25698000,-18070000,39602000,48479000,25698000,ARRY
2024-03-31,USD,55090000,153403000,98313000,98813000,8414000,37784000,1900000,46676000,None,-8940000,3680000,8940000,152904000,814000,900000,9627000,3465000,1300000,8940000,2169000,-17077000,12405000,22032000,2165000,ARRY
2023-12-31,USD,84229000,341615000,257386000,257686000,30220000,47925000,2100000,54009000,None,-8857000,2206000,8857000,341746000,-888000,1100000,9567000,23503000,417000,8400000,23078000,44182000,32360000,41927000,23086000,ARRY
2023-09-30,USD,87379000,350438000,263059000,263459000,40205000,37432000,2000000,47174000,None,-13064000,3425000,13064000,350645000,-446000,700000,9552000,30443000,7200000,13064000,23214000,603000,43507000,53059000,23098000,ARRY
2023-06-30,USD,146402000,507725000,361323000,300000,96241000,40250000,2300000,50161000,None,-10109000,1468000,10109000,507985000,125000,600000,9206000,87208000,21352000,10109000,64811000,89077000,97317000,110163000,65165000,ARRY
2023-03-31,USD,97540000,376773000,279233000,2147000,47458000,38578000,2100000,50082000,None,-9500000,1231000,10731000,376579000,194000,600000,10602000,36032000,8323000,9500000,26108000,43507000,45532000,59773000,29635000,ARRY
2022-12-31,USD,91438000,402071000,310633000,1874000,16349000,38555000,None,75089000,None,-9804000,-103000,9701000,401258000,5084000,700000,35902000,8565000,13816000,9804000,-9101000,22514000,18266000,54168000,-5251000,ARRY
2022-09-30,USD,76583000,515024000,438441000,400000,17194000,38911000,None,59389000,None,-8746000,85000,8831000,514865000,-1092000,700000,21258000,50640000,9996000,8746000,40822000,9837000,59471000,80729000,40644000,ARRY
2022-06-30,USD,39946000,419865000,379919000,400000,-13332000,29143000,None,53278000,None,-8021000,None,8021000,423193000,-371000,600000,26020000,-23424000,-18400000,8021000,-22036000,-50232000,-15403000,10617000,-5024000,ARRY
2022-03-31,USD,26587000,300586000,273999000,909000,-38344000,40421000,None,64931000,None,-6942000,None,6942000,304449000,743000,600000,23237000,-40680000,-14743000,6942000,-22054000,30738000,-33738000,-10501000,-25937000,ARRY
2021-12-31,USD,10289000,219876000,209587000,836000,-20012000,22390000,None,30301000,None,-6706000,None,6706000,212522000,-408000,600000,5981000,-27119000,-5218000,6706000,-27721000,-21901000,-20413000,-14432000,-21901000,ARRY
2021-09-30,USD,5897000,188686000,182789000,500000,-19516000,18493000,None,25413000,None,-13109000,None,13109000,192068000,-297000,600000,5984000,-32922000,-5361000,13109000,-25552000,-27561000,-19813000,-13829000,-27561000,ARRY
2021-06-30,USD,20507000,196516000,176009000,500000,-574000,15113000,None,21081000,None,-6651000,None,6651000,202796000,-122000,600000,5981000,-7347000,-1830000,6651000,-17000,-5517000,-696000,5285000,-5517000,ARRY
2021-03-31,USD,46166000,248240000,202074000,500000,15361000,24975000,None,30805000,None,-9009000,None,9009000,245932000,-78000,600000,5984000,6274000,1698000,9009000,2866000,4576000,15283000,21267000,4576000,ARRY
2020-12-31,USD,35452000,180566000,145114000,-792000,-2240000,21182000,None,37692000,None,-6816000,None,6816000,180566000,-142000,400000,6397000,-9198000,574000,6816000,-9772000,-9772000,-2382000,4015000,-9772000,ARRY
2020-09-30,USD,26731000,139462000,112731000,500000,-5107000,11873000,None,31838000,None,-673000,None,673000,139462000,-29000,600000,6374000,-5809000,1423000,673000,-7232000,-7232000,-5136000,1238000,-7232000,ARRY
2020-06-30,USD,22202000,114916000,92714000,92714000,1211000,11192000,None,20991000,None,-2411000,None,2411000,None,-2242000,600000,6369000,-3442000,-5834000,None,2392000,None,-1031000,5338000,2392000,ARRY
2020-03-31,USD,118416000,437718000,319302000,319302000,101348000,11707000,None,17068000,None,-5229000,None,5229000,None,108000,500000,6374000,96185000,22500000,None,73685000,None,101414000,107788000,73685000,ARRY
2019-12-31,USD,60596000,224710000,164114000,164114000,40494000,13913000,None,20102000,None,-4918000,None,4918000,None,-139000,500000,6367000,35437000,8657000,None,26780000,None,40355000,46722000,26780000,ARRY
2019-09-30,USD,46927000,197772000,150845000,150845000,28349000,10239000,None,18578000,None,-4492000,None,4492000,None,-8000,500000,6371000,23849000,5658000,None,18191000,None,28341000,34712000,18191000,ARRY
