fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,-12074000,130654000,23325000,7843000,-26280000,13060000,1245000,16727000,None,-17281000,1098000,16503000,130654000,None,None,17933000,-41400000,-5332000,17858000,-36068000,-27075000,-24897000,-6964000,-36068000,EAF
2024-06-30,USD,3976000,137327000,9210000,1381000,-2679000,5098000,1447000,9276000,None,-16527000,1853000,15609000,137327000,None,None,14319000,-15344000,-592000,17859000,-14752000,-22940000,265000,14584000,-14752000,EAF
2024-03-31,USD,-1312000,120958000,35525000,2700000,-21361000,15277000,1627000,34452000,None,-15626000,1524000,15626000,136584000,None,None,13883000,-35070000,-4201000,15626000,-30869000,-41594000,-19444000,-5561000,-30869000,EAF
2023-12-31,USD,-19679000,121489000,-202379000,-415033000,-207712000,15079000,1837000,214052000,None,-15655000,None,15655000,137144000,None,None,13836000,-225104000,-7695000,15655000,-217409000,-211255000,-209449000,-195613000,-217409000,EAF
2023-09-30,USD,1389000,143273000,178560000,157603000,-18137000,18231000,1295000,22252000,None,-15719000,1144000,15719000,158992000,None,None,16954000,-32865000,-10244000,15719000,-22621000,-33562000,-17146000,-192000,-22621000,EAF
2023-06-30,USD,28345000,165905000,179575000,157216000,8598000,18551000,1196000,23555000,None,-13907000,242000,13907000,179812000,-213000,None,15322000,-5522000,2329000,13907000,-7851000,-8498000,8385000,23707000,-7851000,EAF
2023-03-31,USD,26157000,124635000,145741000,112645000,2814000,22151000,1192000,34288000,None,-12806000,372000,12806000,137441000,-281000,None,10777000,-10273000,-2904000,12806000,-7369000,-5323000,2533000,13310000,-7369000,EAF
2022-12-31,USD,84027000,236133000,218952000,163492000,63888000,19115000,1024000,58069000,None,-11533000,2283000,11533000,247666000,10989000,None,13788000,63427000,13096000,11533000,50371000,68636000,74960000,88748000,50331000,EAF
2022-09-30,USD,133669000,297665000,191427000,170171000,114077000,18578000,1014000,22270000,None,-6424000,241000,6424000,304089000,839000,None,13262000,108492000,15041000,6424000,93451000,77714000,114916000,128178000,93451000,EAF
2022-06-30,USD,162150000,357045000,222464000,201496000,143397000,18030000,723000,21691000,None,-9399000,1858000,9399000,366444000,2421000,None,14012000,136419000,21422000,9399000,114997000,91818000,145818000,159830000,114997000,EAF
2022-03-31,USD,175031000,360950000,227429000,191214000,152897000,21254000,880000,37095000,None,-9212000,98000,9212000,370162000,295000,None,14434000,143980000,19797000,9212000,124183000,144168000,153192000,167626000,124183000,EAF
2021-12-31,USD,180507000,348742000,232742000,182786000,162040000,17666000,801000,54789000,None,-14551000,14332000,14551000,363293000,379000,None,17301000,163656000,22176000,14551000,141474000,139810000,178207000,195508000,141480000,EAF
2021-09-30,USD,177062000,331300000,191992000,170286000,157073000,19006000,983000,22689000,417000,-16048000,417000,16048000,347348000,364000,None,15584000,141786000,21900000,16048000,119886000,114503000,157834000,173418000,119886000,EAF
2021-06-30,USD,128883000,314756000,280350000,201867000,52082000,75783000,1018000,79501000,199000,-15994000,199000,15994000,330750000,-357000,None,16292000,35930000,7765000,15994000,28165000,48491000,51924000,68216000,28165000,EAF
2021-03-31,USD,158001000,282230000,183088000,146396000,136879000,20153000,969000,37661000,37000,-22167000,37000,22167000,304397000,354000,None,16539000,115056000,16257000,22167000,98756000,97723000,137223000,153762000,98799000,EAF
2020-12-31,USD,175525000,300633000,214732000,162485000,155704000,17918000,1903000,55608000,168000,-29048000,168000,29048000,329681000,-1093000,None,17889000,13833000,13833000,37377000,125058000,144616000,42881000,60770000,0,EAF
2020-09-30,USD,155125000,264513000,153724000,131862000,135413000,19062000,650000,22512000,93000,-22474000,22381000,22474000,286987000,-694000,None,16241000,112338000,18104000,22474000,94234000,104515000,134812000,151053000,94234000,EAF
2020-06-30,USD,150118000,259838000,149501000,130600000,133407000,16001000,710000,19611000,348000,-20880000,348000,20880000,280718000,-311000,None,14549000,112576000,19800000,20880000,92764000,107644000,133456000,148005000,92776000,EAF
2020-03-31,USD,179729000,292974000,168133000,138917000,164085000,14932000,712000,29928000,1141000,-25672000,1141000,25672000,318646000,3314000,None,14284000,146168000,23900000,25672000,122268000,65319000,171840000,186124000,122268000,EAF
2019-12-31,USD,235290000,385753000,224249000,179322000,217221000,17346000,723000,50286000,1799000,-28859000,1799000,28859000,414612000,994000,None,15432000,7285000,7285000,28859000,174922000,191238000,36144000,51576000,0,EAF
2019-09-30,USD,242300000,388994000,197754000,178497000,225981000,15708000,611000,19868000,1765000,-31803000,1765000,31803000,420797000,688000,None,15357000,196631000,20755000,31803000,175876000,136345000,228434000,243791000,175876000,EAF
2019-06-30,USD,283343000,447421000,216090000,197047000,267236000,15394000,713000,19756000,731000,-32969000,731000,32969000,480390000,-863000,None,15445000,234168000,37800000,32969000,196368000,195904000,267137000,282582000,196368000,EAF
2019-03-31,USD,279470000,441294000,226884000,195524000,263607000,15226000,637000,31997000,414000,-33700000,33286000,33700000,474994000,-467000,None,15585000,229854000,32418000,33700000,197436000,219554000,263554000,279139000,197436000,EAF
2018-12-31,USD,318430000,557466000,15683000,214359000,302146000,15683000,601000,16284000,589000,-34674000,66687000,101361000,532789000,-828000,None,18667000,242282000,12650000,34674000,229886000,189293000,343643000,362310000,229632000,EAF
2018-09-30,USD,274610000,875925000,198263000,180280000,259858000,14234000,518000,18501000,562000,-33855000,None,33855000,454890000,-1502000,None,16050000,224337000,24871000,33855000,200192000,201755000,258192000,274242000,199466000,EAF
2018-06-30,USD,290422000,883997000,185449000,165910000,273602000,16239000,581000,20120000,391000,-28667000,None,28667000,456332000,974000,None,15368000,184184000,-17264000,28667000,201763000,214482000,212851000,228219000,201448000,EAF
2018-03-31,USD,306750000,842106000,177441000,145149000,290445000,15876000,429000,32721000,115000,-37865000,None,37865000,428072000,-2005000,None,16328000,252316000,28643000,61692000,222047000,222600000,290181000,306509000,223673000,EAF
2017-12-31,USD,59789000,192473000,15389000,132684000,44028000,15389000,373000,15762000,75000,-7583000,None,7583000,192473000,6426000,None,15461000,41598000,-14030000,7583000,56976000,62335000,49181000,64642000,55628000,EAF
