fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,92606000,287676000,195070000,63033000,16235000,25508000,None,33368000,None,-3204000,None,3204000,287676000,None,None,21222000,17174000,4141000,3419000,12883000,12502000,16235000,41600000,13033000,CVLG
2024-06-30,USD,92809000,286660000,193851000,65348000,15577000,32897000,None,37444000,None,-3799000,None,3799000,286660000,None,None,22130000,16022000,3828000,4021000,12044000,12228000,15577000,41951000,12194000,CVLG
2024-03-31,USD,91916000,278061000,186145000,64702000,4335000,37623000,None,42640000,None,-3338000,None,3338000,278061000,None,None,21108000,4823000,849000,3537000,3824000,4234000,4335000,29269000,3974000,CVLG
2023-12-31,USD,91448000,271248000,179800000,63820000,14267000,25823000,None,29054000,None,-2942000,None,2942000,274190000,None,None,18242000,16705000,3910000,2942000,12645000,12164000,14267000,37889000,12795000,CVLG
2023-09-30,USD,96143000,286505000,190362000,69866000,15141000,26102000,None,29354000,None,-2818000,None,2818000,289323000,None,None,18182000,17989000,4483000,2818000,13356000,13911000,15141000,38989000,13506000,CVLG
2023-06-30,USD,90360000,273822000,183462000,63238000,11783000,25033000,None,29732000,None,-2181000,None,2181000,276003000,5381000,None,18944000,15190000,2897000,2181000,12143000,12652000,11783000,36315000,12293000,CVLG
2023-03-31,USD,93490000,275864000,182374000,68640000,17632000,27597000,None,18404000,None,-778000,None,778000,276642000,5943000,None,14575000,22956000,6321000,778000,16485000,16232000,17632000,38309000,16635000,CVLG
2022-12-31,USD,66007000,295902000,229895000,78426000,10903000,25802000,None,58851000,None,-1190000,None,1190000,297092000,None,None,15778000,14233000,2730000,1190000,11278000,11476000,10903000,31201000,11503000,CVLG
2022-09-30,USD,148176000,349533000,201357000,82463000,59059000,25487000,None,-13163000,None,-1027000,None,1027000,350560000,7400000,None,14357000,66049000,15563000,1027000,49961000,51246000,59059000,81433000,50486000,CVLG
2022-06-30,USD,115967000,316912000,200945000,85910000,26873000,23122000,None,21814000,None,-864000,None,864000,317776000,7076000,None,13932000,33183000,8657000,864000,24526000,25179000,26873000,47979000,24526000,CVLG
