fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,40512000,67625000,27113000,3197000,12760000,23916000,12926000,18023000,3179000,-5181000,3179000,363000,67625000,32000,2099000,2119000,12870000,1320000,1801000,11550000,12138000,12760000,15352000,11550000,MNKD
2024-06-30,USD,36148000,65865000,29717000,5605000,16610000,24112000,11816000,20377000,3177000,-9701000,3177000,6051000,65865000,None,1711000,1731000,-1691000,323000,7413000,-2014000,-2014000,4360000,6091000,-2014000,MNKD
2024-03-31,USD,37586000,65095000,27509000,3819000,16722000,22329000,10013000,18598000,3434000,-2567000,3434000,2567000,67662000,None,1341000,1361000,10930000,300000,2567000,10594000,10630000,13497000,14858000,10630000,MNKD
2023-12-31,USD,25145000,53019000,27874000,6114000,7858000,20535000,9236000,18067000,1725000,-2677000,1725000,2677000,55696000,-164000,1250000,1225000,2962000,1561000,2677000,1401000,958000,5639000,6864000,1401000,MNKD
2023-09-30,USD,22530000,50503000,27973000,3995000,5097000,23978000,9989000,14254000,1580000,-2815000,1580000,2815000,53318000,318000,1117000,1137000,1721000,0,2815000,1721000,1721000,4536000,5673000,1721000,MNKD
2023-06-30,USD,10314000,41487000,31173000,5224000,1721000,25949000,6453000,14237000,1547000,-6873000,1547000,6873000,48360000,-143000,1095000,1115000,-5265000,0,6873000,-5265000,-4822000,1608000,2723000,-5265000,MNKD
2023-03-31,USD,6808000,37248000,30440000,5530000,-5998000,23852000,5605000,16213000,1302000,-2424000,362000,2786000,39672000,111000,1038000,1058000,-9795000,0,2424000,-9795000,-9795000,-7371000,-6313000,-9795000,MNKD
2022-12-31,USD,2364000,30160000,27796000,4081000,-12790000,22095000,7156000,16124000,957000,-2425000,-5075000,-2650000,32585000,105000,1022000,3816000,-17947000,0,2425000,-17947000,-16741000,-20597000,-16781000,-17947000,MNKD
2022-09-30,USD,4153000,31812000,27659000,5021000,-9610000,22638000,4136000,17460000,663000,-2812000,663000,2812000,34624000,-207000,952000,982000,-14432000,0,2812000,-14432000,-14432000,-11620000,-10638000,-14432000,MNKD
2022-06-30,USD,-13905000,16755000,30660000,4617000,-20454000,26043000,4893000,12915000,516000,-6642000,516000,6642000,23397000,-1927000,727000,727000,-29023000,0,6642000,-29023000,-29153000,-22381000,-21654000,-29023000,MNKD
