fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,105674000,140163000,34489000,34489000,2106000,103568000,1100000,103568000,238000,1333000,None,None,140171000,-1861000,None,3194000,1578000,449000,None,1129000,1452000,2106000,5300000,1129000,MED
2024-06-30,USD,123438000,168558000,45120000,45120000,-7876000,131314000,1100000,134626000,181000,1296000,1296000,None,168623000,-4070000,None,3067000,-10650000,-2496000,None,-8154000,-8150000,-7876000,-4809000,-8154000,MED
2024-03-31,USD,127292000,174739000,47447000,47447000,7940000,119352000,1000000,119365000,191000,1223000,None,1223000,174735000,2422000,None,4369000,11585000,3269000,None,8316000,8090000,7940000,7940000,8316000,MED
2023-12-31,USD,141369000,191015000,49646000,49646000,8676000,132693000,1200000,137843000,169000,1176000,None,None,190465000,-50000,None,4428000,9802000,3767000,None,6035000,6143000,8676000,12029000,6035000,MED
2023-09-30,USD,177377000,235869000,58492000,58492000,25509000,151868000,1300000,151868000,0,1033000,1033000,1033000,235869000,7000,None,4430000,26549000,3418000,None,23131000,23149000,25509000,28921000,23131000,MED
2023-06-30,USD,210715000,296188000,85473000,85473000,38706000,172009000,1100000,172009000,0,462000,462000,462000,296188000,-51000,None,3368000,39117000,8837000,None,30280000,30370000,38706000,42074000,30280000,MED
2023-03-31,USD,246390000,348983000,102593000,102593000,53511000,192879000,1000000,192879000,0,-181000,181000,181000,348983000,-1000,None,2974000,53329000,13361000,None,39968000,39977000,53511000,56485000,39968000,MED
2022-12-31,USD,233597000,337245000,103648000,103648000,32599000,200998000,1200000,207642000,None,-182000,182000,182000,1596647000,-9000,None,0,32408000,5890000,None,26518000,26152000,32599000,32599000,26518000,MED
2022-09-30,USD,282849000,390398000,107549000,107549000,48156000,234693000,1100000,234693000,None,-261000,261000,261000,390398000,-17000,None,0,47878000,11723000,None,36155000,36278000,48156000,48156000,36155000,MED
2022-06-30,USD,321682000,453333000,131651000,131651000,48964000,272718000,1200000,272718000,None,-164000,164000,164000,-200000,-4000,None,3000,48796000,9683000,None,39113000,39254000,48964000,48967000,39113000,MED
