fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,204852000,589131000,384279000,19200000,8236000,162707000,21028000,196616000,None,-24683000,2604000,24683000,589131000,None,21400000,34592000,-17928000,15055000,34188000,-32983000,-3634000,6755000,41347000,-32983000,ICUI
2024-06-30,USD,207428000,596455000,389027000,389027000,7692000,159549000,23390000,199736000,None,-23841000,2807000,23841000,596455000,None,22300000,33401000,-19533000,1873000,23841000,-21406000,-43653000,4308000,37709000,-21406000,ICUI
2024-03-31,USD,185244000,566655000,381411000,382691000,-10655000,157657000,21842000,195899000,None,-23772000,2645000,23772000,566720000,None,22400000,33355000,-36768000,2703000,23772000,-39471000,-55928000,-10655000,20359000,-39471000,ICUI
2023-12-31,USD,171585000,587856000,416271000,1463053000,-12183000,154617000,22411000,183768000,-3000,-24408000,7508000,31916000,-1683440000,None,23900000,33578000,-36681000,-19534000,31916000,78072000,14499000,-12183000,28813000,-17147000,ICUI
2023-09-30,USD,183920000,553311000,369391000,19300000,22853000,148609000,20870000,161067000,-6000,-24175000,1746000,24175000,553311000,None,25000000,33679000,-5366000,-12604000,24175000,7238000,-28695000,18809000,52488000,7238000,ICUI
2023-06-30,USD,192327000,549310000,356983000,356983000,2760000,150895000,22302000,189567000,-3000,-24121000,1712000,24121000,549310000,-1502000,24400000,33354000,-22863000,-12929000,24121000,-9934000,2875000,1258000,34612000,-9934000,ICUI
2023-03-31,USD,192041000,568649000,376608000,376608000,9395000,152572000,19761000,182646000,-5000,-22515000,1751000,22515000,568282000,-269000,23400000,32525000,-13389000,-3577000,22515000,-9812000,9563000,9126000,41651000,-9812000,ICUI
2022-12-31,USD,174945000,578014000,403069000,403069000,-222000,142933000,23446000,175167000,-10000,-15307000,9195000,24502000,-1712808000,None,26400000,30696000,-21447000,-5911000,19737000,50839000,69168000,-222000,33751000,-15536000,ICUI
2022-09-30,USD,186396000,597857000,411461000,411461000,-467000,153452000,23105000,186863000,-43000,-21151000,-3343000,17808000,597857000,311000,23000000,35776000,-21307000,-8099000,21151000,-13208000,-86615000,-3499000,32277000,-13208000,ICUI
2022-06-30,USD,167593000,561004000,393411000,393411000,-48000,158748000,22562000,167641000,-81000,-16273000,-833000,15440000,561004000,-533000,24900000,41770000,-16854000,-9380000,16273000,-7474000,-99121000,-1414000,40356000,-7474000,ICUI
2022-03-31,USD,168827000,543122000,374295000,374295000,-42161000,153212000,23871000,210988000,-130000,-13644000,-589000,13055000,542526000,1004000,21400000,31870000,-54801000,-16733000,13644000,-38068000,-19427000,-41746000,-9876000,-38068000,ICUI
2021-12-31,USD,127490000,340525000,213035000,213035000,23825000,81456000,13166000,103665000,-141000,2474000,2840000,366000,-977352000,-122000,16800000,6570000,23337000,3412000,366000,20783000,15774000,23825000,30273000,19925000,ICUI
2021-09-30,USD,127791000,336060000,208269000,208269000,38380000,74815000,12238000,89411000,-150000,-168000,None,168000,336060000,-287000,16400000,5966000,37925000,6844000,168000,31081000,24914000,38093000,44059000,31081000,ICUI
2021-06-30,USD,123529000,321677000,198148000,198148000,34470000,73921000,11385000,89059000,-196000,-163000,700000,163000,321677000,525000,16300000,5966000,34832000,6434000,163000,28398000,29360000,34995000,40961000,28398000,ICUI
2021-03-31,USD,112680000,318046000,205366000,205366000,26570000,72391000,10709000,86110000,-168000,-161000,700000,161000,317387000,683000,16300000,5951000,27092000,3361000,161000,23731000,15340000,27253000,33204000,23731000,ICUI
2020-12-31,USD,119874000,320451000,200577000,200577000,27019000,73552000,11797000,92855000,-105000,3507000,3677000,170000,-954291000,3260000,15700000,5931000,30109000,3967000,170000,119874000,40153000,30279000,36210000,26142000,ICUI
2020-09-30,USD,113924000,318567000,204643000,204643000,25530000,70854000,10126000,88394000,-41000,-616000,800000,616000,318567000,1252000,15600000,5925000,26166000,1180000,616000,24986000,32631000,26782000,32707000,24986000,ICUI
2020-06-30,USD,106284000,303379000,197095000,197095000,19556000,67242000,10279000,86728000,-51000,-771000,None,771000,303379000,2053000,15800000,5902000,20838000,1930000,771000,18908000,24642000,21609000,27511000,18908000,ICUI
2020-03-31,USD,121415000,328607000,207192000,207192000,26057000,72305000,10746000,95358000,-34000,-196000,5904000,196000,328045000,-5480000,15200000,5829000,20381000,3547000,196000,16834000,3324000,20577000,26406000,16834000,ICUI
2019-12-31,USD,114140000,315523000,201383000,201383000,17823000,70649000,12587000,96317000,-32000,-138000,1562000,138000,-949507000,3236000,14700000,5300000,20921000,280000,138000,114140000,27821000,21059000,26359000,20641000,ICUI
2019-09-30,USD,118552000,307471000,188919000,188919000,32899000,65876000,12002000,85653000,-35000,-139000,1561000,139000,307471000,-10000,14800000,4400000,32750000,6187000,139000,26563000,18655000,32889000,37289000,26563000,ICUI
2019-06-30,USD,103869000,312282000,208413000,208413000,26266000,67824000,11199000,77603000,-40000,-139000,1561000,139000,312282000,1479000,14700000,4000000,27606000,4773000,139000,22833000,26040000,27745000,31745000,22833000,ICUI
2019-03-31,USD,135303000,330932000,195629000,195629000,30372000,72633000,12823000,104931000,-28000,-133000,1167000,133000,318250000,3191000,15100000,4000000,33430000,2432000,133000,30998000,30062000,33563000,37563000,30998000,ICUI
2018-12-31,USD,134640000,340378000,205738000,205738000,-9131000,76531000,13525000,143771000,-29000,-161000,None,161000,-1075669000,-179000,15300000,4400000,-12483000,-5128000,161000,134640000,-2839000,-12322000,-7922000,-7355000,ICUI
2018-09-30,USD,134587000,327169000,192582000,192582000,2254000,76640000,13181000,132333000,-109000,-283000,None,283000,327169000,894000,15100000,4100000,1437000,1218000,283000,219000,-4012000,1720000,5820000,219000,ICUI
2018-06-30,USD,151800000,360460000,208660000,208660000,31719000,81816000,13575000,120081000,-62000,-130000,None,130000,360460000,-270000,13600000,4000000,29597000,-1457000,130000,31054000,11570000,29727000,33727000,31054000,ICUI
2018-03-31,USD,149001000,372033000,223032000,223032000,4914000,85015000,12586000,144087000,-142000,-135000,None,135000,-53000,1026000,14200000,4100000,3823000,-1052000,135000,4875000,22088000,3958000,8058000,4875000,ICUI
2017-12-31,USD,137490000,370124000,232634000,232634000,43323000,75357000,13876000,94167000,-91000,-304000,None,304000,-2401000,-820000,15000000,4100000,39902000,-9803000,304000,137490000,38524000,40206000,44306000,49705000,ICUI
2017-09-30,USD,111598000,343236000,231638000,231638000,-3702000,76820000,12769000,115300000,None,-705000,None,705000,343236000,9117000,14000000,3600000,4710000,4574000,705000,136000,5745000,5415000,9015000,136000,ICUI
2017-06-30,USD,88062000,331514000,243452000,243452000,-35932000,85106000,12967000,123994000,None,-525000,None,525000,-2992000,-2720000,14400000,3900000,-39177000,-2117000,525000,-37060000,-27204000,-38652000,-34752000,-37060000,ICUI
2017-03-31,USD,88945000,247739000,158794000,158794000,-16983000,64886000,11641000,105928000,None,-513000,None,513000,-18000,62831000,8200000,3400000,45848000,-10015000,513000,55863000,57892000,46361000,49761000,55863000,ICUI
2016-12-31,USD,50760000,95688000,44928000,44928000,13771000,22598000,2654000,36989000,571000,17000,None,-17000,281000,318000,4000000,700000,14089000,4577000,-17000,31592000,6466000,14072000,14772000,9512000,ICUI
